client_doctor_code,campaign_start_date_(month_year),hcp_email_open_rate,hcp_whatsapp_read_rate,hcp_email_click_rate,hcp_whatsapp_click_rate,hcp_call_productive_rate,last_call_connected_date_(selected_month),average_duration_connected_calls
WB017371,2025-05-01,,1.0,,,,,
WB017379,2025-05-01,0.25,1.0,,,,,
WB017414,2025-05-01,0.75,0.25,,,,,
WB017459,2025-05-01,0.75,,,,,,
WB017460,2025-05-01,,1.0,,,,,
WB017475,2025-05-01,1.0,,,,,,
WB017491,2025-05-01,0.5,1.0,,,,,
WB017498,2025-05-01,0.25,0.25,,,,,
WB017568,2025-05-01,1.0,0.75,,,,,
WB017602,2025-05-01,1.0,1.0,,,,,
WB017637,2025-05-01,1.0,,,,,,
WB017676,2025-05-01,1.0,,,,,,
WB017689,2025-05-01,,1.0,,0.25,,,
WB017699,2025-05-01,,1.0,,,,,
WB017733,2025-05-01,0.5,,,,,,
WB017787,2025-05-01,1.0,1.0,,,,,
WB017852,2025-05-01,1.0,,,,,,
WB017858,2025-05-01,,1.0,,,,,
WB017868,2025-05-01,1.0,0.25,,,,,
WB017905,2025-05-01,1.0,,,,,,
WB017910,2025-05-01,1.0,,,,,,
WB017966,2025-05-01,1.0,,,,,,
WB017968,2025-05-01,,1.0,,,,,
WB017981,2025-05-01,,0.75,,,,,
WB017983,2025-05-01,,1.0,,,,,
WB017995,2025-05-01,0.75,,,,,,
WB018017,2025-05-01,1.0,,,,,,
WB018025,2025-05-01,,1.0,,0.25,,,
WB018031,2025-05-01,1.0,,,,,,
WB018045,2025-05-01,0.5,1.0,,,,,
WB018052,2025-05-01,1.0,,,,,,
WB018057,2025-05-01,0.5,,,,,,
WB018080,2025-05-01,0.5,,,,,,
WB018090,2025-05-01,1.0,1.0,,0.25,,,
WB018123,2025-05-01,0.75,0.75,,,,,
WB018155,2025-05-01,,0.5,,,,,
WB018162,2025-05-01,,1.0,,,,,
WB018191,2025-05-01,,1.0,,,,,
WB018324,2025-05-01,1.0,1.0,,,,,
WB018385,2025-05-01,,1.0,,,,,
WB018398,2025-05-01,,1.0,,,,,
WB018402,2025-05-01,1.0,1.0,,,,,
WB018408,2025-05-01,0.25,,,,,,
WB018419,2025-05-01,1.0,1.0,,,,,
WB018431,2025-05-01,,1.0,,,,,
WB018462,2025-05-01,1.0,0.25,,,,,
WB018487,2025-05-01,1.0,,,,,,
WB018521,2025-05-01,1.0,1.0,,,,,
WB018625,2025-05-01,,1.0,,,,,
WB018646,2025-05-01,,1.0,,,,,
WB018710,2025-05-01,,1.0,,,,,
WB018732,2025-05-01,1.0,1.0,,,,,
WB018749,2025-05-01,1.0,,,,,,
WB018859,2025-05-01,0.75,1.0,,,,,
WB018866,2025-05-01,1.0,,,,,,
WB018893,2025-05-01,,1.0,,,,,
WB018906,2025-05-01,1.0,,,,,,
WB018916,2025-05-01,0.75,,,,,,
WB018998,2025-05-01,0.75,1.0,,,,,
WB019058,2025-05-01,1.0,,,,,,
WB019061,2025-05-01,,1.0,,0.25,,,
WB019076,2025-05-01,1.0,,,,,,
WB019195,2025-05-01,,0.25,,,,,
WB019203,2025-05-01,0.5,1.0,,,,,
WB019231,2025-05-01,1.0,,,,,,
WB019242,2025-05-01,,1.0,,,,,
WB019253,2025-05-01,0.5,,,,,,
WB019263,2025-05-01,1.0,1.0,,,,,
WB019271,2025-05-01,0.75,1.0,,,,,
WB019314,2025-05-01,0.75,0.75,,,,,
WB019383,2025-05-01,,0.75,,,,,
WB019527,2025-05-01,1.0,,,,,,
WB019546,2025-05-01,,1.0,,,,,
WB019583,2025-05-01,1.0,0.75,,,,,
WB019598,2025-05-01,0.75,1.0,,0.25,,,
WB019600,2025-05-01,0.5,,,,,,
WB019601,2025-05-01,,1.0,,,,,
WB019640,2025-05-01,,0.5,,,,,
WB019656,2025-05-01,0.25,0.25,,,,,
WB019719,2025-05-01,0.5,,,,,,
WB019750,2025-05-01,0.75,1.0,,,,,
WB019828,2025-05-01,0.75,,,,,,
WB019837,2025-05-01,0.5,1.0,,,,,
WB019839,2025-05-01,0.5,1.0,,,,,
WB019854,2025-05-01,0.75,0.75,,,,,
WB019923,2025-05-01,,1.0,,,,,
WB020086,2025-05-01,1.0,,,,,,
WB020090,2025-05-01,0.75,,,,,,
WB020092,2025-05-01,1.0,,,,,,
WB020151,2025-05-01,1.0,1.0,,,,,
WB020152,2025-05-01,1.0,,,,,,
WB020196,2025-05-01,1.0,,,,,,
WB020198,2025-05-01,0.75,0.75,,,,,
WB020264,2025-05-01,1.0,0.25,,,,,
WB020271,2025-05-01,1.0,,,,,,
WB020365,2025-05-01,0.5,0.25,,,,,
WB020380,2025-05-01,0.75,,,,,,
WB020390,2025-05-01,1.0,,,,,,
WB020392,2025-05-01,,0.5,,,,,
WB020397,2025-05-01,1.0,,,,,,
WB020463,2025-05-01,1.0,1.0,,,,,
WB020481,2025-05-01,0.75,0.75,,,,,
WB020489,2025-05-01,1.0,,,,,,
WB020506,2025-05-01,,1.0,,,,,
WB020519,2025-05-01,0.75,1.0,,,,,
WB020522,2025-05-01,0.5,0.25,,,,,
WB020573,2025-05-01,0.75,,,,,,
WB020596,2025-05-01,0.75,,,,,,
WB020618,2025-05-01,1.0,,,,,,
WB020632,2025-05-01,,1.0,,,,,
WB020658,2025-05-01,0.75,,,,,,
WB020678,2025-05-01,0.5,,,,,,
WB020684,2025-05-01,1.0,,,,,,
WB020694,2025-05-01,0.75,1.0,,,,,
WB020702,2025-05-01,1.0,,,,,,
WB020761,2025-05-01,,0.75,,,,,
WB020770,2025-05-01,0.75,1.0,,,,,
WB020896,2025-05-01,0.75,0.25,,,,,
WB020923,2025-05-01,1.0,,,,,,
WB020925,2025-05-01,0.75,,,,,,
WB020961,2025-05-01,1.0,1.0,,,,,
WB021003,2025-05-01,,1.0,,,,,
WB021009,2025-05-01,1.0,,,,,,
WB021030,2025-05-01,0.25,,,,,,
WB021050,2025-05-01,1.0,1.0,,,,,
WB021082,2025-05-01,0.75,,,,,,
WB021102,2025-05-01,,1.0,,,,,
WB021184,2025-05-01,,1.0,,0.5,,,
WB021200,2025-05-01,0.75,1.0,,,,,
WB021208,2025-05-01,0.75,,,,,,
WB021222,2025-05-01,,1.0,,,,,
WB021230,2025-05-01,0.75,,,,,,
WB021247,2025-05-01,0.75,,,,,,
WB021335,2025-05-01,1.0,0.75,,0.25,,,
WB021372,2025-05-01,,0.75,,,,,
WB021392,2025-05-01,,0.25,,,,,
WB021427,2025-05-01,,0.75,,,,,
WB021433,2025-05-01,,0.25,,,,,
WB021459,2025-05-01,1.0,0.75,,,,,
WB021499,2025-05-01,,1.0,,,,,
WB021511,2025-05-01,1.0,1.0,,,,,
WB021512,2025-05-01,,1.0,,,,,
WB021536,2025-05-01,,1.0,,,,,
WB021561,2025-05-01,,0.75,,0.25,,,
WB021592,2025-05-01,1.0,0.25,,0.25,,,
WB021628,2025-05-01,0.5,1.0,,,,,
WB021648,2025-05-01,,0.75,,,,,
WB021664,2025-05-01,1.0,1.0,,,,,
WB021670,2025-05-01,0.5,1.0,,,,,
WB021671,2025-05-01,0.75,1.0,,,,,
WB021679,2025-05-01,0.75,1.0,,,,,
WB021681,2025-05-01,0.25,1.0,,,,,
WB021720,2025-05-01,1.0,0.25,,,,,
WB021727,2025-05-01,1.0,1.0,,,,,
WB021759,2025-05-01,,1.0,,0.5,,,
WB021820,2025-05-01,0.75,1.0,,,,,
WB021870,2025-05-01,0.5,1.0,,,,,
WB021985,2025-05-01,,1.0,,0.25,,,
WB022016,2025-05-01,0.6666666666666666,1.0,,,,,
WB022134,2025-05-01,1.0,1.0,,,,,
WB022156,2025-05-01,0.5,,,,,,
WB022243,2025-05-01,1.0,,,,,,
WB022270,2025-05-01,0.5,0.25,,,,,
WB022276,2025-05-01,1.0,1.0,,,,,
WB022287,2025-05-01,,0.75,,,,,
WB022371,2025-05-01,0.75,1.0,,,,,
WB022423,2025-05-01,,1.0,,,,,
WB022464,2025-05-01,0.75,1.0,,,,,
WB022470,2025-05-01,0.75,1.0,,,,,
WB022611,2025-05-01,0.75,,,,,,
WB022703,2025-05-01,0.75,1.0,,,,,
WB022705,2025-05-01,0.5,1.0,,,,,
WB022744,2025-05-01,0.25,0.75,,,,,
WB022914,2025-05-01,1.0,,,,,,
WB022942,2025-05-01,0.5,,,,,,
WB023053,2025-05-01,,1.0,,,,,
WB023059,2025-05-01,0.75,,,,,,
WB023060,2025-05-01,1.0,,,,,,
WB023095,2025-05-01,0.5,1.0,,,,,
WB023115,2025-05-01,1.0,,,,,,
WB023173,2025-05-01,1.0,,,,,,
WB023174,2025-05-01,,0.75,,,,,
WB023191,2025-05-01,1.0,0.25,,,,,
WB023194,2025-05-01,1.0,,,,,,
WB023197,2025-05-01,1.0,1.0,,,,,
WB023200,2025-05-01,,0.75,,,,,
WB023203,2025-05-01,,1.0,,,,,
WB023204,2025-05-01,0.75,1.0,,,,,
WB023206,2025-05-01,,1.0,,,,,
WB023282,2025-05-01,0.75,1.0,,,,,
WB023306,2025-05-01,1.0,0.5,,,,,
WB023371,2025-05-01,0.75,0.5,,,,,
WB023458,2025-05-01,0.5,,,,,,
WB023562,2025-05-01,0.75,1.0,,,,,
WB023565,2025-05-01,0.75,,,,,,
WB023584,2025-05-01,0.5,1.0,,0.25,,,
WB023590,2025-05-01,0.75,0.25,,,,,
WB023604,2025-05-01,0.75,,,,,,
WB023622,2025-05-01,0.75,0.75,,,,,
WB023748,2025-05-01,0.75,0.75,,,,,
WB023776,2025-05-01,0.75,0.5,,,,,
WB023871,2025-05-01,0.75,,,,,,
WB023994,2025-05-01,0.75,,,,,,
WB024013,2025-05-01,0.5,,,,,,
WB024076,2025-05-01,,1.0,,,,,
WB024095,2025-05-01,1.0,,,,,,
WB024099,2025-05-01,0.75,,,,,,
WB024101,2025-05-01,1.0,1.0,,,,,
WB024105,2025-05-01,1.0,0.5,,,,,
WB024116,2025-05-01,,1.0,,,,,
WB024121,2025-05-01,0.75,1.0,,0.25,,,
WB024129,2025-05-01,1.0,1.0,,,,,
WB024139,2025-05-01,1.0,,,,,,
WB024152,2025-05-01,0.75,,,,,,
WB024328,2025-05-01,1.0,,,,,,
WB024493,2025-05-01,0.75,,,,,,
WB024517,2025-05-01,1.0,,,,,,
WB024526,2025-05-01,0.75,,,,,,
WB024529,2025-05-01,1.0,,,,,,
WB024533,2025-05-01,0.75,1.0,,,,,
WB024534,2025-05-01,,0.3333333333333333,,,,,
WB024647,2025-05-01,0.75,,,,,,
WB024653,2025-05-01,1.0,1.0,,,,,
WB024893,2025-05-01,0.5,1.0,,,,,
WB024932,2025-05-01,1.0,,,,,,
WB024969,2025-05-01,1.0,1.0,,,,,
WB024986,2025-05-01,1.0,,,,,,
WB025025,2025-05-01,1.0,1.0,,,,,
WB025311,2025-05-01,,0.75,,,,,
WB026595,2025-05-01,1.0,1.0,,,,,
WB027048,2025-05-01,1.0,0.5,,,,,
WB027051,2025-05-01,0.5,1.0,,,,,
WB027054,2025-05-01,1.0,0.5,,,,,
WB027056,2025-05-01,0.75,,,,,,
WB027062,2025-05-01,1.0,,,,,,
WB027431,2025-05-01,1.0,0.75,,,,,
WB027531,2025-05-01,0.75,,,,,,
WB027593,2025-05-01,1.0,1.0,,,,,
WB027594,2025-05-01,0.75,1.0,,,,,
WB027624,2025-05-01,,0.5,,,,,
WB027712,2025-05-01,,1.0,,,,,
WB027801,2025-05-01,,0.5,,,,,
WB027810,2025-05-01,0.75,,,,,,
WB027811,2025-05-01,0.75,,,,,,
WB027814,2025-05-01,1.0,,,,,,
WB027868,2025-05-01,,1.0,,,,,
WB027877,2025-05-01,1.0,,,,,,
WB027879,2025-05-01,,1.0,,,,,
WB027883,2025-05-01,,1.0,,,,,
WB027903,2025-05-01,0.75,1.0,,,,,
WB028142,2025-05-01,,1.0,,,,,
WB028151,2025-05-01,,1.0,,,,,
WB028156,2025-05-01,0.25,,,,,,
WB028752,2025-05-01,,1.0,,,,,
WB028980,2025-05-01,,0.75,,0.25,,,
WB029687,2025-05-01,0.5,,,,,,
WB029784,2025-05-01,0.5,,,,,,
WB029798,2025-05-01,,1.0,,,,,
WB029876,2025-05-01,,1.0,,,,,
WB029931,2025-05-01,0.75,,,,,,
WB029946,2025-05-01,1.0,,,,,,
WB030105,2025-05-01,0.75,,,,,,
WB030262,2025-05-01,1.0,1.0,,,,,
WB030312,2025-05-01,0.5,1.0,,,,,
WB030323,2025-05-01,0.5,0.5,,,,,
WB030330,2025-05-01,1.0,1.0,,,,,
WB030399,2025-05-01,,0.75,,,,,
WB030400,2025-05-01,1.0,,,,,,
WB030550,2025-05-01,0.5,1.0,,,,,
WB030580,2025-05-01,1.0,,,,,,
WB030642,2025-05-01,0.75,0.5,,,,,
WB030714,2025-05-01,0.75,1.0,,,,,
WB030715,2025-05-01,0.5,1.0,,,,,
WB030807,2025-05-01,,0.25,,,,,
WB030911,2025-05-01,0.75,,,,,,
WB031007,2025-05-01,0.75,1.0,,,,,
WB031091,2025-05-01,1.0,,,,,,
WB031178,2025-05-01,1.0,,,,,,
WB031188,2025-05-01,0.75,,,,,,
WB031214,2025-05-01,0.5,1.0,,0.25,,,
WB031267,2025-05-01,0.75,1.0,,,,,
WB031277,2025-05-01,0.25,,,,,,
WB031378,2025-05-01,,1.0,,,,,
WB031425,2025-05-01,,1.0,,,,,
WB031523,2025-05-01,,1.0,,,,,
WB031640,2025-05-01,0.25,,,,,,
WB031669,2025-05-01,,1.0,,,,,
WB032390,2025-05-01,,1.0,,,,,
WB032660,2025-05-01,0.75,0.25,,,,,
WB032682,2025-05-01,0.75,,,,,,
WB032861,2025-05-01,,0.25,,,,,
WB033131,2025-05-01,0.5,,,,,,
WB033258,2025-05-01,0.75,,,,,,
WB033269,2025-05-01,1.0,0.75,,,,,
WB033384,2025-05-01,1.0,1.0,,0.25,,,
WB033385,2025-05-01,0.75,1.0,,,,,
WB033854,2025-05-01,0.75,1.0,,,,,
WB033951,2025-05-01,1.0,0.5,,,,,
WB034143,2025-05-01,1.0,,,,,,
WB034566,2025-05-01,0.75,1.0,,,,,
WB034700,2025-05-01,,1.0,,,,,
WB034769,2025-05-01,0.75,1.0,,,,,
WB034786,2025-05-01,1.0,,,,,,
WB034805,2025-05-01,,1.0,,,,,
WB034844,2025-05-01,1.0,1.0,,,,,
WB034886,2025-05-01,0.75,1.0,,,,,
WB034964,2025-05-01,,0.75,,,,,
WB034968,2025-05-01,0.75,,,,,,
WB035005,2025-05-01,,0.75,,0.25,,,
WB035101,2025-05-01,,0.25,,,,,
WB035172,2025-05-01,1.0,1.0,,,,,
WB035175,2025-05-01,1.0,,,,,,
WB035580,2025-05-01,,1.0,,,,,
WB035635,2025-05-01,,0.5,,,,,
WB035815,2025-05-01,0.5,0.25,,,,,
WB035982,2025-05-01,1.0,0.75,,,,,
WB036025,2025-05-01,0.75,1.0,,,,,
WB036196,2025-05-01,,0.75,,,,,
WB036336,2025-05-01,,1.0,,0.25,,,
WB036344,2025-05-01,,1.0,,,,,
WB036348,2025-05-01,1.0,1.0,,,,,
WB036471,2025-05-01,0.25,1.0,,,,,
WB036571,2025-05-01,1.0,0.75,,,,,
WB036815,2025-05-01,0.75,,,,,,
WB036817,2025-05-01,1.0,0.75,,,,,
WB037283,2025-05-01,0.75,1.0,,,,,
WB037599,2025-05-01,1.0,1.0,,0.25,,,
WB038136,2025-05-01,,1.0,,,,,
WB038238,2025-05-01,0.5,0.25,,,,,
WB038259,2025-05-01,0.5,1.0,,,,,
WB038355,2025-05-01,1.0,,,,,,
WB038612,2025-05-01,1.0,0.75,,,,,
WB038859,2025-05-01,,1.0,,,,,
WB038977,2025-05-01,1.0,,,,,,
WB039126,2025-05-01,0.75,0.25,,,,,
WB039157,2025-05-01,1.0,,,,,,
WB039183,2025-05-01,0.5,1.0,,,,,
WB039259,2025-05-01,0.75,,,,,,
WB039391,2025-05-01,1.0,,,,,,
WB039583,2025-05-01,0.75,1.0,,,,,
WB039604,2025-05-01,,1.0,,0.75,,,
WB039619,2025-05-01,,0.25,,,,,
WB039640,2025-05-01,0.75,1.0,,,,,
WB039886,2025-05-01,,1.0,,,,,
WB040388,2025-05-01,,0.5,,,,,
WB040488,2025-05-01,,1.0,,,,,
WB040501,2025-05-01,0.75,1.0,,,,,
WB040625,2025-05-01,0.75,,,,,,
WB040727,2025-05-01,1.0,0.25,,,,,
WB040800,2025-05-01,1.0,,,,,,
WB040854,2025-05-01,1.0,,,,,,
WB040975,2025-05-01,0.75,,,,,,
WB041022,2025-05-01,1.0,1.0,,,,,
WB041182,2025-05-01,,1.0,,,,,
WB041269,2025-05-01,1.0,1.0,,,,,
WB041515,2025-05-01,,1.0,,0.25,,,
WB041615,2025-05-01,1.0,1.0,,,,,
WB041776,2025-05-01,,1.0,,,,,
WB041832,2025-05-01,1.0,,,,,,
WB041934,2025-05-01,,0.75,,,,,
WB041968,2025-05-01,1.0,1.0,,,,,
WB042016,2025-05-01,0.75,,,,,,
WB042248,2025-05-01,1.0,1.0,,,,,
WB042249,2025-05-01,0.5,,,,,,
WB042276,2025-05-01,0.75,1.0,,,,,
WB042333,2025-05-01,1.0,1.0,,,,,
WB042417,2025-05-01,1.0,1.0,,,,,
WB042432,2025-05-01,,0.5,,,,,
WB042509,2025-05-01,,1.0,,,,,
WB042510,2025-05-01,1.0,1.0,,,,,
WB042534,2025-05-01,,1.0,,,,,
WB042601,2025-05-01,1.0,,,,,,
WB042640,2025-05-01,,1.0,,,,,
WB042650,2025-05-01,0.75,0.25,,0.25,,,
WB042658,2025-05-01,0.75,1.0,,,,,
WB042715,2025-05-01,0.5,0.75,,,,,
WB042770,2025-05-01,1.0,1.0,,,,,
WB042791,2025-05-01,,1.0,,,,,
WB042824,2025-05-01,0.75,,,,,,
WB042893,2025-05-01,0.75,1.0,,,,,
WB042999,2025-05-01,0.75,1.0,,,,,
WB043004,2025-05-01,,1.0,,,,,
WB043023,2025-05-01,0.5,1.0,,,,,
WB043231,2025-05-01,0.75,1.0,,,,,
WB043264,2025-05-01,0.25,,,,,,
WB043327,2025-05-01,,0.5,,,,,
WB043449,2025-05-01,0.75,1.0,,,,,
WB043458,2025-05-01,0.75,0.75,,,,,
WB043803,2025-05-01,1.0,1.0,,,,,
WB043860,2025-05-01,0.75,,,,,,
WB043876,2025-05-01,0.75,,,,,,
WB044117,2025-05-01,,1.0,,,,,
WB044149,2025-05-01,0.75,,,,,,
WB044286,2025-05-01,,0.5,,,,,
WB044335,2025-05-01,0.75,,,,,,
WB044344,2025-05-01,,1.0,,,,,
WB044519,2025-05-01,0.75,,,,,,
WB044756,2025-05-01,,1.0,,,,,
WB044825,2025-05-01,0.5,,,,,,
WB044858,2025-05-01,1.0,,,,,,
WB045300,2025-05-01,1.0,0.25,,0.25,,,
WB045336,2025-05-01,,1.0,,,,,
WB045435,2025-05-01,1.0,1.0,,,,,
WB045449,2025-05-01,1.0,,,,,,
WB045505,2025-05-01,1.0,,,,,,
WB045604,2025-05-01,0.75,,,,,,
WB045679,2025-05-01,0.75,,,,,,
WB046216,2025-05-01,1.0,0.25,,,,,
WB046340,2025-05-01,,1.0,,,,,
WB046353,2025-05-01,,1.0,,,,,
WB046449,2025-05-01,,0.75,,,,,
WB046550,2025-05-01,0.75,1.0,,,,,
WB046757,2025-05-01,,1.0,,0.25,,,
WB047148,2025-05-01,,1.0,,,,,
WB047340,2025-05-01,,0.25,,,,,
WB047341,2025-05-01,,1.0,,,,,
WB047349,2025-05-01,0.25,,,,,,
WB047365,2025-05-01,0.75,0.25,,,,,
WB047454,2025-05-01,0.6666666666666666,1.0,,,,,
WB047456,2025-05-01,0.75,,,,,,
WB047677,2025-05-01,,1.0,,,,,
WB047768,2025-05-01,0.75,1.0,,,,,
WB047952,2025-05-01,1.0,0.6666666666666666,,,,,
WB047959,2025-05-01,0.75,0.75,,,,,
WB048165,2025-05-01,0.75,1.0,,,,,
WB048543,2025-05-01,1.0,1.0,,,,,
WB048584,2025-05-01,0.75,1.0,,0.25,,,
WB048673,2025-05-01,1.0,1.0,,,,,
WB048824,2025-05-01,1.0,,,,,,
WB049022,2025-05-01,1.0,,,,,,
WB049307,2025-05-01,0.75,,,,,,
WB049454,2025-05-01,1.0,,,,,,
WB049640,2025-05-01,,1.0,,,,,
WB049670,2025-05-01,0.75,1.0,,0.25,,,
WB049681,2025-05-01,,1.0,,,,,
WB049842,2025-05-01,1.0,1.0,,,,,
WB049854,2025-05-01,,0.5,,,,,
WB050153,2025-05-01,,1.0,,0.25,,,
WB050216,2025-05-01,,1.0,,,,,
WB050269,2025-05-01,0.75,1.0,,,,,
WB050278,2025-05-01,1.0,,0.25,,,,
WB050422,2025-05-01,0.75,1.0,,,,,
WB050555,2025-05-01,1.0,1.0,,,,,
WB050871,2025-05-01,1.0,,,,,,
WB050888,2025-05-01,1.0,,,,,,
WB050941,2025-05-01,,1.0,,0.25,,,
WB050972,2025-05-01,0.5,1.0,,,,,
WB050973,2025-05-01,0.75,0.75,,,,,
WB051100,2025-05-01,,1.0,,,,,
WB051211,2025-05-01,,1.0,,,,,
WB051242,2025-05-01,0.75,1.0,,,,,
WB051245,2025-05-01,,0.5,,,,,
WB051265,2025-05-01,,1.0,,,,,
WB051282,2025-05-01,,0.5,,,,,
WB051881,2025-05-01,,0.75,,,,,
WB051882,2025-05-01,,0.75,,,,,
WB051883,2025-05-01,0.75,1.0,,,,,
WB051885,2025-05-01,0.75,,,,,,
WB051932,2025-05-01,,0.25,,,,,
WB051934,2025-05-01,1.0,1.0,,,,,
WB051936,2025-05-01,0.6666666666666666,,,,,,
WB051989,2025-05-01,0.75,1.0,,,,,
