client_doctor_code,campaign_start_date_(month_year),hcp_email_open_rate,hcp_whatsapp_read_rate,hcp_email_click_rate,hcp_whatsapp_click_rate,hcp_call_productive_rate,last_call_connected_date_(selected_month),average_duration_connected_calls
DL008994,2025-06-01,1.0,,0.2,,,2025-06-04 13:15:00,17.0
OD001840,2025-06-01,,1.0,,,1.0,2025-06-04 13:16:00,90.0
MH007685,2025-06-01,,1.0,,,,2025-06-04 13:17:00,24.0
KA005843,2025-06-01,,1.0,,,1.0,2025-06-04 13:19:00,40.0
MH077008,2025-06-01,,1.0,,,,2025-06-04 13:19:00,17.0
PB017228,2025-06-01,0.6,,,,,2025-06-04 13:20:00,1.0
MH030380,2025-06-01,,1.0,,,,2025-06-04 13:21:00,15.0
TN026695,2025-06-01,0.2,0.6666666666666666,,,,2025-06-04 13:22:00,16.0
UP006957,2025-06-01,,1.0,,,,2025-06-04 13:22:00,23.0
HR012770,2025-06-01,,,,,,2025-06-04 13:23:00,10.0
MH044135,2025-06-01,,1.0,,,1.0,2025-06-04 13:24:00,52.0
TN022328,2025-06-01,0.6,1.0,,,1.0,2025-06-04 13:26:00,59.0
UP027725,2025-06-01,,1.0,,0.2,1.0,2025-06-04 13:28:00,70.0
CG005408,2025-06-01,0.4,,,,,2025-06-04 13:35:00,19.0
TN010283,2025-06-01,,,,,,2025-06-04 13:43:00,1.0
PB007447,2025-06-01,1.0,,,,,2025-06-04 13:45:00,24.0
TN052094,2025-06-01,,1.0,,,1.0,2025-06-04 13:47:00,54.0
TS021224,2025-06-01,,,,,,2025-06-04 13:47:00,22.0
AP026215,2025-06-01,,1.0,,,1.0,2025-06-04 13:49:00,31.0
TN037007,2025-06-01,,1.0,,,1.0,2025-06-04 13:52:00,52.0
KA043368,2025-06-01,0.8,1.0,,,1.0,2025-06-04 13:53:00,83.0
MH032695,2025-06-01,0.8,0.75,,,,2025-06-04 13:53:00,18.0
MH029660,2025-06-01,0.8,,,,1.0,2025-06-04 13:54:00,41.0
AS005623,2025-06-01,,1.0,,0.16666666666666666,1.0,2025-06-04 13:56:00,32.0
AP011299,2025-06-01,0.8,1.0,,,,2025-06-04 13:57:00,14.0
HR003253,2025-06-01,,1.0,,,1.0,2025-06-04 13:57:00,45.0
TN052597,2025-06-01,,1.0,,,1.0,2025-06-04 13:58:00,59.0
MH051653,2025-06-01,,1.0,,,,2025-06-04 13:59:00,4.0
TN005062,2025-06-01,0.8,1.0,,,1.0,2025-06-04 13:59:00,48.0
GJ010601,2025-06-01,0.8,1.0,,,,2025-06-04 14:00:00,22.0
DL008707,2025-06-01,,1.0,,,1.0,2025-06-04 14:01:00,41.0
TN051638,2025-06-01,,,,,1.0,2025-06-04 14:02:00,38.0
MH031081,2025-06-01,0.5,1.0,,,1.0,2025-06-04 14:04:00,31.0
TN026837,2025-06-01,,1.0,,,1.0,2025-06-04 14:05:00,33.0
KA494975,2025-06-01,1.0,1.0,,,1.0,2025-06-04 14:07:00,38.0
KL030453,2025-06-01,,0.4,,,1.0,2025-06-04 14:08:00,32.0
TN036483,2025-06-01,,1.0,,0.16666666666666666,1.0,2025-06-04 14:09:00,57.0
MH050145,2025-06-01,0.4,1.0,,0.2,,2025-06-04 14:11:00,9.0
JK005899,2025-06-01,0.6,1.0,,,1.0,2025-06-04 14:12:00,111.0
GJ024483,2025-06-01,0.6,1.0,,,1.0,2025-06-04 14:19:00,125.0
KA027587,2025-06-01,0.6,1.0,,,1.0,2025-06-04 14:20:00,150.0
AP005115,2025-06-01,0.8,1.0,,,1.0,2025-06-04 14:22:00,36.0
MH078370,2025-06-01,0.8,1.0,,,1.0,2025-06-04 14:25:00,58.0
TN055577,2025-06-01,,0.75,,,1.0,2025-06-04 14:30:00,104.0
GJ010833,2025-06-01,0.2,1.0,,,1.0,2025-06-04 14:33:00,91.0
KL013666,2025-06-01,,1.0,,0.25,,2025-06-04 14:37:00,5.0
TN044531,2025-06-01,,1.0,,0.25,1.0,2025-06-04 14:41:00,98.0
TN046109,2025-06-01,,0.5,,0.25,1.0,2025-06-04 14:53:00,88.0
GJ011406,2025-06-01,,,,,0.25,2025-06-04 15:17:00,51.0
TN055823,2025-06-01,0.6,,,,,2025-06-04 15:36:00,23.0
KA021477,2025-06-01,0.6,0.5,,,1.0,2025-06-04 15:57:00,101.0
KL013361,2025-06-01,0.6,,,,1.0,2025-06-04 16:03:00,138.0
TN015049,2025-06-01,0.8,1.0,,,,2025-06-04 16:05:00,20.0
HR008506,2025-06-01,,,,,,2025-06-04 16:06:00,21.0
UP037740,2025-06-01,,1.0,,,1.0,2025-06-04 16:11:00,62.0
RJ010365,2025-06-01,0.6,1.0,,,1.0,2025-06-04 16:17:00,45.0
BR032139,2025-06-01,0.8,1.0,,,,2025-06-04 16:21:00,19.0
KA036611,2025-06-01,0.8,1.0,,,,2025-06-04 16:23:00,1.0
MH078242,2025-06-01,,1.0,,,,2025-06-04 16:28:00,26.0
AP020172,2025-06-01,0.6,1.0,,,1.0,2025-06-04 16:30:00,69.0
RJ012335,2025-06-01,0.6,1.0,,0.2,1.0,2025-06-04 16:33:00,74.0
PB008950,2025-06-01,0.6,1.0,,,1.0,2025-06-04 16:39:00,75.0
KL033792,2025-06-01,1.0,0.3333333333333333,,,,2025-06-04 16:56:00,15.0
KL013354,2025-06-01,1.0,,,,1.0,2025-06-04 17:13:00,131.0
KA025255,2025-06-01,,1.0,,,,2025-06-04 17:15:00,24.0
MH101054,2025-06-01,0.2,0.2,,,,2025-06-04 17:15:00,13.0
UP037823,2025-06-01,0.5,0.5,,,1.0,2025-06-04 17:18:00,60.0
DL010214,2025-06-01,,,,,,2025-06-04 17:27:00,3.0
RJ014158,2025-06-01,1.0,1.0,,,1.0,2025-06-04 17:27:00,59.0
UP053710,2025-06-01,0.6,1.0,,,1.0,2025-06-04 17:27:00,60.0
DL018183,2025-06-01,0.5,0.5,,,,2025-06-04 17:33:00,20.0
KL014709,2025-06-01,0.6,1.0,,0.5,0.3333333333333333,2025-06-04 17:39:00,223.0
TN055345,2025-06-01,,1.0,,,1.0,2025-06-04 17:48:00,71.0
KL034628,2025-06-01,0.6,1.0,,,1.0,2025-06-04 17:54:00,146.0
PB007829,2025-06-01,,1.0,,,1.0,2025-06-04 18:00:00,34.0
GJ012144,2025-06-01,,1.0,,,1.0,2025-06-04 18:02:00,130.0
GJ010648,2025-06-01,,1.0,,,1.0,2025-06-04 18:05:00,81.0
HR005722,2025-06-01,,,,,1.0,2025-06-04 18:05:00,41.0
TS022589,2025-06-01,1.0,,,,0.3333333333333333,2025-06-04 18:05:00,67.0
PB001707,2025-06-01,0.6,0.4,,,1.0,2025-06-04 18:08:00,121.0
TN000086,2025-06-01,,,,,,2025-06-04 18:12:00,16.0
TS013132,2025-06-01,,,,,,2025-06-04 18:13:00,7.0
JK002120,2025-06-01,,,,,,2025-06-04 18:14:00,16.0
WB052981,2025-06-01,,1.0,,,1.0,2025-06-04 18:17:00,71.0
OD006558,2025-06-01,0.8,1.0,,0.5,1.0,2025-06-04 18:22:00,95.0
WB050941,2025-06-01,,1.0,,,1.0,2025-06-04 18:26:00,123.0
PB007164,2025-06-01,,0.16666666666666666,,,,2025-06-04 18:34:00,1.0
OD006467,2025-06-01,,,,,,2025-06-04 18:35:00,22.0
TN026625,2025-06-01,0.8,0.4,,,,2025-06-04 18:47:00,13.0
HR014422,2025-06-01,0.4,1.0,,,0.5,2025-06-04 18:49:00,64.0
DL009018,2025-06-01,,,,,1.0,2025-06-04 19:00:00,120.0
RJ003155,2025-06-01,,1.0,,,0.3333333333333333,2025-06-04 19:10:00,68.0
DL008760,2025-06-01,0.2,,,,1.0,2025-06-04 19:11:00,70.0
KA008413,2025-06-01,0.6,1.0,,,,2025-06-04 19:16:00,25.0
KL021972,2025-06-01,0.6,,,,1.0,2025-06-04 19:21:00,38.0
MP011684,2025-06-01,,,,,,2025-06-05 11:07:00,1.0
OD015060,2025-06-01,,1.0,,,,2025-06-05 11:08:00,23.0
TN038134,2025-06-01,1.0,,,,,2025-06-05 11:19:00,1.0
HR006190,2025-06-01,,,,,0.5,2025-06-05 11:27:00,61.0
KL020608,2025-06-01,0.2,0.8333333333333334,,,,2025-06-05 11:28:00,8.0
TS002992,2025-06-01,,,,,1.0,2025-06-05 11:33:00,75.0
TS025277,2025-06-01,,,,,0.5,2025-06-05 11:34:00,61.0
AP010450,2025-06-01,,,,,,2025-06-05 11:39:00,1.0
MH039109,2025-06-01,,0.25,,,0.5,2025-06-05 12:01:00,61.0
CG004919,2025-06-01,,,,,0.5,2025-06-05 12:03:00,42.0
MH045953,2025-06-01,,,,,,2025-06-05 12:04:00,2.0
MH070878,2025-06-01,,,,,,2025-06-05 12:08:00,16.0
KA490489,2025-06-01,,,,,,2025-06-05 12:10:00,2.0
JK009076,2025-06-01,,1.0,,,,2025-06-05 12:13:00,1.0
MH056121,2025-06-01,,1.0,,,1.0,2025-06-05 12:19:00,212.0
WB030115,2025-06-01,,,,,,2025-06-05 12:27:00,1.0
TN035929,2025-06-01,,,,,,2025-06-05 12:28:00,1.0
WB020365,2025-06-01,0.5,1.0,,,,2025-06-05 12:34:00,1.0
MH038171,2025-06-01,,,,,1.0,2025-06-05 12:37:00,34.0
JK004645,2025-06-01,,,,,0.5,2025-06-05 12:57:00,32.0
HR005967,2025-06-01,,,,,1.0,2025-06-05 13:07:00,32.0
KA044773,2025-06-01,0.8,1.0,,,,2025-06-05 13:17:00,1.0
KA044597,2025-06-01,0.6,1.0,,,0.5,2025-06-05 13:22:00,111.0
UP081564,2025-06-01,1.0,1.0,,,0.5,2025-06-05 13:38:00,102.0
BR028574,2025-06-01,,1.0,,,1.0,2025-06-05 13:45:00,117.0
MP017468,2025-06-01,0.8,,,,0.5,2025-06-05 13:58:00,85.0
TS031616,2025-06-01,0.8,1.0,,,,2025-06-05 14:02:00,1.0
JK009465,2025-06-01,,1.0,,,,2025-06-05 15:30:00,1.0
AP032144,2025-06-01,,1.0,,,,2025-06-05 15:39:00,1.0
UP066877,2025-06-01,,1.0,,,1.0,2025-06-05 15:50:00,111.0
TN054756,2025-06-01,0.8,0.5,,,,2025-06-05 15:53:00,1.0
HR005437,2025-06-01,,1.0,,,1.0,2025-06-05 16:07:00,387.0
RJ010125,2025-06-01,,0.8333333333333334,,,0.5,2025-06-05 16:37:00,127.0
BR024403,2025-06-01,,,,,0.5,2025-06-05 16:51:00,82.0
JH013303,2025-06-01,,0.5,,,1.0,2025-06-05 16:56:00,220.0
DL008215,2025-06-01,0.8,,,,,2025-06-05 17:06:00,15.0
DL012213,2025-06-01,,0.2,,0.2,,2025-06-05 17:08:00,1.0
JK001816,2025-06-01,,0.8333333333333334,,,1.0,2025-06-05 17:20:00,86.0
RJ021877,2025-06-01,,,,,1.0,2025-06-06 11:06:00,53.0
JK005587,2025-06-01,,,,,1.0,2025-06-06 11:08:00,40.0
WB021754,2025-06-01,,,,,,2025-06-06 11:11:00,20.0
OD006272,2025-06-01,,,,,1.0,2025-06-06 11:20:00,40.0
TN011267,2025-06-01,,0.5,,,1.0,2025-06-06 11:26:00,66.0
KL026392,2025-06-01,,,,,1.0,2025-06-06 11:32:00,44.0
MH021512,2025-06-01,,,,,1.0,2025-06-06 11:47:00,64.0
MP010235,2025-06-01,,,,,0.5,2025-06-06 11:51:00,36.0
CH002307,2025-06-01,,1.0,,,1.0,2025-06-06 11:59:00,30.0
AP021649,2025-06-01,0.2,0.25,,0.25,1.0,2025-06-06 12:03:00,62.0
BR028632,2025-06-01,0.6,1.0,,,1.0,2025-06-06 12:04:00,71.0
HP002616,2025-06-01,0.8,1.0,,,0.5,2025-06-06 12:08:00,34.0
RJ021033,2025-06-01,0.8,1.0,,0.25,1.0,2025-06-06 12:12:00,71.0
TS023721,2025-06-01,,0.75,,,1.0,2025-06-06 12:15:00,44.0
AS000043,2025-06-01,,1.0,,,1.0,2025-06-06 12:19:00,60.0
RJ004708,2025-06-01,,0.6,,0.2,0.5,2025-06-06 12:26:00,31.0
PB007898,2025-06-01,0.6,1.0,,0.2,1.0,2025-06-06 12:47:00,69.0
AP023233,2025-06-01,,1.0,,,1.0,2025-06-06 12:50:00,85.0
CG005650,2025-06-01,,1.0,,,,2025-06-06 12:53:00,20.0
JH005126,2025-06-01,,,,,1.0,2025-06-06 12:53:00,59.0
HR006508,2025-06-01,,1.0,,,,2025-06-06 12:56:00,21.0
TN001720,2025-06-01,,1.0,,,1.0,2025-06-06 12:57:00,38.0
AS006085,2025-06-01,0.8,0.75,,,0.3333333333333333,2025-06-06 13:07:00,64.0
MP012187,2025-06-01,,1.0,,,1.0,2025-06-06 13:10:00,66.0
MH040008,2025-06-01,0.6,1.0,,,1.0,2025-06-06 13:26:00,67.0
GJ011548,2025-06-01,,1.0,,,1.0,2025-06-06 13:36:00,64.0
DL015729,2025-06-01,0.4,0.5,,,1.0,2025-06-06 13:40:00,53.0
AS012204,2025-06-01,,,,,1.0,2025-06-06 13:41:00,41.0
HR005945,2025-06-01,1.0,,,,1.0,2025-06-06 14:52:00,35.0
GA495836,2025-06-01,,,,,1.0,2025-06-06 14:54:00,68.0
KL014833,2025-06-01,,0.75,,,,2025-06-06 14:58:00,12.0
UK028158,2025-06-01,,,,,1.0,2025-06-06 15:02:00,65.0
PB011630,2025-06-01,,0.25,,,0.3333333333333333,2025-06-06 15:07:00,40.0
KA039920,2025-06-01,,1.0,,,1.0,2025-06-06 15:15:00,88.0
KA016290,2025-06-01,,1.0,,,1.0,2025-06-06 15:17:00,31.0
AP020983,2025-06-01,,1.0,,,,2025-06-06 15:19:00,20.0
TN023570,2025-06-01,,,,,,2025-06-06 15:22:00,14.0
KL024168,2025-06-01,0.2,1.0,,,0.5,2025-06-06 15:24:00,33.0
UP035675,2025-06-01,,1.0,,,,2025-06-06 15:26:00,16.0
RJ013394,2025-06-01,,1.0,,,1.0,2025-06-06 15:30:00,47.0
TN047968,2025-06-01,,1.0,,,,2025-06-06 15:32:00,13.0
KA014095,2025-06-01,,1.0,,,,2025-06-06 15:38:00,18.0
MH006668,2025-06-01,,1.0,,,1.0,2025-06-06 15:42:00,61.0
AS035346,2025-06-01,,,,,1.0,2025-06-06 15:43:00,43.0
MH055062,2025-06-01,0.8,1.0,,,1.0,2025-06-06 15:45:00,75.0
PB003522,2025-06-01,,,,,1.0,2025-06-06 15:57:00,75.0
JH009842,2025-06-01,,,,,1.0,2025-06-06 16:00:00,64.0
KL031252,2025-06-01,0.8,,,,1.0,2025-06-06 16:02:00,35.0
RJ020350,2025-06-01,,1.0,,,1.0,2025-06-06 16:05:00,194.0
TN033525,2025-06-01,,1.0,,,1.0,2025-06-06 16:05:00,136.0
PB015893,2025-06-01,,1.0,,,1.0,2025-06-06 16:07:00,36.0
UP029092,2025-06-01,,0.5,,,1.0,2025-06-06 16:08:00,63.0
AS010013,2025-06-01,,,,,1.0,2025-06-06 16:11:00,115.0
MH037988,2025-06-01,0.4,1.0,0.2,,1.0,2025-06-06 16:13:00,51.0
UP037348,2025-06-01,,,,,1.0,2025-06-06 16:16:00,31.0
KL028319,2025-06-01,0.4,1.0,,,1.0,2025-06-06 16:20:00,192.0
MH018568,2025-06-01,0.8,1.0,,,1.0,2025-06-06 16:25:00,176.0
TS031685,2025-06-01,,,,,1.0,2025-06-06 16:25:00,141.0
KA038238,2025-06-01,,,,,1.0,2025-06-06 16:28:00,66.0
RJ025967,2025-06-01,,,,,1.0,2025-06-06 16:30:00,64.0
AS007311,2025-06-01,0.6,1.0,,,1.0,2025-06-06 16:32:00,112.0
UP026660,2025-06-01,,,,,1.0,2025-06-06 16:32:00,38.0
WB044201,2025-06-01,,1.0,,,1.0,2025-06-06 16:36:00,55.0
TN008152,2025-06-01,,1.0,,,1.0,2025-06-06 16:38:00,55.0
TS009598,2025-06-01,,1.0,,,1.0,2025-06-06 16:40:00,76.0
MH078624,2025-06-01,,1.0,,,,2025-06-06 16:44:00,15.0
TS003198,2025-06-01,,1.0,,,1.0,2025-06-06 16:46:00,38.0
JH009042,2025-06-01,,,,,1.0,2025-06-06 16:49:00,42.0
WB024981,2025-06-01,,1.0,,,1.0,2025-06-06 16:54:00,33.0
KL008065,2025-06-01,,0.5,,,1.0,2025-06-06 17:02:00,43.0
TS025642,2025-06-01,,1.0,,,1.0,2025-06-06 17:06:00,42.0
KA024903,2025-06-01,,0.8,,,1.0,2025-06-06 17:08:00,43.0
TS022610,2025-06-01,0.6,1.0,,,1.0,2025-06-06 17:12:00,145.0
HR006795,2025-06-01,,1.0,,,,2025-06-06 17:15:00,8.0
GJ008480,2025-06-01,,1.0,,,1.0,2025-06-06 17:16:00,62.0
UP047187,2025-06-01,,1.0,,,1.0,2025-06-06 17:17:00,39.0
MH068134,2025-06-01,,1.0,,,1.0,2025-06-06 17:32:00,62.0
UP008678,2025-06-01,,0.6,,,1.0,2025-06-06 17:32:00,175.0
UK000162,2025-06-01,,1.0,,,1.0,2025-06-06 17:35:00,46.0
RJ011097,2025-06-01,,1.0,,,,2025-06-06 17:43:00,14.0
UP029741,2025-06-01,,1.0,,,1.0,2025-06-06 17:45:00,57.0
TS008982,2025-06-01,,,,,1.0,2025-06-06 17:51:00,37.0
DL001629,2025-06-01,,1.0,,,1.0,2025-06-06 17:57:00,81.0
WB004926,2025-06-01,,0.5,,,1.0,2025-06-06 17:57:00,38.0
DL026526,2025-06-01,,0.25,,,1.0,2025-06-06 18:03:00,60.0
WB016497,2025-06-01,,0.25,,,1.0,2025-06-06 18:11:00,107.0
UP013484,2025-06-01,0.6,1.0,,,1.0,2025-06-06 18:16:00,66.0
CG020107,2025-06-01,,1.0,,,1.0,2025-06-06 18:20:00,54.0
UK005509,2025-06-01,0.6,1.0,,,1.0,2025-06-06 18:32:00,52.0
JK009308,2025-06-01,0.6,1.0,,,,2025-06-06 18:33:00,10.0
JK005157,2025-06-01,,1.0,,,,2025-06-06 18:41:00,1.0
RJ012237,2025-06-01,,1.0,,,1.0,2025-06-06 18:43:00,62.0
KL033950,2025-06-01,,1.0,,,1.0,2025-06-06 18:56:00,74.0
WB020506,2025-06-01,,1.0,,0.3333333333333333,1.0,2025-06-06 19:07:00,52.0
MH031716,2025-06-01,,1.0,,,1.0,2025-06-06 19:10:00,60.0
BR010857,2025-06-01,,1.0,,0.25,1.0,2025-06-06 19:13:00,57.0
BR014019,2025-06-01,0.6,1.0,,,1.0,2025-06-06 19:18:00,133.0
RJ010373,2025-06-01,0.8,,,,,2025-06-06 19:21:00,1.0
MH038640,2025-06-01,,1.0,,,1.0,2025-06-06 19:24:00,52.0
HR012640,2025-06-01,0.8,0.75,,,,2025-06-09 11:41:00,15.0
UP068466,2025-06-01,,,,,,2025-06-09 11:46:00,19.0
JK002372,2025-06-01,,,,,,2025-06-09 11:50:00,9.0
MH047841,2025-06-01,0.6,,,,0.5,2025-06-09 11:53:00,107.0
PB009119,2025-06-01,,1.0,,,1.0,2025-06-09 11:56:00,43.0
KA019252,2025-06-01,,1.0,,,0.5,2025-06-09 12:19:00,111.0
UP067931,2025-06-01,,1.0,,,1.0,2025-06-09 12:24:00,41.0
KL013784,2025-06-01,,1.0,,,0.5,2025-06-09 12:31:00,241.0
WB017104,2025-06-01,,,,,,2025-06-09 12:39:00,4.0
MH079822,2025-06-01,,0.6,,,0.5,2025-06-09 12:42:00,62.0
AP481064,2025-06-01,,,,,,2025-06-09 12:43:00,13.0
PB017113,2025-06-01,,1.0,,,1.0,2025-06-09 12:45:00,57.0
UP057574,2025-06-01,,0.25,,0.25,0.5,2025-06-09 12:45:00,33.0
WB021648,2025-06-01,,,,,1.0,2025-06-09 12:45:00,43.0
MH030454,2025-06-01,,1.0,,,0.5,2025-06-09 12:49:00,57.0
DL005006,2025-06-01,,1.0,,,,2025-06-09 12:51:00,3.0
WB010952,2025-06-01,,,,,1.0,2025-06-09 12:54:00,44.0
JH005204,2025-06-01,,0.5,,,1.0,2025-06-09 13:03:00,94.0
AP027374,2025-06-01,,,,,1.0,2025-06-09 13:06:00,43.0
TS023519,2025-06-01,,,,,1.0,2025-06-09 13:08:00,49.0
MP012532,2025-06-01,0.4,,,,1.0,2025-06-09 13:13:00,88.0
KL031313,2025-06-01,,1.0,,,,2025-06-09 13:15:00,15.0
RJ010970,2025-06-01,,,,,,2025-06-09 13:16:00,22.0
UK005235,2025-06-01,,,,,0.5,2025-06-09 13:23:00,61.0
MP023792,2025-06-01,,,,,1.0,2025-06-09 13:25:00,60.0
GJ023439,2025-06-01,,1.0,,,0.5,2025-06-09 13:29:00,91.0
MH037417,2025-06-01,,,,,,2025-06-09 13:29:00,23.0
DL009063,2025-06-01,,,,,1.0,2025-06-09 13:34:00,100.0
UP038204,2025-06-01,,1.0,,,0.5,2025-06-09 13:34:00,143.0
DL004981,2025-06-01,,0.8,,,0.5,2025-06-09 13:40:00,51.5
OD015717,2025-06-01,,,,,,2025-06-09 13:45:00,19.0
PC000603,2025-06-01,,1.0,,,1.0,2025-06-09 13:47:00,60.0
OD006974,2025-06-01,,1.0,,,1.0,2025-06-09 13:48:00,38.0
WB017205,2025-06-01,,,,,1.0,2025-06-09 13:50:00,35.0
MH005941,2025-06-01,,0.8,,,,2025-06-09 13:54:00,6.0
BR010743,2025-06-01,,,,,,2025-06-09 13:55:00,18.0
AS006867,2025-06-01,,,,,1.0,2025-06-09 13:59:00,44.0
TS010225,2025-06-01,0.2,,,,1.0,2025-06-09 14:01:00,54.0
HR007380,2025-06-01,,,,,,2025-06-09 14:04:00,22.0
OD006067,2025-06-01,,,,,0.25,2025-06-09 14:06:00,31.0
AP031642,2025-06-01,,,,,,2025-06-09 14:08:00,11.0
HP000048,2025-06-01,,,,,0.5,2025-06-09 14:14:00,36.0
PB015217,2025-06-01,,,,,0.5,2025-06-09 14:20:00,33.0
WB019203,2025-06-01,0.4,1.0,,0.2,1.0,2025-06-09 14:51:00,98.0
UP036711,2025-06-01,,0.75,,,1.0,2025-06-09 14:57:00,89.0
KA019719,2025-06-01,,,,,1.0,2025-06-09 15:01:00,45.0
KA032286,2025-06-01,,,,,0.5,2025-06-09 15:13:00,20.5
MH033701,2025-06-01,,,,,1.0,2025-06-09 15:18:00,82.0
MH037803,2025-06-01,,,,,0.5,2025-06-09 15:19:00,119.0
BR006317,2025-06-01,,,,,,2025-06-09 15:25:00,1.0
KL028844,2025-06-01,,1.0,,,,2025-06-09 15:39:00,14.0
MH047716,2025-06-01,,,,,1.0,2025-06-09 15:48:00,41.0
MH051775,2025-06-01,,0.6666666666666666,,,1.0,2025-06-09 15:51:00,39.0
UK002667,2025-06-01,,,,,,2025-06-09 15:53:00,26.0
MH006608,2025-06-01,,,,,,2025-06-09 15:55:00,6.0
DL016108,2025-06-01,,,,,1.0,2025-06-09 16:00:00,32.0
MH000613,2025-06-01,,0.25,,,0.5,2025-06-09 16:02:00,32.0
AP019659,2025-06-01,,,,,1.0,2025-06-09 16:15:00,30.0
MP010676,2025-06-01,,,,,,2025-06-09 16:21:00,24.0
DL012257,2025-06-01,,0.6,,,,2025-06-09 16:22:00,12.0
MH028849,2025-06-01,,,,,,2025-06-09 16:27:00,19.0
UP027548,2025-06-01,,0.5,,,1.0,2025-06-09 16:27:00,67.0
KL015555,2025-06-01,,1.0,,,0.5,2025-06-09 16:30:00,88.0
AP020244,2025-06-01,,,,,,2025-06-09 16:31:00,9.0
TN001127,2025-06-01,,,,,,2025-06-09 16:31:00,1.0
KL013103,2025-06-01,,1.0,,,,2025-06-09 16:33:00,13.0
PB011922,2025-06-01,,,,,1.0,2025-06-09 16:37:00,72.0
UP065825,2025-06-01,,1.0,,,0.5,2025-06-09 16:41:00,114.0
WB019546,2025-06-01,,1.0,,,0.5,2025-06-09 16:45:00,113.0
TN022223,2025-06-01,,1.0,,,1.0,2025-06-09 16:50:00,37.0
UP054777,2025-06-01,,1.0,,,,2025-06-09 16:51:00,25.5
TN055638,2025-06-01,,1.0,,0.25,,2025-06-09 16:52:00,8.0
MH034070,2025-06-01,0.8,,,,1.0,2025-06-09 16:54:00,37.0
KL033767,2025-06-01,,1.0,,,1.0,2025-06-09 16:58:00,154.0
MP012204,2025-06-01,,,,,,2025-06-09 17:04:00,22.0
PB008213,2025-06-01,0.8,1.0,,,1.0,2025-06-09 17:17:00,80.0
MH038662,2025-06-01,,1.0,,,0.5,2025-06-09 17:19:00,98.0
TS017354,2025-06-01,0.6,1.0,,0.2,1.0,2025-06-09 17:21:00,39.0
WB038136,2025-06-01,,1.0,,,0.5,2025-06-09 17:21:00,33.0
KL000024,2025-06-01,,0.8,,0.2,,2025-06-09 17:26:00,17.0
KL013514,2025-06-01,0.4,,,,1.0,2025-06-09 17:27:00,43.0
MH044432,2025-06-01,0.5,,0.5,,1.0,2025-06-09 17:30:00,59.0
AS001383,2025-06-01,,1.0,,,,2025-06-09 17:31:00,2.0
GJ002033,2025-06-01,,,,,1.0,2025-06-09 17:34:00,78.0
MH001850,2025-06-01,0.6,0.75,,,0.25,2025-06-09 17:38:00,142.0
MH04328,2025-06-01,,,,,,2025-06-09 17:43:00,10.0
HR021042,2025-06-01,,,,,,2025-06-09 17:45:00,14.5
CG004584,2025-06-01,,,,,1.0,2025-06-09 17:46:00,68.0
TN052568,2025-06-01,,,,,1.0,2025-06-09 17:52:00,85.0
WB047312,2025-06-01,,,,,1.0,2025-06-09 18:05:00,56.0
TS024317,2025-06-01,,1.0,,,1.0,2025-06-09 18:09:00,36.0
WB049670,2025-06-01,0.6,1.0,,,1.0,2025-06-09 18:09:00,98.0
JK004167,2025-06-01,,,,,,2025-06-09 18:12:00,20.0
DL020100,2025-06-01,0.8,,,,,2025-06-09 18:16:00,3.0
TN021261,2025-06-01,,,,,1.0,2025-06-09 18:21:00,58.0
KL009627,2025-06-01,,,,,,2025-06-09 18:26:00,8.0
TN030840,2025-06-01,,0.75,,,1.0,2025-06-09 18:28:00,35.0
AP013360,2025-06-01,,,,,0.5,2025-06-09 18:31:00,93.0
TN476150,2025-06-01,,1.0,,,1.0,2025-06-09 18:34:00,82.0
MH067731,2025-06-01,,1.0,,,0.5,2025-06-09 18:36:00,38.0
UP080468,2025-06-01,0.6,1.0,,,1.0,2025-06-09 18:38:00,222.0
JH001387,2025-06-01,0.6,1.0,,,1.0,2025-06-09 18:41:00,82.0
RJ012633,2025-06-01,0.4,,,,0.3333333333333333,2025-06-09 18:49:00,145.0
UK007795,2025-06-01,,1.0,,,1.0,2025-06-09 18:57:00,60.5
AP027274,2025-06-01,,,,,,2025-06-09 19:09:00,9.0
BR015162,2025-06-01,0.6,1.0,,,1.0,2025-06-09 19:10:00,60.0
TN010466,2025-06-01,,,,,0.5,2025-06-09 19:14:00,85.0
RJ012970,2025-06-01,,,,,,2025-06-09 19:15:00,24.0
GJ011019,2025-06-01,0.6,1.0,,0.5,1.0,2025-06-09 19:18:00,101.0
JK002425,2025-06-01,,0.2,,,,2025-06-09 19:18:00,21.0
MH061897,2025-06-01,,1.0,,0.25,0.5,2025-06-10 10:42:00,40.0
UP029506,2025-06-01,,,,,0.5,2025-06-10 10:46:00,38.5
MH044041,2025-06-01,1.0,1.0,,,1.0,2025-06-10 10:49:00,173.0
BR029979,2025-06-01,,,,,0.5,2025-06-10 10:57:00,45.0
KA028583,2025-06-01,0.6,1.0,,0.2,0.5,2025-06-10 11:01:00,30.0
DL030028,2025-06-01,0.8,,,,0.3333333333333333,2025-06-10 11:09:00,53.0
TN054718,2025-06-01,,1.0,,,1.0,2025-06-10 11:10:00,153.0
TS013856,2025-06-01,,1.0,,0.5,0.3333333333333333,2025-06-10 11:13:00,57.0
AP021781,2025-06-01,,1.0,,,1.0,2025-06-10 11:14:00,45.0
KL032545,2025-06-01,0.6,1.0,,,0.3333333333333333,2025-06-10 11:17:00,37.0
