client_doctor_code,campaign_start_date_(month_year),hcp_email_open_rate,hcp_whatsapp_read_rate,hcp_email_click_rate,hcp_whatsapp_click_rate,hcp_call_productive_rate,last_call_connected_date_(selected_month),average_duration_connected_calls
DL005831,2025-02-01,1.0,,,,,2025-02-08 14:39:00,13.0
PB012706,2025-02-01,1.0,,,,0.5,2025-02-08 14:43:00,55.0
UP017540,2025-02-01,,,,,1.0,2025-02-08 14:44:00,144.0
AP031913,2025-02-01,,1.0,,,1.0,2025-02-08 14:56:00,116.0
KL006809,2025-02-01,1.0,1.0,,,1.0,2025-02-08 14:56:00,48.0
RJ011053,2025-02-01,,1.0,,,0.5,2025-02-08 14:59:00,30.0
RJ017089,2025-02-01,,1.0,,,0.3333333333333333,2025-02-08 15:01:00,36.0
UP008216,2025-02-01,,,,,,2025-02-08 15:01:00,17.0
UP080840,2025-02-01,1.0,1.0,,,0.5,2025-02-08 15:01:00,52.0
MH043591,2025-02-01,,,,,1.0,2025-02-08 15:05:00,103.0
KL030825,2025-02-01,,0.2,,0.2,,2025-02-08 15:08:00,7.0
WB024940,2025-02-01,,1.0,,,,2025-02-08 15:09:00,10.0
PB007227,2025-02-01,0.8,,,,1.0,2025-02-08 15:13:00,56.0
WB006258,2025-02-01,,0.6,,,0.5,2025-02-08 15:17:00,46.0
MH029895,2025-02-01,,,,,0.5,2025-02-08 15:24:00,30.0
MP005274,2025-02-01,0.4,1.0,,,0.5,2025-02-08 15:26:00,32.0
TN025776,2025-02-01,,,,,,2025-02-08 15:28:00,5.0
GJ018393,2025-02-01,1.0,1.0,,,0.5,2025-02-08 15:29:00,40.0
WB013561,2025-02-01,,,,,1.0,2025-02-08 15:31:00,64.0
WB046424,2025-02-01,,,,,,2025-02-08 15:34:00,1.0
TN001848,2025-02-01,1.0,0.75,,,,2025-02-08 15:37:00,21.0
WB019369,2025-02-01,,1.0,,,,2025-02-08 15:42:00,1.0
CG000656,2025-02-01,1.0,,,,,2025-02-08 15:48:00,21.0
MP009474,2025-02-01,,,,,,2025-02-08 16:07:00,21.0
MH080246,2025-02-01,1.0,1.0,,,1.0,2025-02-08 16:08:00,46.0
KA016649,2025-02-01,,,,,,2025-02-08 16:09:00,22.0
AS003008,2025-02-01,,,,,,2025-02-08 16:12:00,14.0
AS006551,2025-02-01,,,,,1.0,2025-02-08 16:13:00,139.0
WB041497,2025-02-01,0.6,,,,1.0,2025-02-08 16:19:00,69.0
KL015345,2025-02-01,1.0,1.0,,,,2025-02-08 16:21:00,22.0
TN023260,2025-02-01,,1.0,,,0.5,2025-02-08 16:23:00,79.0
WB016847,2025-02-01,1.0,1.0,,,1.0,2025-02-08 16:27:00,60.0
AP023423,2025-02-01,1.0,1.0,,,0.5,2025-02-08 16:29:00,32.0
UP037144,2025-02-01,,0.2,,0.2,0.5,2025-02-08 16:29:00,53.0
KA487380,2025-02-01,1.0,1.0,,,0.5,2025-02-08 16:45:00,55.0
TN024474,2025-02-01,1.0,0.75,,,,2025-02-08 16:45:00,19.0
TS029793,2025-02-01,,1.0,,,,2025-02-08 16:47:00,7.5
AP020152,2025-02-01,1.0,1.0,,,1.0,2025-02-08 17:08:00,101.0
WB021681,2025-02-01,1.0,1.0,,,1.0,2025-02-08 17:12:00,64.0
MH002198,2025-02-01,1.0,1.0,,,0.5,2025-02-08 17:14:00,69.0
TS025843,2025-02-01,,1.0,,0.4,0.3333333333333333,2025-02-08 17:15:00,42.0
BR024880,2025-02-01,0.8,1.0,,,1.0,2025-02-08 17:18:00,85.0
MH001647,2025-02-01,0.4,,,,,2025-02-08 17:19:00,6.0
UP034134,2025-02-01,,1.0,,,,2025-02-08 17:27:00,7.0
KA011271,2025-02-01,,,,,,2025-02-08 17:30:00,2.0
MH003271,2025-02-01,1.0,,,,,2025-02-08 17:37:00,22.0
RJ013389,2025-02-01,,,,,0.3333333333333333,2025-02-08 17:41:00,60.0
MH076596,2025-02-01,,1.0,,,,2025-02-08 17:46:00,29.0
MP012463,2025-02-01,1.0,,,,0.5,2025-02-08 18:20:00,51.0
AS006130,2025-02-01,,,,,0.5,2025-02-08 18:33:00,30.0
UP006757,2025-02-01,0.8,1.0,,0.16666666666666666,,2025-02-08 18:38:00,6.0
KA032068,2025-02-01,,,,,0.5,2025-02-08 18:40:00,41.0
UP007750,2025-02-01,,,,,0.5,2025-02-08 18:40:00,36.0
GA000517,2025-02-01,,1.0,,,0.5,2025-02-10 09:42:00,32.0
GA000051,2025-02-01,,0.6666666666666666,,,0.5,2025-02-10 09:44:00,48.0
GA000436,2025-02-01,,1.0,,,0.5,2025-02-10 09:47:00,50.0
MP018019,2025-02-01,,,,,1.0,2025-02-10 09:58:00,41.0
UP027242,2025-02-01,0.6,,,,1.0,2025-02-10 10:00:00,31.0
MP010777,2025-02-01,,,,,1.0,2025-02-10 10:03:00,30.0
MH023147,2025-02-01,0.8,,,,1.0,2025-02-10 10:07:00,131.0
UP014956,2025-02-01,,0.75,,,1.0,2025-02-10 10:14:00,52.0
KA034838,2025-02-01,,1.0,,,1.0,2025-02-10 10:18:00,34.0
RJ010169,2025-02-01,1.0,,,,0.5,2025-02-10 10:20:00,75.0
OD006581,2025-02-01,0.25,1.0,,,,2025-02-10 10:23:00,6.0
KA021442,2025-02-01,0.5,1.0,,,1.0,2025-02-10 10:24:00,42.0
MH007024,2025-02-01,1.0,1.0,,,1.0,2025-02-10 10:37:00,33.0
MH028284,2025-02-01,,1.0,,,1.0,2025-02-10 10:39:00,70.0
TN042630,2025-02-01,,0.5,,,0.25,2025-02-10 10:44:00,32.0
MH036077,2025-02-01,1.0,0.5,,,0.3333333333333333,2025-02-10 10:46:00,49.5
TS000317,2025-02-01,,,,,1.0,2025-02-10 10:46:00,36.0
BR011052,2025-02-01,1.0,1.0,,,,2025-02-10 10:52:00,29.0
MH048178,2025-02-01,0.75,1.0,,,1.0,2025-02-10 10:52:00,39.0
KL027598,2025-02-01,,1.0,,,1.0,2025-02-10 10:53:00,91.0
MH075654,2025-02-01,,0.8,,0.2,1.0,2025-02-10 10:54:00,38.0
MH077057,2025-02-01,,1.0,,,1.0,2025-02-10 10:55:00,41.0
MH492088,2025-02-01,1.0,1.0,,,,2025-02-10 10:55:00,6.0
PB006905,2025-02-01,0.6,0.8,,,,2025-02-10 10:55:00,1.0
AP018580,2025-02-01,,1.0,,0.2,1.0,2025-02-10 10:56:00,89.0
TS002608,2025-02-01,,,,,0.5,2025-02-10 10:56:00,30.0
BR035703,2025-02-01,0.25,0.2,,0.2,1.0,2025-02-10 10:59:00,92.0
RJ012295,2025-02-01,0.6,,,,0.5,2025-02-10 11:02:00,31.0
WB016375,2025-02-01,0.8,,,,1.0,2025-02-10 11:05:00,30.0
WB049670,2025-02-01,,0.6666666666666666,,,1.0,2025-02-10 11:05:00,115.0
WB031007,2025-02-01,0.25,1.0,,0.3333333333333333,1.0,2025-02-10 11:07:00,46.0
GJ020128,2025-02-01,1.0,,,,0.5,2025-02-10 11:08:00,151.0
HR001950,2025-02-01,0.8,1.0,,,0.5,2025-02-10 11:12:00,32.0
KL005753,2025-02-01,1.0,1.0,,,1.0,2025-02-10 11:16:00,33.0
WB038136,2025-02-01,,1.0,,,,2025-02-10 11:16:00,21.0
TN000573,2025-02-01,1.0,1.0,,,0.5,2025-02-10 11:20:00,81.0
BR026037,2025-02-01,0.8,1.0,,,,2025-02-10 11:23:00,27.0
GJ012477,2025-02-01,0.75,1.0,,,1.0,2025-02-10 11:24:00,31.0
KL015555,2025-02-01,,1.0,,,1.0,2025-02-10 11:25:00,95.0
OD006272,2025-02-01,,,,,1.0,2025-02-10 11:27:00,39.0
TN023450,2025-02-01,,1.0,,,,2025-02-10 11:27:00,2.0
MH040188,2025-02-01,,0.75,,,0.5,2025-02-10 11:30:00,34.0
TS031543,2025-02-01,,1.0,,,0.5,2025-02-10 11:36:00,91.0
MH033303,2025-02-01,,1.0,,,1.0,2025-02-10 11:41:00,32.0
MH010897,2025-02-01,0.5,1.0,,0.25,,2025-02-10 11:43:00,29.0
TS004055,2025-02-01,1.0,0.6666666666666666,,,1.0,2025-02-10 11:43:00,125.0
TS024810,2025-02-01,1.0,1.0,,,1.0,2025-02-10 11:46:00,56.0
WB034769,2025-02-01,1.0,1.0,,,0.5,2025-02-10 11:47:00,88.0
KL009717,2025-02-01,,1.0,,,1.0,2025-02-10 11:49:00,98.0
AP034439,2025-02-01,,1.0,,,0.5,2025-02-10 11:53:00,34.0
WB039259,2025-02-01,1.0,,,,1.0,2025-02-10 11:53:00,81.0
JH005445,2025-02-01,,,,,1.0,2025-02-10 11:54:00,90.5
KA028710,2025-02-01,,1.0,,,,2025-02-10 11:56:00,10.0
MP013099,2025-02-01,0.5,1.0,,,1.0,2025-02-10 12:00:00,33.0
KA017408,2025-02-01,1.0,1.0,,,,2025-02-10 12:07:00,8.0
MH033310,2025-02-01,,1.0,,,1.0,2025-02-10 12:09:00,32.0
HR005494,2025-02-01,,1.0,,,,2025-02-10 12:12:00,16.0
MH098463,2025-02-01,,1.0,,,,2025-02-10 12:12:00,17.0
AP019474,2025-02-01,1.0,0.8,,0.2,,2025-02-10 12:14:00,4.0
TS032414,2025-02-01,0.6666666666666666,1.0,,,1.0,2025-02-10 12:15:00,31.0
HP002967,2025-02-01,,1.0,,,0.5,2025-02-10 12:16:00,31.0
TS008164,2025-02-01,1.0,,,,,2025-02-10 12:16:00,10.0
TN003534,2025-02-01,1.0,,,,,2025-02-10 12:17:00,14.0
PB008435,2025-02-01,,,,,1.0,2025-02-10 12:18:00,224.0
AS009135,2025-02-01,,0.4,,,0.5,2025-02-10 12:19:00,87.0
MH037548,2025-02-01,1.0,,,,,2025-02-10 12:19:00,29.0
GJ012935,2025-02-01,,1.0,,,1.0,2025-02-10 12:21:00,82.0
JK000678,2025-02-01,1.0,,,,1.0,2025-02-10 12:21:00,55.0
TS003750,2025-02-01,,1.0,,,,2025-02-10 12:22:00,20.0
PC000023,2025-02-01,,1.0,,,,2025-02-10 12:23:00,16.0
GJ025557,2025-02-01,,1.0,,,0.5,2025-02-10 12:24:00,76.0
TN048259,2025-02-01,,,,,0.5,2025-02-10 12:25:00,33.0
CG000216,2025-02-01,1.0,1.0,,0.3333333333333333,0.6666666666666666,2025-02-10 12:26:00,66.5
TN024045,2025-02-01,,1.0,,,0.5,2025-02-10 12:26:00,171.0
MH029843,2025-02-01,,0.3333333333333333,,,,2025-02-10 12:30:00,1.0
TN006641,2025-02-01,,0.25,,0.25,1.0,2025-02-10 12:35:00,52.0
GJ011612,2025-02-01,,,,,,2025-02-10 12:43:00,26.0
UP053952,2025-02-01,0.5,1.0,,,,2025-02-10 12:47:00,10.0
RJ014158,2025-02-01,1.0,1.0,0.25,,,2025-02-10 12:48:00,12.0
KA018317,2025-02-01,1.0,,,,,2025-02-10 12:50:00,7.0
JK003992,2025-02-01,,,,,,2025-02-10 12:54:00,20.0
OD017145,2025-02-01,,1.0,,0.25,1.0,2025-02-10 12:57:00,86.0
AP021916,2025-02-01,,0.6666666666666666,,,1.0,2025-02-10 12:58:00,63.0
AS000229,2025-02-01,,,,,1.0,2025-02-10 13:04:00,97.0
RJ010365,2025-02-01,0.5,1.0,,,0.5,2025-02-10 13:04:00,70.0
AS015321,2025-02-01,,1.0,,,1.0,2025-02-10 13:09:00,83.0
BR031370,2025-02-01,0.8,1.0,,,1.0,2025-02-10 13:09:00,34.0
DL012812,2025-02-01,,1.0,,,,2025-02-10 13:09:00,4.0
TS002638,2025-02-01,,1.0,,0.25,1.0,2025-02-10 13:12:00,72.0
DL030256,2025-02-01,0.6666666666666666,1.0,,,,2025-02-10 13:17:00,28.0
WB053299,2025-02-01,0.5,1.0,,0.25,1.0,2025-02-10 13:18:00,125.0
GJ023440,2025-02-01,,1.0,,,,2025-02-10 13:20:00,13.0
DL008575,2025-02-01,,1.0,,,1.0,2025-02-10 13:21:00,30.0
AS006964,2025-02-01,1.0,1.0,,,1.0,2025-02-10 13:26:00,48.0
KL008134,2025-02-01,1.0,0.5,,,,2025-02-10 13:42:00,16.0
MN002904,2025-02-01,,,,,,2025-02-10 13:44:00,11.0
OD014753,2025-02-01,,1.0,,,1.0,2025-02-10 13:45:00,45.0
BR036430,2025-02-01,,1.0,,,1.0,2025-02-10 13:48:00,108.0
TN021532,2025-02-01,1.0,,,,,2025-02-10 13:49:00,5.0
BR002944,2025-02-01,,1.0,,,1.0,2025-02-10 14:00:00,38.0
MH052091,2025-02-01,,,,,,2025-02-10 14:40:00,19.0
TN012715,2025-02-01,,1.0,,,1.0,2025-02-10 14:45:00,41.0
JK001560,2025-02-01,,,,,1.0,2025-02-10 14:48:00,41.0
CH003039,2025-02-01,,1.0,,,,2025-02-10 14:50:00,25.0
TN020664,2025-02-01,1.0,0.6666666666666666,,,1.0,2025-02-10 14:51:00,64.0
DL016002,2025-02-01,,,,,1.0,2025-02-10 14:52:00,42.0
RJ004762,2025-02-01,1.0,1.0,,,1.0,2025-02-10 14:56:00,45.0
MH030380,2025-02-01,,1.0,,,1.0,2025-02-10 14:59:00,71.0
GJ012790,2025-02-01,,1.0,,,1.0,2025-02-10 15:01:00,43.0
MH031193,2025-02-01,1.0,,,,1.0,2025-02-10 15:04:00,53.0
KA004242,2025-02-01,,1.0,,,1.0,2025-02-10 15:10:00,34.0
OD007005,2025-02-01,1.0,,,,0.5,2025-02-10 15:12:00,43.0
UP037296,2025-02-01,0.25,1.0,,,1.0,2025-02-10 15:18:00,87.0
MH036797,2025-02-01,0.6666666666666666,,,,,2025-02-10 15:19:00,1.0
MH076117,2025-02-01,,1.0,,,,2025-02-10 15:19:00,2.0
TS031851,2025-02-01,,1.0,,,,2025-02-10 15:20:00,24.0
GJ011406,2025-02-01,,,,,1.0,2025-02-10 15:21:00,74.0
KA009513,2025-02-01,,,,,1.0,2025-02-10 15:21:00,34.0
MH051567,2025-02-01,,,,,0.5,2025-02-10 15:23:00,33.0
UP045325,2025-02-01,0.25,1.0,,,0.5,2025-02-10 15:23:00,30.0
KA016422,2025-02-01,,0.5,,,,2025-02-10 15:28:00,27.0
DL011357,2025-02-01,,1.0,,,1.0,2025-02-10 15:30:00,101.0
TN009242,2025-02-01,,,,,1.0,2025-02-10 15:31:00,37.0
HP001095,2025-02-01,0.6,0.5,,,0.5,2025-02-10 15:33:00,28.5
HP000557,2025-02-01,,,,,1.0,2025-02-10 15:35:00,100.0
WB022703,2025-02-01,0.8,1.0,,,1.0,2025-02-10 15:36:00,37.0
AP028568,2025-02-01,,,,,,2025-02-10 15:38:00,12.0
KA016703,2025-02-01,0.3333333333333333,,,,1.0,2025-02-10 15:41:00,34.0
RJ028497,2025-02-01,,,,,,2025-02-10 15:43:00,10.0
KL001184,2025-02-01,0.3333333333333333,,,,1.0,2025-02-10 15:44:00,85.0
KL015771,2025-02-01,,0.2,,,1.0,2025-02-10 15:47:00,106.0
TN015326,2025-02-01,1.0,1.0,,,,2025-02-10 15:48:00,24.0
WB024653,2025-02-01,0.8,1.0,,,0.5,2025-02-10 15:48:00,114.0
HR005366,2025-02-01,,1.0,,,1.0,2025-02-10 15:50:00,57.0
KL032861,2025-02-01,,,,,,2025-02-10 15:55:00,20.0
MH036701,2025-02-01,,1.0,,,,2025-02-10 16:09:00,20.0
MH051807,2025-02-01,,,,,1.0,2025-02-10 16:12:00,80.0
UP028951,2025-02-01,,1.0,,,1.0,2025-02-10 16:13:00,67.0
WB019025,2025-02-01,,,,,1.0,2025-02-10 16:15:00,36.0
MH082135,2025-02-01,0.25,1.0,,,1.0,2025-02-10 16:16:00,105.0
TN010466,2025-02-01,,,,,1.0,2025-02-10 16:17:00,150.0
AS015977,2025-02-01,0.5,1.0,,,0.5,2025-02-10 16:22:00,51.0
OD015060,2025-02-01,,1.0,,,1.0,2025-02-10 16:24:00,94.0
KA016646,2025-02-01,1.0,,,,,2025-02-10 16:30:00,17.0
KL010617,2025-02-01,,,,,1.0,2025-02-10 16:30:00,44.0
MH056996,2025-02-01,0.75,1.0,,,0.5,2025-02-10 16:34:00,30.0
TS022642,2025-02-01,,1.0,,,1.0,2025-02-10 16:38:00,94.0
TS023677,2025-02-01,,1.0,,,0.3333333333333333,2025-02-10 16:38:00,43.5
WB016060,2025-02-01,,1.0,,,0.5,2025-02-10 16:38:00,89.0
AS018147,2025-02-01,,1.0,,,1.0,2025-02-10 16:40:00,105.0
AP000825,2025-02-01,,,,,1.0,2025-02-10 16:44:00,84.0
MP000386,2025-02-01,,1.0,,0.16666666666666666,1.0,2025-02-10 16:52:00,37.0
UP006788,2025-02-01,1.0,1.0,,,0.5,2025-02-10 16:52:00,43.0
MH035346,2025-02-01,1.0,,,,,2025-02-10 16:53:00,15.0
RJ016626,2025-02-01,,,,,1.0,2025-02-10 16:59:00,32.0
DL008622,2025-02-01,0.6,1.0,,,,2025-02-10 17:02:00,1.0
MH048209,2025-02-01,,1.0,,0.25,1.0,2025-02-10 17:02:00,55.0
TS029308,2025-02-01,,1.0,,,,2025-02-10 17:05:00,9.0
KA017470,2025-02-01,0.3333333333333333,1.0,0.3333333333333333,,,2025-02-10 17:10:00,10.0
AP030881,2025-02-01,,1.0,,0.3333333333333333,,2025-02-10 17:14:00,26.0
MH050145,2025-02-01,,1.0,,0.25,0.5,2025-02-10 17:16:00,36.0
RJ010413,2025-02-01,1.0,1.0,,,0.5,2025-02-10 17:18:00,32.0
OD002701,2025-02-01,,1.0,,,1.0,2025-02-10 17:20:00,45.0
HR005055,2025-02-01,,,,,1.0,2025-02-10 17:21:00,102.0
MP002046,2025-02-01,,1.0,,,1.0,2025-02-10 17:27:00,723.0
MH020130,2025-02-01,,,,,0.5,2025-02-10 17:28:00,36.0
KL026083,2025-02-01,,,,,,2025-02-10 17:29:00,22.0
MH036861,2025-02-01,,1.0,,0.3333333333333333,1.0,2025-02-10 17:32:00,95.0
TS011259,2025-02-01,,0.75,,,1.0,2025-02-10 17:34:00,111.0
GJ002584,2025-02-01,,1.0,,,,2025-02-10 17:38:00,29.0
TS031616,2025-02-01,0.25,0.5,,,1.0,2025-02-10 17:40:00,112.0
TN001725,2025-02-01,,1.0,,,1.0,2025-02-10 17:41:00,35.0
WB002218,2025-02-01,,,,,1.0,2025-02-10 17:41:00,132.0
WB003641,2025-02-01,,1.0,,,1.0,2025-02-10 17:49:00,88.0
OD006396,2025-02-01,0.25,1.0,,,1.0,2025-02-10 17:57:00,56.0
KL000502,2025-02-01,,1.0,,,1.0,2025-02-10 18:01:00,42.0
MP018141,2025-02-01,,1.0,,1.0,1.0,2025-02-10 18:01:00,106.0
CG008922,2025-02-01,,,,,0.5,2025-02-10 18:02:00,69.0
TN004164,2025-02-01,,0.75,,,0.5,2025-02-10 18:06:00,78.0
MH030882,2025-02-01,1.0,1.0,,,,2025-02-10 18:08:00,16.5
DL003261,2025-02-01,1.0,,,,1.0,2025-02-10 18:09:00,86.0
HP000143,2025-02-01,,1.0,,,1.0,2025-02-10 18:09:00,76.0
OD000209,2025-02-01,,,,,0.3333333333333333,2025-02-10 18:17:00,42.0
MH032164,2025-02-01,1.0,,,,1.0,2025-02-10 18:20:00,66.0
MH031825,2025-02-01,1.0,,,,,2025-02-10 18:27:00,20.0
BR008777,2025-02-01,1.0,,,,1.0,2025-02-10 18:35:00,74.0
MH044427,2025-02-01,1.0,,,,,2025-02-10 18:37:00,8.0
KL004226,2025-02-01,1.0,1.0,,,0.3333333333333333,2025-02-10 18:39:00,30.0
KL014310,2025-02-01,1.0,,,,1.0,2025-02-10 18:42:00,38.0
CG010207,2025-02-01,0.25,1.0,,,0.5,2025-02-11 09:40:00,49.0
BR011317,2025-02-01,0.75,1.0,,,,2025-02-11 10:17:00,26.0
TS016024,2025-02-01,,1.0,,,1.0,2025-02-11 10:21:00,137.0
UP061120,2025-02-01,,1.0,,,1.0,2025-02-11 10:24:00,152.0
TS006137,2025-02-01,1.0,,,,1.0,2025-02-11 10:27:00,33.0
MH028953,2025-02-01,,,,,1.0,2025-02-11 10:31:00,34.0
RJ009486,2025-02-01,0.3333333333333333,,0.3333333333333333,,,2025-02-11 10:35:00,8.0
AS006867,2025-02-01,,,,,0.5,2025-02-11 10:37:00,32.0
MH078004,2025-02-01,1.0,,,,,2025-02-11 10:37:00,4.0
MP009009,2025-02-01,,,,,1.0,2025-02-11 10:38:00,74.0
AP022539,2025-02-01,1.0,,,,,2025-02-11 10:43:00,9.5
TS017493,2025-02-01,,0.6666666666666666,,,1.0,2025-02-11 10:44:00,85.0
PB003522,2025-02-01,,,,,1.0,2025-02-11 10:48:00,98.0
TN014368,2025-02-01,1.0,,,,,2025-02-11 10:49:00,10.0
MH007416,2025-02-01,1.0,0.5,,0.5,,2025-02-11 10:54:00,16.5
TS016980,2025-02-01,,1.0,,,1.0,2025-02-11 10:57:00,60.0
TS025780,2025-02-01,,1.0,,,1.0,2025-02-11 11:12:00,169.0
DL002480,2025-02-01,1.0,1.0,,,1.0,2025-02-11 11:13:00,81.0
KA038170,2025-02-01,,0.25,,0.25,1.0,2025-02-11 11:13:00,75.0
UP037143,2025-02-01,0.6,1.0,,,0.5,2025-02-11 11:14:00,30.0
BR002895,2025-02-01,1.0,,,,1.0,2025-02-11 11:17:00,97.0
WB019600,2025-02-01,1.0,1.0,,,0.5,2025-02-11 11:17:00,49.0
KL012815,2025-02-01,1.0,,0.3333333333333333,,,2025-02-11 11:19:00,14.0
MH035650,2025-02-01,1.0,,,,,2025-02-11 11:24:00,14.0
TN005718,2025-02-01,,,,,1.0,2025-02-11 11:27:00,89.0
OD006913,2025-02-01,0.4,1.0,,,1.0,2025-02-11 11:28:00,136.0
TN014962,2025-02-01,1.0,1.0,,,1.0,2025-02-11 11:29:00,142.0
TN006969,2025-02-01,1.0,,,,,2025-02-11 11:33:00,26.0
MP012059,2025-02-01,,,,,1.0,2025-02-11 11:42:00,36.0
UP083597,2025-02-01,0.6666666666666666,1.0,,,0.5,2025-02-11 11:45:00,32.0
BR029371,2025-02-01,1.0,1.0,,,0.5,2025-02-11 11:51:00,31.0
AS017732,2025-02-01,,0.6666666666666666,,0.6666666666666666,1.0,2025-02-11 11:54:00,94.0
MH035766,2025-02-01,1.0,1.0,,,0.6666666666666666,2025-02-11 12:00:00,92.5
GJ010366,2025-02-01,,1.0,,,1.0,2025-02-11 12:06:00,82.0
OD006666,2025-02-01,0.3333333333333333,1.0,,0.4,0.5,2025-02-11 12:09:00,36.0
UK000656,2025-02-01,,1.0,,,1.0,2025-02-11 12:10:00,269.0
AP012987,2025-02-01,0.6,,,,1.0,2025-02-11 12:18:00,70.25
MH029230,2025-02-01,1.0,,,,,2025-02-11 12:24:00,9.0
AP026923,2025-02-01,1.0,,,,,2025-02-11 12:27:00,26.0
UK002793,2025-02-01,,,,,,2025-02-11 12:31:00,13.0
MH031857,2025-02-01,,1.0,,,1.0,2025-02-11 12:32:00,57.0
MH070766,2025-02-01,1.0,1.0,,,,2025-02-11 12:33:00,4.0
HR005319,2025-02-01,,1.0,,,,2025-02-11 12:34:00,1.0
MH073580,2025-02-01,,1.0,,1.0,,2025-02-11 12:34:00,27.0
MH038357,2025-02-01,,1.0,,,0.25,2025-02-11 12:36:00,27.5
UP035836,2025-02-01,,,,,,2025-02-11 12:37:00,25.0
TS002654,2025-02-01,0.6,1.0,,,,2025-02-11 12:38:00,10.0
MH039167,2025-02-01,,1.0,,0.5,0.5,2025-02-11 12:39:00,36.0
MH029526,2025-02-01,1.0,1.0,,,0.25,2025-02-11 12:43:00,27.5
OD006557,2025-02-01,,1.0,,,1.0,2025-02-11 12:43:00,47.0
KL000978,2025-02-01,,1.0,,,,2025-02-11 12:44:00,27.0
KL014681,2025-02-01,,1.0,,,1.0,2025-02-11 12:46:00,32.0
TS027875,2025-02-01,,,,,,2025-02-11 12:49:00,6.0
TS022069,2025-02-01,,,,,0.5,2025-02-11 12:55:00,82.0
TN051958,2025-02-01,,1.0,,,0.5,2025-02-11 12:58:00,105.0
CG004264,2025-02-01,0.8,1.0,,,,2025-02-11 13:02:00,1.0
TN026140,2025-02-01,1.0,,,,,2025-02-11 13:03:00,17.0
DL008831,2025-02-01,,0.5,,,1.0,2025-02-11 13:04:00,34.0
AP497570,2025-02-01,,,,,0.5,2025-02-11 13:08:00,35.5
MH039983,2025-02-01,,1.0,,,,2025-02-11 13:13:00,26.0
KA011309,2025-02-01,0.8,,,,,2025-02-11 13:15:00,14.0
MH014186,2025-02-01,0.6666666666666666,0.3333333333333333,,,1.0,2025-02-11 13:16:00,41.0
UP061391,2025-02-01,,1.0,,,1.0,2025-02-11 13:16:00,111.0
CG004516,2025-02-01,1.0,,,,,2025-02-11 13:18:00,6.0
GJ022635,2025-02-01,,,,,0.25,2025-02-11 13:19:00,30.0
BR000238,2025-02-01,0.6,1.0,,,1.0,2025-02-11 13:22:00,63.0
UP033208,2025-02-01,1.0,,,,0.5,2025-02-11 13:22:00,31.0
MH035632,2025-02-01,,1.0,,,1.0,2025-02-11 13:23:00,33.0
AS007861,2025-02-01,0.8,,,,0.25,2025-02-11 13:28:00,129.0
DL010265,2025-02-01,1.0,1.0,,,,2025-02-11 13:32:00,24.0
JH005035,2025-02-01,,1.0,,,1.0,2025-02-11 13:34:00,87.0
DL016517,2025-02-01,1.0,1.0,,,0.5,2025-02-11 13:36:00,54.0
AP001238,2025-02-01,,,,,1.0,2025-02-11 13:40:00,52.0
WB014719,2025-02-01,,,,,1.0,2025-02-11 13:43:00,104.0
UP008659,2025-02-01,1.0,0.25,,,1.0,2025-02-11 13:47:00,82.0
KL016729,2025-02-01,0.6,,,,,2025-02-11 13:54:00,26.0
MH077008,2025-02-01,,1.0,,,1.0,2025-02-11 13:55:00,75.0
KA018593,2025-02-01,,,,,1.0,2025-02-11 14:17:00,189.0
KA005778,2025-02-01,1.0,1.0,,,,2025-02-11 14:22:00,19.0
RJ010258,2025-02-01,1.0,,,,,2025-02-11 14:23:00,1.0
AP018715,2025-02-01,1.0,,,,,2025-02-11 14:26:00,8.0
MH030147,2025-02-01,1.0,0.6666666666666666,,,,2025-02-11 14:28:00,7.0
KL013853,2025-02-01,1.0,1.0,,,1.0,2025-02-11 14:29:00,153.0
BR002695,2025-02-01,1.0,0.5,,,0.5,2025-02-11 14:32:00,111.0
KL008008,2025-02-01,1.0,,,,1.0,2025-02-11 14:34:00,127.0
JH004954,2025-02-01,,,,,0.5,2025-02-11 14:42:00,32.0
HR006188,2025-02-01,,0.4,,0.2,0.5,2025-02-11 14:44:00,38.0
KL023651,2025-02-01,0.8,,,,0.5,2025-02-11 14:44:00,43.5
AS007195,2025-02-01,0.8,1.0,,,0.3333333333333333,2025-02-11 14:46:00,73.0
WB046216,2025-02-01,1.0,1.0,,,,2025-02-11 14:48:00,13.0
DL027447,2025-02-01,,,,,,2025-02-11 14:49:00,26.0
BR000169,2025-02-01,,1.0,,,,2025-02-11 14:55:00,29.0
WB042509,2025-02-01,,1.0,,0.2,1.0,2025-02-11 14:56:00,150.0
AP032249,2025-02-01,1.0,1.0,,,1.0,2025-02-11 15:04:00,38.0
KA010259,2025-02-01,1.0,,,,,2025-02-11 15:06:00,8.0
TN000684,2025-02-01,,,,,,2025-02-11 15:08:00,18.0
AP011856,2025-02-01,,1.0,,,1.0,2025-02-11 15:11:00,104.0
MH028931,2025-02-01,1.0,1.0,,,1.0,2025-02-11 15:13:00,305.0
MH030177,2025-02-01,1.0,1.0,,,,2025-02-11 15:16:00,20.0
GJ015468,2025-02-01,0.6,,,,,2025-02-11 15:17:00,23.0
KL013171,2025-02-01,1.0,0.3333333333333333,,,1.0,2025-02-11 15:18:00,32.0
AP020360,2025-02-01,,,,,1.0,2025-02-11 15:20:00,159.0
KA000178,2025-02-01,1.0,1.0,,,0.5,2025-02-11 15:24:00,30.0
