Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
TN008389,2025-04-01,,100.00%,,,,,
TN008417,2025-04-01,83.30%,,,,,,
TN008567,2025-04-01,83.30%,20.00%,,,,,
TN008649,2025-04-01,83.30%,,,,,,
TN008666,2025-04-01,,100.00%,,,,,
TN008669,2025-04-01,,100.00%,,,,,
TN008683,2025-04-01,50.00%,,,,,,
TN008695,2025-04-01,66.70%,,,,,,
TN008815,2025-04-01,,100.00%,,,,,
TN008920,2025-04-01,,100.00%,,,,,
TN009061,2025-04-01,100.00%,,,,,,
TN009100,2025-04-01,83.30%,,,,,,
TN009159,2025-04-01,33.30%,20.00%,,,,,
TN009212,2025-04-01,66.70%,40.00%,,,,,
TN009213,2025-04-01,,100.00%,,,,,
TN009414,2025-04-01,50.00%,,,,,,
TN009824,2025-04-01,,100.00%,,,,,
TN009890,2025-04-01,83.30%,,,,,,
TN009940,2025-04-01,,100.00%,,,,,
TN010023,2025-04-01,,100.00%,,14.29%,,,
TN010260,2025-04-01,100.00%,100.00%,,,,,
TN010375,2025-04-01,50.00%,,,,,,
TN010582,2025-04-01,33.30%,100.00%,,,,,
TN010606,2025-04-01,66.70%,60.00%,,,,,
TN010682,2025-04-01,,100.00%,,,,,
TN011001,2025-04-01,100.00%,,,,,,
TN011080,2025-04-01,,42.86%,,,,,
TN011117,2025-04-01,83.30%,100.00%,,,,,
TN011136,2025-04-01,83.30%,,,,,,
TN011151,2025-04-01,83.30%,,,,,,
TN011156,2025-04-01,,16.67%,,,,,
TN011268,2025-04-01,50.00%,100.00%,,,,,
TN011302,2025-04-01,83.30%,100.00%,,,,,
TN011356,2025-04-01,,100.00%,,,,,
TN011391,2025-04-01,,100.00%,,,,,
TN011413,2025-04-01,,85.71%,,,,,
TN011463,2025-04-01,,100.00%,,,,,
TN011497,2025-04-01,100.00%,100.00%,,,,,
TN011508,2025-04-01,83.30%,16.67%,,,,,
TN011514,2025-04-01,,50.00%,,,,,
TN011575,2025-04-01,83.30%,28.57%,,,,,
TN011629,2025-04-01,33.30%,,,,,,
TN011691,2025-04-01,,100.00%,,,,,
TN011693,2025-04-01,100.00%,100.00%,,,,,
TN011725,2025-04-01,33.30%,50.00%,,,,,
TN011744,2025-04-01,,100.00%,,,,,
TN011794,2025-04-01,,100.00%,,,,,
TN011986,2025-04-01,50.00%,71.43%,,,,,
TN012029,2025-04-01,,85.71%,,,,,
TN012264,2025-04-01,100.00%,100.00%,,,,,
TN012304,2025-04-01,66.70%,,,,,,
TN012320,2025-04-01,,40.00%,,,,,
TN012456,2025-04-01,,100.00%,,,,,
TN012474,2025-04-01,83.30%,66.67%,,16.67%,,,
TN012491,2025-04-01,,100.00%,,,,,
TN012496,2025-04-01,,33.33%,,16.67%,,,
TN012513,2025-04-01,66.70%,66.67%,,16.67%,,,
TN012525,2025-04-01,50.00%,100.00%,,,,,
TN012552,2025-04-01,,100.00%,,,,,
TN012622,2025-04-01,66.70%,100.00%,16.67%,,,,
TN012659,2025-04-01,,60.00%,,20.00%,,,
TN012694,2025-04-01,16.70%,57.14%,,,,,
TN012703,2025-04-01,,60.00%,,,,,
TN012766,2025-04-01,100.00%,33.33%,25.00%,,,,
TN012773,2025-04-01,100.00%,,,,,,
TN012789,2025-04-01,83.30%,28.57%,,28.57%,,,
TN012802,2025-04-01,83.30%,,,,,,
TN012874,2025-04-01,,100.00%,,,,,
TN012886,2025-04-01,,57.14%,,,,,
TN012973,2025-04-01,16.70%,,,,,,
TN013032,2025-04-01,,60.00%,,,,,
TN013046,2025-04-01,,83.33%,,,,,
TN013111,2025-04-01,83.30%,83.33%,,,,,
TN013116,2025-04-01,,100.00%,,,,,
TN013392,2025-04-01,50.00%,100.00%,,,,,
TN013394,2025-04-01,,57.14%,,14.29%,,,
TN013461,2025-04-01,66.70%,60.00%,,,,,
TN013569,2025-04-01,,20.00%,,,,,
TN013582,2025-04-01,,42.86%,,,,,
TN013853,2025-04-01,,100.00%,,,,,
TN013950,2025-04-01,66.70%,16.67%,,,,,
TN014034,2025-04-01,66.70%,,,,,,
TN014103,2025-04-01,66.70%,100.00%,,,,,
TN014242,2025-04-01,83.30%,100.00%,,,,,
TN014279,2025-04-01,66.70%,,,,,,
TN014294,2025-04-01,66.70%,100.00%,,,,,
TN014401,2025-04-01,,100.00%,,,,,
TN014511,2025-04-01,50.00%,,,,,,
TN014520,2025-04-01,100.00%,100.00%,,,,,
TN014581,2025-04-01,,100.00%,,,,,
TN014654,2025-04-01,,100.00%,,,,,
TN014705,2025-04-01,,66.67%,,,,,
TN014729,2025-04-01,,50.00%,,,,,
TN014821,2025-04-01,,100.00%,,,,,
TN014952,2025-04-01,100.00%,100.00%,,100.00%,,,
TN014959,2025-04-01,,100.00%,,,,,
TN014969,2025-04-01,,100.00%,,,,,
TN014977,2025-04-01,,50.00%,,,,,
TN015163,2025-04-01,50.00%,66.67%,,,,,
TN015291,2025-04-01,,14.29%,,14.29%,,,
TN015326,2025-04-01,83.30%,100.00%,,,,,
TN015379,2025-04-01,66.70%,100.00%,,,,,
TN015398,2025-04-01,,40.00%,,,,,
TN015436,2025-04-01,66.70%,,,,,,
TN015454,2025-04-01,,100.00%,,,,,
TN015494,2025-04-01,,57.14%,,,,,
TN015564,2025-04-01,83.30%,,,,,,
TN015619,2025-04-01,83.30%,,,,,,
TN015708,2025-04-01,,100.00%,,,,,
TN015739,2025-04-01,100.00%,100.00%,,,,,
TN015796,2025-04-01,,100.00%,,,,,
TN016427,2025-04-01,83.30%,20.00%,,,,,
TN016431,2025-04-01,50.00%,40.00%,,,,,
TN017342,2025-04-01,66.70%,14.29%,,14.29%,,,
TN018451,2025-04-01,83.30%,100.00%,,,,,
TN018950,2025-04-01,100.00%,100.00%,,,,,
TN019825,2025-04-01,83.30%,80.00%,,,,,
TN019846,2025-04-01,,66.67%,,,,,
TN019898,2025-04-01,83.30%,100.00%,,,,,
TN020177,2025-04-01,,100.00%,,,,,
TN020533,2025-04-01,16.70%,40.00%,,,,,
TN020556,2025-04-01,33.30%,,,,,,
TN020579,2025-04-01,,100.00%,,,,,
TN020601,2025-04-01,,100.00%,,,,,
TN020611,2025-04-01,50.00%,,,,,,
TN020616,2025-04-01,100.00%,100.00%,,,,,
TN020630,2025-04-01,,100.00%,,,,,
TN020676,2025-04-01,100.00%,100.00%,,100.00%,,,
TN020679,2025-04-01,,100.00%,,,,,
TN020737,2025-04-01,,100.00%,,16.67%,,,
TN020754,2025-04-01,,100.00%,,,,,
TN020780,2025-04-01,,100.00%,,,,,
TN020782,2025-04-01,66.70%,,,,,,
TN020788,2025-04-01,33.30%,,,,,,
TN020846,2025-04-01,50.00%,,,,,,
TN020867,2025-04-01,,100.00%,,40.00%,,,
TN020910,2025-04-01,83.30%,57.14%,16.67%,,,,
TN021065,2025-04-01,83.30%,71.43%,,,,,
TN021124,2025-04-01,83.30%,100.00%,,,,,
TN021129,2025-04-01,66.70%,,,,,,
TN021131,2025-04-01,,42.86%,,,,,
TN021168,2025-04-01,50.00%,80.00%,,,,,
TN021172,2025-04-01,,100.00%,,,,,
TN021380,2025-04-01,,42.86%,,,,,
TN021384,2025-04-01,50.00%,,,,,,
TN021396,2025-04-01,,100.00%,,,,,
TN021399,2025-04-01,66.70%,100.00%,,,,,
TN021476,2025-04-01,,100.00%,,,,,
TN021506,2025-04-01,,100.00%,,100.00%,,,
TN021520,2025-04-01,83.30%,16.67%,,16.67%,,,
TN021530,2025-04-01,33.30%,,,,,,
TN021532,2025-04-01,66.70%,,,,,,
TN021557,2025-04-01,66.70%,20.00%,,,,,
TN021748,2025-04-01,,100.00%,,,,,
TN021872,2025-04-01,100.00%,100.00%,,,,,
TN022045,2025-04-01,,100.00%,,,,,
TN022058,2025-04-01,16.70%,100.00%,,,,,
TN022078,2025-04-01,100.00%,40.00%,,,,,
TN022093,2025-04-01,,83.33%,,,,,
TN022113,2025-04-01,,100.00%,,,,,
TN022117,2025-04-01,66.70%,66.67%,,,,,
TN022130,2025-04-01,,100.00%,,,,,
TN022181,2025-04-01,66.70%,,,,,,
TN022183,2025-04-01,,100.00%,,,,,
TN022188,2025-04-01,100.00%,100.00%,,,,,
TN022198,2025-04-01,,100.00%,,,,,
TN022200,2025-04-01,,100.00%,,,,,
TN022202,2025-04-01,,100.00%,,,,,
TN022209,2025-04-01,50.00%,100.00%,,,,,
TN022212,2025-04-01,100.00%,42.86%,,,,,
TN022223,2025-04-01,,40.00%,,,,,
TN022264,2025-04-01,66.70%,,,,,,
TN022411,2025-04-01,83.30%,85.71%,,,,,
TN022425,2025-04-01,66.70%,100.00%,,,,,
TN022432,2025-04-01,,100.00%,,,,,
TN022494,2025-04-01,,100.00%,,,,,
TN022528,2025-04-01,66.70%,,,,,,
TN022591,2025-04-01,50.00%,80.00%,,,,,
TN022616,2025-04-01,83.30%,,,,,,
TN022636,2025-04-01,,40.00%,,,,,
TN022692,2025-04-01,100.00%,20.00%,,,,,
TN022754,2025-04-01,66.70%,100.00%,,,,,
TN022761,2025-04-01,,100.00%,,,,,
TN022796,2025-04-01,,50.00%,,,,,
TN022897,2025-04-01,83.30%,66.67%,,,,,
TN022924,2025-04-01,,60.00%,,,,,
TN022953,2025-04-01,,100.00%,,,,,
TN022976,2025-04-01,66.70%,,,,,,
TN022982,2025-04-01,50.00%,,,,,,
TN023007,2025-04-01,83.30%,,,,,,
TN023033,2025-04-01,,100.00%,,,,,
TN023045,2025-04-01,,83.33%,,,,,
TN023119,2025-04-01,,100.00%,,,,,
TN023147,2025-04-01,,100.00%,,,,,
TN023179,2025-04-01,83.30%,,,,,,
TN023266,2025-04-01,,100.00%,,,,,
TN023285,2025-04-01,,83.33%,,,,,
TN023308,2025-04-01,,100.00%,,,,,
TN023317,2025-04-01,83.30%,42.86%,,,,,
TN023319,2025-04-01,66.70%,,,,,,
TN023450,2025-04-01,50.00%,33.33%,,,,,
TN023477,2025-04-01,83.30%,,,,,,
TN023482,2025-04-01,,100.00%,,,,,
TN023576,2025-04-01,83.30%,33.33%,,,,,
TN023577,2025-04-01,50.00%,16.67%,,,,,
TN023633,2025-04-01,,33.33%,,,,,
TN023655,2025-04-01,100.00%,100.00%,,,,,
TN023659,2025-04-01,83.30%,,,,,,
TN023666,2025-04-01,66.70%,,,,,,
TN023728,2025-04-01,16.70%,100.00%,,,,,
TN023742,2025-04-01,,100.00%,,,,,
TN023782,2025-04-01,66.70%,,,,,,
TN023812,2025-04-01,,100.00%,,,,,
TN023846,2025-04-01,,100.00%,,,,,
TN024004,2025-04-01,,100.00%,,,,,
TN024030,2025-04-01,83.30%,,,,,,
TN024066,2025-04-01,,80.00%,,,,,
TN024072,2025-04-01,83.30%,100.00%,,,,,
TN024080,2025-04-01,,83.33%,,16.67%,,,
TN024185,2025-04-01,,100.00%,,,,,
TN024191,2025-04-01,66.70%,100.00%,,,,,
TN024193,2025-04-01,,16.67%,,,,,
TN024194,2025-04-01,,60.00%,,,,,
TN024413,2025-04-01,33.30%,,,,,,
TN024421,2025-04-01,,100.00%,,,,,
TN024430,2025-04-01,,100.00%,,,,,
TN024436,2025-04-01,66.70%,,,,,,
TN024439,2025-04-01,50.00%,83.33%,,,,,
TN024448,2025-04-01,,20.00%,,,,,
TN024449,2025-04-01,50.00%,,,,,,
TN024453,2025-04-01,,100.00%,,,,,
TN024461,2025-04-01,,40.00%,,,,,
TN024462,2025-04-01,,100.00%,,,,,
TN024472,2025-04-01,83.30%,50.00%,,,,,
TN024474,2025-04-01,50.00%,,,,,,
TN024508,2025-04-01,50.00%,,,,,,
TN024557,2025-04-01,83.30%,40.00%,,,,,
TN024574,2025-04-01,66.70%,,,,,,
TN024722,2025-04-01,,14.29%,,,,,
TN024762,2025-04-01,,100.00%,,,,,
TN024792,2025-04-01,83.30%,100.00%,,,,,
TN024801,2025-04-01,83.30%,,,,,,
TN024901,2025-04-01,,100.00%,,,,,
TN024935,2025-04-01,,25.00%,,,,,
TN025041,2025-04-01,,100.00%,,,,,
TN025042,2025-04-01,83.30%,,,,,,
TN025047,2025-04-01,83.30%,,,,,,
TN025048,2025-04-01,,85.71%,,,,,
TN025060,2025-04-01,50.00%,80.00%,,,,,
TN025070,2025-04-01,83.30%,100.00%,,,,,
TN025084,2025-04-01,,100.00%,,,,,
TN025129,2025-04-01,,100.00%,,,,,
TN025130,2025-04-01,,57.14%,,,,,
TN025343,2025-04-01,66.70%,100.00%,,,,,
TN025345,2025-04-01,50.00%,40.00%,,,,,
TN025346,2025-04-01,50.00%,66.67%,,16.67%,,,
TN025404,2025-04-01,,100.00%,,,,,
TN025426,2025-04-01,66.70%,75.00%,,,,,
TN025428,2025-04-01,83.30%,100.00%,,,,,
TN025489,2025-04-01,83.30%,80.00%,,,,,
TN025548,2025-04-01,33.30%,40.00%,,,,,
TN025549,2025-04-01,83.30%,,,,,,
TN025577,2025-04-01,,16.67%,,16.67%,,,
TN025668,2025-04-01,66.70%,100.00%,,14.29%,,,
TN025683,2025-04-01,83.30%,100.00%,,,,,
TN025722,2025-04-01,83.30%,50.00%,,16.67%,,,
TN025762,2025-04-01,66.70%,14.29%,,,,,
TN025930,2025-04-01,33.30%,,,,,,
TN025987,2025-04-01,,40.00%,,,,,
TN026185,2025-04-01,83.30%,,,,,,
TN026525,2025-04-01,,50.00%,,,,,
TN026625,2025-04-01,66.70%,,,,,,
TN026636,2025-04-01,50.00%,,,,,,
TN026725,2025-04-01,,100.00%,,,,,
TN026787,2025-04-01,50.00%,,,,,,
TN027002,2025-04-01,66.70%,83.33%,,,,,
TN027019,2025-04-01,,42.86%,,,,,
TN027070,2025-04-01,100.00%,,,,,,
TN027186,2025-04-01,66.70%,,,,,,
TN027217,2025-04-01,50.00%,100.00%,,,,,
TN027293,2025-04-01,50.00%,100.00%,,,,,
TN027385,2025-04-01,,71.43%,,,,,
TN027459,2025-04-01,66.70%,100.00%,,,,,
TN027475,2025-04-01,,100.00%,,,,,
TN027653,2025-04-01,100.00%,60.00%,16.67%,,,,
TN027654,2025-04-01,,100.00%,,,,,
TN027762,2025-04-01,,100.00%,,,,,
TN028576,2025-04-01,50.00%,100.00%,,,,,
TN028580,2025-04-01,83.30%,100.00%,,,,,
TN028623,2025-04-01,,100.00%,,,,,
TN028979,2025-04-01,,100.00%,,,,,
TN028981,2025-04-01,,100.00%,,,,,
TN029011,2025-04-01,,100.00%,,14.29%,,,
TN029528,2025-04-01,,40.00%,,,,,
TN029877,2025-04-01,,42.86%,,14.29%,,,
TN030263,2025-04-01,,100.00%,,,,,
TN030494,2025-04-01,66.70%,,,,,,
TN030976,2025-04-01,66.70%,40.00%,,,,,
TN031151,2025-04-01,83.30%,100.00%,,,,,
TN031311,2025-04-01,83.30%,,,,,,
TN031356,2025-04-01,,100.00%,,,,,
TN031617,2025-04-01,50.00%,,,,,,
TN031643,2025-04-01,66.70%,,,,,,
TN031767,2025-04-01,,100.00%,,,,,
TN031769,2025-04-01,,83.33%,,,,,
TN031779,2025-04-01,50.00%,50.00%,,,,,
TN031945,2025-04-01,,100.00%,,,,,
TN032065,2025-04-01,,20.00%,,,,,
TN032187,2025-04-01,66.70%,100.00%,,,,,
TN032283,2025-04-01,83.30%,100.00%,,,,,
TN032343,2025-04-01,16.70%,40.00%,,,,,
TN032406,2025-04-01,66.70%,100.00%,,,,,
TN032518,2025-04-01,66.70%,,,,,,
TN03272,2025-04-01,66.70%,,,,,,
TN032744,2025-04-01,,100.00%,,,,,
TN032757,2025-04-01,,100.00%,,,,,
TN032816,2025-04-01,,85.71%,,,,,
TN033858,2025-04-01,100.00%,83.33%,,,,,
TN033892,2025-04-01,66.70%,100.00%,,,,,
TN033951,2025-04-01,50.00%,100.00%,,,,,
TN034036,2025-04-01,50.00%,,,,,,
TN034144,2025-04-01,66.70%,100.00%,,,,,
TN034184,2025-04-01,50.00%,100.00%,,,,,
TN034388,2025-04-01,,100.00%,,,,,
TN034595,2025-04-01,,100.00%,,,,,
TN034655,2025-04-01,83.30%,40.00%,,,,,
TN034691,2025-04-01,66.70%,85.71%,,,,,
TN034837,2025-04-01,50.00%,100.00%,,,,,
TN034931,2025-04-01,100.00%,25.00%,,,,,
TN035158,2025-04-01,33.30%,,,,,,
TN035174,2025-04-01,83.30%,100.00%,,,,,
TN035284,2025-04-01,,100.00%,,,,,
TN035409,2025-04-01,,16.67%,,,,,
TN035472,2025-04-01,33.30%,100.00%,,,,,
TN035657,2025-04-01,100.00%,,,,,,
TN035703,2025-04-01,83.30%,100.00%,,,,,
TN035709,2025-04-01,83.30%,,,,,,
TN035996,2025-04-01,,85.71%,,,,,
TN036041,2025-04-01,83.30%,33.33%,,,,,
TN036120,2025-04-01,66.70%,,,,,,
TN036124,2025-04-01,66.70%,100.00%,,,,,
TN036266,2025-04-01,66.70%,20.00%,,,,,
TN036483,2025-04-01,,100.00%,,16.67%,,,
TN036550,2025-04-01,,57.14%,,,,,
TN036647,2025-04-01,,100.00%,,,,,
TN036918,2025-04-01,33.30%,,,,,,
TN036929,2025-04-01,66.70%,100.00%,,16.67%,,,
TN036942,2025-04-01,,66.67%,,,,,
TN037007,2025-04-01,,100.00%,,,,,
TN037307,2025-04-01,66.70%,,,,,,
TN037507,2025-04-01,,100.00%,,,,,
TN037696,2025-04-01,83.30%,83.33%,,50.00%,,,
TN038134,2025-04-01,66.70%,,,,,,
TN038383,2025-04-01,66.70%,42.86%,,,,,
TN038631,2025-04-01,,100.00%,,,,,
TN039151,2025-04-01,83.30%,40.00%,,,,,
TN039154,2025-04-01,,100.00%,,,,,
TN039334,2025-04-01,,100.00%,,,,,
TN039358,2025-04-01,,100.00%,,,,,
TN039359,2025-04-01,83.30%,,,,,,
TN039416,2025-04-01,,85.71%,,28.57%,,,
TN039532,2025-04-01,66.70%,100.00%,,,,,
TN039679,2025-04-01,83.30%,50.00%,,,,,
TN039682,2025-04-01,,83.33%,,,,,
TN039707,2025-04-01,,100.00%,,,,,
TN039825,2025-04-01,83.30%,100.00%,,,,,
TN039826,2025-04-01,,100.00%,,,,,
TN040030,2025-04-01,,50.00%,,,,,
TN040160,2025-04-01,66.70%,100.00%,,,,,
TN040304,2025-04-01,,40.00%,,,,,
TN040345,2025-04-01,,100.00%,,,,,
TN040426,2025-04-01,,100.00%,,,,,
TN040443,2025-04-01,33.30%,,,,,,
TN040444,2025-04-01,50.00%,40.00%,,,,,
TN040600,2025-04-01,83.30%,,,,,,
TN040631,2025-04-01,,100.00%,,,,,
TN040637,2025-04-01,50.00%,80.00%,,,,,
TN040668,2025-04-01,,100.00%,,,,,
TN040686,2025-04-01,66.70%,66.67%,,,,,
TN040722,2025-04-01,,100.00%,,,,,
TN040793,2025-04-01,66.70%,,,,,,
TN040830,2025-04-01,,20.00%,,,,,
TN040948,2025-04-01,,100.00%,,,,,
TN040961,2025-04-01,50.00%,,,,,,
TN041056,2025-04-01,83.30%,,,,,,
TN041150,2025-04-01,66.70%,20.00%,,,,,
TN041639,2025-04-01,66.70%,100.00%,,,,,
TN041654,2025-04-01,83.30%,85.71%,,,,,
TN041659,2025-04-01,83.30%,83.33%,,,,,
TN041697,2025-04-01,66.70%,,,,,,
TN041749,2025-04-01,,100.00%,,,,,
TN041810,2025-04-01,,100.00%,,,,,
TN041859,2025-04-01,,50.00%,,,,,
TN041898,2025-04-01,83.30%,42.86%,,,,,
TN041908,2025-04-01,66.70%,40.00%,,,,,
TN041959,2025-04-01,83.30%,42.86%,,,,,
TN041968,2025-04-01,83.30%,20.00%,,,,,
TN042320,2025-04-01,83.30%,100.00%,,,,,
TN042323,2025-04-01,,100.00%,,,,,
TN042324,2025-04-01,,80.00%,,,,,
TN042334,2025-04-01,,83.33%,,16.67%,,,
TN042356,2025-04-01,66.70%,,,,,,
TN042397,2025-04-01,,100.00%,,,,,
TN042440,2025-04-01,100.00%,80.00%,,,,,
TN042466,2025-04-01,,100.00%,,,,,
TN042768,2025-04-01,,100.00%,,,,,
TN042792,2025-04-01,,100.00%,,,,,
TN042968,2025-04-01,50.00%,20.00%,,,,,
TN042987,2025-04-01,50.00%,100.00%,,,,,
TN043006,2025-04-01,83.30%,,,,,,
TN043213,2025-04-01,,100.00%,,,,,
TN043360,2025-04-01,50.00%,100.00%,,,,,
TN043518,2025-04-01,66.70%,85.71%,,,,,
TN043544,2025-04-01,,100.00%,,,,,
TN043751,2025-04-01,,100.00%,,,,,
TN044071,2025-04-01,100.00%,40.00%,,,,,
TN044109,2025-04-01,,100.00%,,,,,
TN044110,2025-04-01,100.00%,85.71%,,,,,
TN044134,2025-04-01,,100.00%,,,,,
TN044190,2025-04-01,,66.67%,,,,,
TN044329,2025-04-01,83.30%,50.00%,,,,,
TN044513,2025-04-01,,100.00%,,,,,
TN044531,2025-04-01,,60.00%,,20.00%,,,
TN044539,2025-04-01,,85.71%,,,,,
TN044542,2025-04-01,,100.00%,,,,,
TN044665,2025-04-01,50.00%,80.00%,,,,,
TN044713,2025-04-01,83.30%,100.00%,,,,,
TN044930,2025-04-01,83.30%,50.00%,,,,,
TN044959,2025-04-01,,100.00%,,,,,
TN044962,2025-04-01,33.30%,40.00%,,,,,
TN045003,2025-04-01,83.30%,100.00%,,14.29%,,,
TN045048,2025-04-01,100.00%,,,,,,
TN045187,2025-04-01,,100.00%,,,,,
TN045327,2025-04-01,50.00%,20.00%,,20.00%,,,
TN045466,2025-04-01,,80.00%,,,,,
TN045582,2025-04-01,66.70%,85.71%,,,,,
TN045599,2025-04-01,66.70%,,,,,,
TN045696,2025-04-01,66.70%,60.00%,,,,,
TN045707,2025-04-01,,100.00%,,,,,
TN045854,2025-04-01,50.00%,80.00%,,,,,
TN045856,2025-04-01,,16.67%,,,,,
TN045911,2025-04-01,50.00%,100.00%,,,,,
TN045960,2025-04-01,66.70%,,,,,,
TN046115,2025-04-01,,100.00%,,,,,
TN046167,2025-04-01,66.70%,,,,,,
TN046351,2025-04-01,100.00%,16.67%,,,,,
TN046464,2025-04-01,66.70%,20.00%,,,,,
TN046575,2025-04-01,,100.00%,,,,,
TN046617,2025-04-01,83.30%,100.00%,,,,,
TN046620,2025-04-01,66.70%,100.00%,,,,,
TN046761,2025-04-01,66.70%,,,,,,
TN046977,2025-04-01,66.70%,,,,,,
TN046981,2025-04-01,83.30%,100.00%,,,,,
TN047157,2025-04-01,83.30%,,,,,,
TN047158,2025-04-01,100.00%,,,,,,
TN047251,2025-04-01,66.70%,,,,,,
TN047369,2025-04-01,,100.00%,,,,,
TN047421,2025-04-01,,71.43%,,,,,
TN047549,2025-04-01,83.30%,100.00%,,,,,
TN047744,2025-04-01,,100.00%,,,,,
TN047750,2025-04-01,83.30%,50.00%,,,,,
TN047761,2025-04-01,50.00%,100.00%,,,,,
TN047835,2025-04-01,83.30%,60.00%,,,,,
TN047966,2025-04-01,,100.00%,,,,,
TN048022,2025-04-01,,100.00%,,,,,
TN048131,2025-04-01,,100.00%,,,,,
TN048154,2025-04-01,100.00%,,,,,,
TN048254,2025-04-01,,100.00%,,,,,
TN048423,2025-04-01,,28.57%,,,,,
TN048553,2025-04-01,100.00%,100.00%,,,,,
TN048707,2025-04-01,,100.00%,,,,,
TN048760,2025-04-01,100.00%,100.00%,,,,,
TN048882,2025-04-01,,100.00%,,,,,
TN048952,2025-04-01,,100.00%,,,,,
TN048988,2025-04-01,,85.71%,,,,,
TN049043,2025-04-01,83.30%,100.00%,,,,,
TN049363,2025-04-01,,100.00%,,,,,
TN049375,2025-04-01,66.70%,,,,,,
TN050004,2025-04-01,50.00%,20.00%,,,,,
TN050231,2025-04-01,50.00%,100.00%,,,,,
TN050359,2025-04-01,66.70%,,,,,,
TN050442,2025-04-01,83.30%,,,,,,
TN051122,2025-04-01,66.70%,100.00%,,,,,
TN051224,2025-04-01,,100.00%,,,,,
TN051260,2025-04-01,66.70%,100.00%,,,,,
TN051406,2025-04-01,66.70%,100.00%,,,,,
TN051408,2025-04-01,50.00%,80.00%,,,,,
TN051472,2025-04-01,50.00%,100.00%,,,,,
TN051564,2025-04-01,,100.00%,,,,,
TN051565,2025-04-01,100.00%,100.00%,,,,,
TN051638,2025-04-01,,20.00%,,,,,
TN051679,2025-04-01,66.70%,,,,,,
TN051878,2025-04-01,66.70%,,,,,,
TN051882,2025-04-01,83.30%,33.33%,,,,,
TN051912,2025-04-01,,100.00%,,,,,
TN051914,2025-04-01,50.00%,,,,,,
TN051953,2025-04-01,66.70%,83.33%,,,,,
TN051958,2025-04-01,,100.00%,,,,,
TN051984,2025-04-01,83.30%,,,,,,
TN051992,2025-04-01,,100.00%,,,,,
TN052041,2025-04-01,,100.00%,,,,,
TN052128,2025-04-01,50.00%,50.00%,,,,,
TN052150,2025-04-01,83.30%,,,,,,
TN052258,2025-04-01,,85.71%,,,,,
TN052323,2025-04-01,,100.00%,,,,,
TN052369,2025-04-01,83.30%,80.00%,,,,,
TN052374,2025-04-01,83.30%,83.33%,,,,,
TN052376,2025-04-01,83.30%,,,,,,
TN052513,2025-04-01,33.30%,33.33%,,,,,
TN052547,2025-04-01,,40.00%,,,,,
TN052597,2025-04-01,,28.57%,,,,,
TN052603,2025-04-01,83.30%,100.00%,,,,,
TN052803,2025-04-01,83.30%,100.00%,,,,,
TN052868,2025-04-01,66.70%,14.29%,,,,,
TN052886,2025-04-01,83.30%,,,,,,
TN052937,2025-04-01,,100.00%,,,,,
TN052942,2025-04-01,50.00%,,,,,,
TN052943,2025-04-01,66.70%,33.33%,,,,,
TN052972,2025-04-01,50.00%,100.00%,,,,,
TN052986,2025-04-01,100.00%,100.00%,,,,,
TN053028,2025-04-01,50.00%,,,,,,
TN053247,2025-04-01,66.70%,100.00%,,,,,
TN053257,2025-04-01,,100.00%,,,,,
TN053283,2025-04-01,83.30%,40.00%,,,,,
TN053475,2025-04-01,,50.00%,,,,,
TN053538,2025-04-01,66.70%,83.33%,,,,,
TN053548,2025-04-01,,50.00%,,,,,
TN053580,2025-04-01,83.30%,60.00%,,,,,
TN053716,2025-04-01,,100.00%,,,,,
TN053909,2025-04-01,,16.67%,,,,,
TN054125,2025-04-01,,60.00%,,,,,
TN054210,2025-04-01,,100.00%,,,,,
TN054212,2025-04-01,33.30%,100.00%,,,,,
TN054215,2025-04-01,100.00%,83.33%,,,,,
TN054221,2025-04-01,,100.00%,,20.00%,,,
TN054229,2025-04-01,66.70%,,,,,,
TN054231,2025-04-01,66.70%,100.00%,,,,,
TN054318,2025-04-01,83.30%,80.00%,,,,,
TN054341,2025-04-01,66.70%,100.00%,,,,,
TN054377,2025-04-01,,100.00%,,,,,
TN054382,2025-04-01,,57.14%,,,,,
TN054386,2025-04-01,,28.57%,,,,,
TN054396,2025-04-01,,40.00%,,,,,
TN054626,2025-04-01,50.00%,100.00%,,,,,
TN054639,2025-04-01,33.30%,20.00%,,,,,
TN054641,2025-04-01,83.30%,100.00%,,,,,
TN054675,2025-04-01,83.30%,100.00%,,,,,
TN054685,2025-04-01,100.00%,100.00%,,,,,
TN054736,2025-04-01,83.30%,,,,,,
TN054753,2025-04-01,,57.14%,,,,,
TN054756,2025-04-01,83.30%,,,,,,
TN055268,2025-04-01,,100.00%,,,,,
TN055271,2025-04-01,66.70%,100.00%,,20.00%,,,
TN055275,2025-04-01,,100.00%,,,,,
TN055345,2025-04-01,,100.00%,,,,,
TN055355,2025-04-01,100.00%,,,,,,
TN055552,2025-04-01,100.00%,100.00%,16.67%,16.67%,,,
TN055587,2025-04-01,,100.00%,,,,,
TN055593,2025-04-01,,100.00%,,,,,
TN055641,2025-04-01,83.30%,100.00%,,,,,
TN055643,2025-04-01,,40.00%,,,,,
