UIN,award_name,awarded_by,award_year,award_country,award_level,award_source_url_1,award_source_url_2,award_source_url_3,award_processed_timestamp,award_inserted_timestamp,award_updated_timestamp,award_processed_date,award_inserted_date,award_updated_date,award_delete_flag_timestamp,award_processed_date timestamp,award_inserted_date timestamp
RJ011273,Fellow of the American College of Cardiology,,2017,United States,National,https://www.practo.com/jaipur/doctor/dr-nikhil-choudhary-cardiologist,,,9:09,9:09,,2025-04-29,2025-04-29,,,2025-04-29 09:09:39,2025-04-29 09:09:39
RJ011273,Fellow of the Indian Society of Cardiology,,2015,India,National,https://www.practo.com/jaipur/doctor/dr-nikhil-choudhary-cardiologist,,,9:09,9:09,,2025-04-29,2025-04-29,,,2025-04-29 09:09:39,2025-04-29 09:09:39
RJ014525,2nd Best Poster Presentation Award,,2011,India,National,"https://www.practo.com/jaipur/doctor/abhinav-kumar-gupta-endocrinologist?practice_id=1128737&specialization=Hyper%20/%20Hypo%20-%20Thyroidism%20Treatment&referrer=doctor_listing&category_name=service&category_id=163379#:~:text=A%20gold%20medallist%20DM%20in,Indian%20Academy%20of%20Clinical%20Medicine.",,,15:01,15:01,,2025-04-25,2025-04-25,,,2025-04-25 15:01:54,2025-04-25 15:01:54
RJ014525,Awarded the Professor M.P.Malhotra Gold Medal 2011 for the Best Post Graduate in Clinical Medicine,,2011,India,National,"https://www.practo.com/jaipur/doctor/abhinav-kumar-gupta-endocrinologist?practice_id=1128737&specialization=Hyper%20/%20Hypo%20-%20Thyroidism%20Treatment&referrer=doctor_listing&category_name=service&category_id=163379#:~:text=A%20gold%20medallist%20DM%20in,Indian%20Academy%20of%20Clinical%20Medicine.",,,15:01,15:01,,2025-04-25,2025-04-25,,,2025-04-25 15:01:54,2025-04-25 15:01:54
RJ014525,Awarded the Vice chancellor Gold medal In DM,,,India,National,"https://www.practo.com/jaipur/doctor/abhinav-kumar-gupta-endocrinologist?practice_id=1128737&specialization=Hyper%20/%20Hypo%20-%20Thyroidism%20Treatment&referrer=doctor_listing&category_name=service&category_id=163379#:~:text=A%20gold%20medallist%20DM%20in,Indian%20Academy%20of%20Clinical%20Medicine.",,,15:01,15:01,,2025-04-25,2025-04-25,,,2025-04-25 15:01:54,2025-04-25 15:01:54
RJ016151,SCE- Diabetes And Endocrinology,Royal College of Physicians,,United Kingdom,International,https://www.practo.com/bangalore/doctor/abhishek-hajela-endocrinologist,,,12:49,12:49,,2025-04-29,2025-04-29,,,2025-04-29 12:49:45,2025-04-29 12:49:45
RJ021173,TRICO,,2016,India,National,https://www.practo.com/jaipur/doctor/amit-gupta-5-cardiologist?practice_id=1146201,,,9:43,9:43,,2025-04-16,2025-04-16,,,2025-04-16 09:43:35,2025-04-16 09:43:35
RJ021472,First Prize in UP-APICON,,2015,India,National,https://www.practo.com/jaipur/doctor/prasoon-rastogi-general-physician?practice_id=1145445&specialization=General%20Physician&referrer=doctor_listing,,,16:12,16:12,,2025-04-17,2025-04-17,,,2025-04-17 16:12:51,2025-04-17 16:12:51
TN000159,Fellow of Endocrine Society of India,,2010,India,National,https://www.practo.com/coimbatore/doctor/dr-k-arun-karthik-diabetologist,,,12:23,12:23,,2025-04-23,2025-04-23,,,2025-04-23 12:23:53,2025-04-23 12:23:53
TN008343,Gold Medal in Medicine,,,India,National,https://www.practo.com/chennai/doctor/dr-aasha-mahilmaran-cardiologist,,,17:51,17:51,,2025-04-21,2025-04-21,,,2025-04-21 17:51:59,2025-04-21 17:51:59
TN009211,Best Out Going Post Graduate,,,India,National,https://www.practo.com/chennai/doctor/dr-arul-e-d-cardiologist,,,16:26,16:26,,2025-04-15,2025-04-15,,,2025-04-15 16:26:05,2025-04-15 16:26:05
TN009211,"Left Atrial Volume : A Predictor of In-Hospital Events in Acute Myocardial Infarction with 2-D Echo Cardio graphic, Doppler and Coronary Angiographic Correlation",,,India,National,https://www.practo.com/chennai/doctor/dr-arul-e-d-cardiologist,,,16:26,16:26,,2025-04-15,2025-04-15,,,2025-04-15 16:26:05,2025-04-15 16:26:05
TN009211,Presentations CSI meet and IMA meet,,,India,National,https://www.practo.com/chennai/doctor/dr-arul-e-d-cardiologist,,,16:26,16:26,,2025-04-15,2025-04-15,,,2025-04-15 16:26:05,2025-04-15 16:26:05
TN011506,Stood 2nd in I.A.P. Quiz (Bombay),,1997,India,National,https://www.practo.com/chennai/doctor/dr-sheethal-suresh-general-physician?practice_id=1134530&specialization=Snoring,,,10:46,10:46,,2025-04-24,2025-04-24,,,2025-04-24 10:46:05,2025-04-24 10:46:05
TN011506,Distinction in E.N.T/ Ophthalmology- IIIrd MBBS,,,India,National,https://www.practo.com/chennai/doctor/dr-sheethal-suresh-general-physician?practice_id=1134530&specialization=Snoring,,,10:46,10:46,,2025-04-24,2025-04-24,,,2025-04-24 10:46:05,2025-04-24 10:46:05
TN020709,MHSC,,2012,India,National,https://www.practo.com/chennai/doctor/manoj-kumar-shah-diabetologist,,,10:52,10:52,,2025-04-25,2025-04-25,,,2025-04-25 10:52:01,2025-04-25 10:52:01
TN020709,PGDHSC,,2011,India,National,https://www.practo.com/chennai/doctor/manoj-kumar-shah-diabetologist,,,10:52,10:52,,2025-04-25,2025-04-25,,,2025-04-25 10:52:01,2025-04-25 10:52:01
TN020709,MBBS,,2008,India,National,https://www.practo.com/chennai/doctor/manoj-kumar-shah-diabetologist,,,10:52,10:52,,2025-04-25,2025-04-25,,,2025-04-25 10:52:01,2025-04-25 10:52:01
TN020879,Special Training in Intensive Medical Care,St. Vincents Hospital,1992,Australia,National,https://www.practo.com/chennai/doctor/dr-v-jinadas-general-physician,,,16:16,16:16,,2025-04-20,2025-04-20,,,2025-04-20 16:16:12,2025-04-20 16:16:12
TN021944,Received Anand memorial Award,College of Critical Care Medicine,,India,National,https://www.practo.com/chennai/doctor/balaji-venkatachalam-diabetologist,,,18:23,18:23,,2025-06-13,2025-06-13,,,2025-06-13 18:23:45,2025-06-13 18:23:45
TN021944,Honorary Award,Railway hospital,,India,National,https://www.practo.com/chennai/doctor/balaji-venkatachalam-diabetologist,,,18:23,18:23,,2025-06-13,2025-06-13,,,2025-06-13 18:23:45,2025-06-13 18:23:45
TN022528,Fellowship in American College of Cardiology,,2015,United States,National,https://www.practo.com/chennai/doctor/dr-nandakumaran-cardiologist-1,,,17:29,17:29,,2025-04-19,2025-04-19,,,2025-04-19 17:29:40,2025-04-19 17:29:40
TN022528,Fellowship,European Society of Cardiology,2014,France,International,https://www.practo.com/chennai/doctor/dr-nandakumaran-cardiologist-1,,,17:29,17:29,,2025-04-19,2025-04-19,,,2025-04-19 17:29:40,2025-04-19 17:29:40
TN023249,Fellow of Endocrine Society of India,,2010,India,National,https://www.practo.com/coimbatore/doctor/dr-k-arun-karthik-diabetologist,,,14:13,14:13,,2025-04-20,2025-04-20,,,2025-04-20 14:13:53,2025-04-20 14:13:53
TN025706,Life time Achievement Award,,,India,National,https://www.practo.com/chennai/doctor/dr-j-aman-kumar-general-physician?practice_id=1147727&specialization=Minimally%20Invasive%20Urology,,,18:09:55,18:09:55,,2025-06-13,2025-06-13,,,2025-06-13 18:09:55,2025-06-13 18:09:55
TN026725,API Gold Medal for Internal Medicine,,2008,India,National,https://www.practo.com/chennai/doctor/dr-r-hariharakrishnan-cardiologist-1,,,11:38,11:38,,2025-04-21,2025-04-21,,,2025-04-21 11:38:22,2025-04-21 11:38:22
TN030840,Best out going student with five gold medals and nine silver medals in MBBS,,2006,India,National,https://www.practo.com/chennai/doctor/bharath-kumar-g-cardiologist,,,12:17,12:17,,2025-04-18,2025-04-18,,,2025-04-18 12:17:11,2025-04-18 12:17:11
TN034675,Hoechst Senior Lectureship in Diabetes Oration Award,Association of Physicians of India,1995,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,E. Merck Award for the Best Paper,Association of Physicians of India,1994,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Dr. J.N. Berry Memorial Award,Association of Physicians of India,1991,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Sivanthi Adityan Gold Medal,Association of Physicians of India,1989,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Late Dr .J .N.Karande Oration Award,Diabetic Association of India,1989,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,IMPAI Research Award,Independent Medical Practitioners Association of India,1988,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Dr. Periasastry Memorial Gold Medal Oration,"Indian Medical Association, Andhra Pradesh",1988,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Shakuntala Amir Chand Prize for Young Scientists by Indian Council of Medical Research,,1988,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Alexander Von Humboldt Fellowship Award,,1986,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Welcome Research Fellowship Award,,1985,United Kingdom,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Dr. R.V .Sathe Award for research in Diabetes,Diabetes Association of India,1984,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,"Rameshwardasji Birla Smarath Kosh Fellowship, Bombay",,1984,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Boehringer-Knoll Lectureship in Diabetes,Association of Physicians of India,1983,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Nageswara Pantulu Gold Medal for Original Research during Postgraduate Medical Education,University of Madras,1976,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN034675,Madras Science Academy Award,,1974,India,National,https://www.practo.com/chennai/doctor/v-mohan-diabetologist,,,11:51,11:51,,2025-04-18,2025-04-18,,,2025-04-18 11:51:52,2025-04-18 11:51:52
TN037299,Associate Fellow,Society for Cardiovascular Angiography and Interventions,2009,United States,International,https://www.practo.com/chennai/doctor/dr-jyotirmaya-dash-cardiologist-1,,,16:06,16:06,,2025-04-24,2025-04-24,,,2025-04-24 16:06:33,2025-04-24 16:06:33
TN037299,Advanced Training in Coronary Intervention,Asan Medical Center,,South Korea,National,https://www.practo.com/chennai/doctor/dr-jyotirmaya-dash-cardiologist-1,,,16:06,16:06,,2025-04-24,2025-04-24,,,2025-04-24 16:06:33,2025-04-24 16:06:33
TN037299,International CTO Observership,,,Japan,National,https://www.practo.com/chennai/doctor/dr-jyotirmaya-dash-cardiologist-1,,,16:06,16:06,,2025-04-24,2025-04-24,,,2025-04-24 16:06:33,2025-04-24 16:06:33
TN039706,Leading Health Professional of The World Award,,2012,United States,International,https://www.practo.com/chennai/doctor/dr-r-ram-kumar-general-endocrinologist,,,14:59,14:59,,2025-04-18,2025-04-18,,,2025-04-18 14:59:39,2025-04-18 14:59:39
TN039706,Inducted as a FELLOW Award,,2008,India,National,https://www.practo.com/chennai/doctor/dr-r-ram-kumar-general-endocrinologist,,,14:59,14:59,,2025-04-18,2025-04-18,,,2025-04-18 14:59:39,2025-04-18 14:59:39
TN039706,Best Secretary - Join Runner,Indian Medical Association Chennai Apollo Thousand Lights,1999,India,National,https://www.practo.com/chennai/doctor/dr-r-ram-kumar-general-endocrinologist,,,14:59,14:59,,2025-04-18,2025-04-18,,,2025-04-18 14:59:39,2025-04-18 14:59:39
TN039706,Scholarship Award,Japan Radiological Society,1998,Japan,National,https://www.practo.com/chennai/doctor/dr-r-ram-kumar-general-endocrinologist,,,14:59,14:59,,2025-04-18,2025-04-18,,,2025-04-18 14:59:39,2025-04-18 14:59:39
TN039706,Specialist Award - Nuclear Medicine,,1998,India,National,https://www.practo.com/chennai/doctor/dr-r-ram-kumar-general-endocrinologist,,,14:59,14:59,,2025-04-18,2025-04-18,,,2025-04-18 14:59:39,2025-04-18 14:59:39
TN039706,Presidential Prize,International Society of Lymphology,1997,United States,International,https://www.practo.com/chennai/doctor/dr-r-ram-kumar-general-endocrinologist,,,14:59,14:59,,2025-04-18,2025-04-18,,,2025-04-18 14:59:39,2025-04-18 14:59:39
TN040133,Fellow of the American College of Cardiology,,2013,United States,National,https://www.practo.com/chennai/doctor/dr-p-manokar-cardiologist,,,12:14,12:14,,2025-04-23,2025-04-23,,,2025-04-23 12:14:55,2025-04-23 12:14:55
TN040133,Fellow of the Society for Cardiovascular Angiography and Interventions,,2013,India,National,https://www.practo.com/chennai/doctor/dr-p-manokar-cardiologist,,,12:14,12:14,,2025-04-23,2025-04-23,,,2025-04-23 12:14:55,2025-04-23 12:14:55
TN047421,European Society of Cardiology,,2016,France,International,https://www.practo.com/bangalore/doctor/dr-santosh-jadhav-cardiologist,,,9:42,9:42,,2025-04-20,2025-04-20,,,2025-04-20 09:42:03,2025-04-20 09:42:03
TR000995,Gold Medallist,,2010,India,National,https://www.practo.com/kolkata/doctor/dr-abhijit-sarkar-1-general-physician,,,17:02,17:02,,2025-04-16,2025-04-16,,,2025-04-16 17:02:44,2025-04-16 17:02:44
TS003025,Rising Star in Global Insulin Summit,,2014,India,National,https://www.practo.com/hyderabad/doctor/dr-r-santosh-endocrinologist,,,9:46,9:46,,2025-04-22,2025-04-22,,,2025-04-22 09:46:28,2025-04-22 09:46:28
TS003025,Faculty in national endocrine conferences,,2013,India,National,https://www.practo.com/hyderabad/doctor/dr-r-santosh-endocrinologist,,,9:46,9:46,,2025-04-22,2025-04-22,,,2025-04-22 09:46:28,2025-04-22 09:46:28
TS003025,Rising Star in Global Insulin Summit,,2013,India,National,https://www.practo.com/hyderabad/doctor/dr-r-santosh-endocrinologist,,,9:46,9:46,,2025-04-22,2025-04-22,,,2025-04-22 09:46:28,2025-04-22 09:46:28
TS003025,Certified International Speaker for Awareness in Diabetes,American Diabetes Association,2010,United States,National,https://www.practo.com/hyderabad/doctor/dr-r-santosh-endocrinologist,,,9:46,9:46,,2025-04-22,2025-04-22,,,2025-04-22 09:46:28,2025-04-22 09:46:28
TS003025,Best Paper,Indian Society for Bone and Mineral Research,2009,India,National,https://www.practo.com/hyderabad/doctor/dr-r-santosh-endocrinologist,,,9:46,9:46,,2025-04-22,2025-04-22,,,2025-04-22 09:46:28,2025-04-22 09:46:28
TS003025,State First In German,,1997,India,National,https://www.practo.com/hyderabad/doctor/dr-r-santosh-endocrinologist,,,9:46,9:46,,2025-04-22,2025-04-22,,,2025-04-22 09:46:28,2025-04-22 09:46:28
TS003045,Best Physician Award,,2004,India,National,https://www.practo.com/hyderabad/doctor/dr-s-bhattacharjee-general-physician,,,10:01,10:01,,2025-04-16,2025-04-16,,,2025-04-16 10:01:31,2025-04-16 10:01:31
TS005000,Cardio Metabolic-Nandini Welfare Society,,,India,National,https://www.practo.com/hyderabad/doctor/dr-shailender-singh-cardiologist-1?practice_id=777490,,,18:15,18:15,,2025-06-12,2025-06-12,,,2025-06-12 18:15:06,2025-06-12 18:15:06
TS005000,Gold Medallist,,,India,National,https://www.practo.com/hyderabad/doctor/dr-shailender-singh-cardiologist-1?practice_id=777490,,,18:15,18:15,,2025-06-12,2025-06-12,,,2025-06-12 18:15:06,2025-06-12 18:15:06
TS005000,Distinction Holder and University Topper in Medicine,,,India,National,https://www.practo.com/hyderabad/doctor/dr-shailender-singh-cardiologist-1?practice_id=777490,,,18:15,18:15,,2025-06-12,2025-06-12,,,2025-06-12 18:15:06,2025-06-12 18:15:06
TS005976,Rajiv Gandhi International Gold Medal Award,,2019,India,National,https://www.practo.com/medak/doctor/dr-nanda-kumar-l-g-diabetologist?specialization=General%20Physician&practice_id=1271666,,,18:30,18:30,,2025-06-12,2025-06-12,,,2025-06-12 18:30:31,2025-06-12 18:30:31
TS007891,Bhagwan Dhanwantri Award,,,India,National,https://www.practo.com/hyderabad/doctor/mahesh-marda-internal-medicine/stories,,,18:26,18:26,,2025-04-26,2025-04-26,,,2025-04-26 18:26:50,2025-04-26 18:26:50
TS007891,PV Narshima Rao Memorial Award,,,India,National,https://www.practo.com/hyderabad/doctor/mahesh-marda-internal-medicine/stories,,,18:26,18:26,,2025-04-26,2025-04-26,,,2025-04-26 18:26:50,2025-04-26 18:26:50
TS007891,State Special Merit Award,,,India,National,https://www.practo.com/hyderabad/doctor/mahesh-marda-internal-medicine/stories,,,18:26,18:26,,2025-04-26,2025-04-26,,,2025-04-26 18:26:50,2025-04-26 18:26:50
TS013150,Fellowship In Intervention Cardiology,,2014,India,National,https://www.practo.com/bangalore/doctor/dr-biju-govind-cardiologist,,,13:56,13:56,,2025-04-17,2025-04-17,,,2025-04-17 13:56:38,2025-04-17 13:56:38
TS013150,Fellow,American College of Cardiology,2013,United States,National,https://www.practo.com/bangalore/doctor/dr-biju-govind-cardiologist,,,13:56,13:56,,2025-04-17,2025-04-17,,,2025-04-17 13:56:38,2025-04-17 13:56:38
TS013150,Fellow,Society for Cardiovascular Angiography and Interventions,2010,United States,National,https://www.practo.com/bangalore/doctor/dr-biju-govind-cardiologist,,,13:56,13:56,,2025-04-17,2025-04-17,,,2025-04-17 13:56:38,2025-04-17 13:56:38
TS014915,Gold medallist in Surgery,,2007,India,National,https://www.practo.com/hyderabad/doctor/dr-ramakrishna-janapati-cardiology,,,17:20,17:20,,2025-04-15,2025-04-15,,,2025-04-15 17:20:34,2025-04-15 17:20:34
TS017780,Best diabetologist,,2022,India,National,https://www.practo.com/hyderabad/doctor/dr-srilatha-5-general-physician,,,12:38,12:38,,2025-04-18,2025-04-18,,,2025-04-18 12:38:29,2025-04-18 12:38:29
TS023951,University Gold Medal in Endocrinology,Kaloji Narayana Rao University,2021,India,National,https://www.linkedin.com/in/dr-sandeep-devireddy-99b072208/,,,9:29:18,9:29:18,,2025-06-10,2025-06-10,,,2025-06-10 09:29:18,2025-06-10 09:29:18
TS025051,Awarded as the Best Physician for a Medical Camp conducted,Hyundai Corporate Office,2015,India,National,https://www.practo.com/hyderabad/doctor/dr-ananda-sagari-1-general-physician,,,18:42,18:42,,2025-04-17,2025-04-17,,,2025-04-17 18:42:38,2025-04-17 18:42:38
TS025051,Merit student,Gandhi Medical College & Martin Luther University,,India,National,https://www.practo.com/hyderabad/doctor/dr-ananda-sagari-1-general-physician,,,18:42,18:42,,2025-04-17,2025-04-17,,,2025-04-17 18:42:38,2025-04-17 18:42:38
TS025051,Honoured as the best Chief Physician,IMA (International Mathematicians Conference) from its CEO & MD,,United States,International,https://www.practo.com/hyderabad/doctor/dr-ananda-sagari-1-general-physician,,,18:42,18:42,,2025-04-17,2025-04-17,,,2025-04-17 18:42:38,2025-04-17 18:42:38
UP010760,Fellowship in Advanced Laparoscopic Surgery,,2017,India,National,https://www.practo.com/bangalore/doctor/dr-rajeev-goel-general-physician,,,17:10,17:10,,2025-04-19,2025-04-19,,,2025-04-19 17:10:29,2025-04-19 17:10:29
UP010760,FIAGES,Indian Association of Gastrointestinal Endosurgeons,2008,India,National,https://www.practo.com/bangalore/doctor/dr-rajeev-goel-general-physician,,,17:10,17:10,,2025-04-19,2025-04-19,,,2025-04-19 17:10:29,2025-04-19 17:10:29
UP010760,FAIS,Association of Indian Surgeons,1998,India,National,https://www.practo.com/bangalore/doctor/dr-rajeev-goel-general-physician,,,17:10,17:10,,2025-04-19,2025-04-19,,,2025-04-19 17:10:29,2025-04-19 17:10:29
UP027133,National Diabetes Educator,,2015,India,National,https://www.practo.com/varanasi/doctor/dr-monica-gupta-general-physician-1,,,9:26,9:26,,2025-04-15,2025-04-15,,,2025-04-15 09:26:36,2025-04-15 09:26:36
UP027857,Gold Medal,Sarojini Naidu Medical College,1987,India,National,https://www.practo.com/agra/doctor/dr-sunil-bansal-1-general-physician,,,17:10,17:10,,2025-06-11,2025-06-11,,,2025-06-11 17:10:02,2025-06-11 17:10:02
UP027877,CPP (Cardiac Protection Programme) for Diabetic & Hypertensive Families,,,India,National,https://www.practo.com/agra/doctor/dr-raj-kumar-gupta-cardiologist,,,11:47,11:47,,2025-04-16,2025-04-16,,,2025-04-16 11:47:34,2025-04-16 11:47:34
UP028115,Distinguished Service Award,Geriatric Society of India,2010,India,National,https://www.practo.com/gurgaon/doctor/s-k-agarwal-cardiologist,,,17:44:23,17:44:23,,2025-06-11,2025-06-11,,,2025-06-11 17:44:23,2025-06-11 17:44:23
UP028115,International Medical Excellence Award,Institute of Economic Studies,2009,India,National,https://www.practo.com/gurgaon/doctor/s-k-agarwal-cardiologist,,,17:44:23,17:44:23,,2025-06-11,2025-06-11,,,2025-06-11 17:44:23,2025-06-11 17:44:23
UP028115,Exemplary Contribution Award,Ministry of Health and Family Welfare,2008,India,National,https://www.practo.com/gurgaon/doctor/s-k-agarwal-cardiologist,,,17:44:23,17:44:23,,2025-06-11,2025-06-11,,,2025-06-11 17:44:23,2025-06-11 17:44:23
UP029874,Cases Have Been Accepted In Premier Interventional Cardiology Conferences Like Indialive And National Interventional Council Meets,,,India,National,https://www.practo.com/delhi/doctor/dr-asit-khanna-cardiologist,,,17:53,17:53,,2025-04-15,2025-04-15,,,2025-04-15 17:53:09,2025-04-15 17:53:09
UP029874,Invited Faculty For Conducting Classes For Dnb Students Of Pushpanjali Crosslay Hospital,,,India,National,https://www.practo.com/delhi/doctor/dr-asit-khanna-cardiologist,,,17:53,17:53,,2025-04-15,2025-04-15,,,2025-04-15 17:53:09,2025-04-15 17:53:09
UP029874,"Lectures In CMEs And Workshops In Different National And International Forums Like API, IMA etc All Over North India, Nepal etc",,,India,National,https://www.practo.com/delhi/doctor/dr-asit-khanna-cardiologist,,,17:53,17:53,,2025-04-15,2025-04-15,,,2025-04-15 17:53:09,2025-04-15 17:53:09
UP029874,"On International Speaker/Mentor/Instructor Panels Of Major Pharmaceuticals Like Astra Zeneca, Abbot, Boehringer Ingelheim, Pfizer, Sanofi, Cipla, Zydus, Sun, Intas, Gsk, Novo Nordisk, Lupin, Merck/MSD",,,India,National,https://www.practo.com/delhi/doctor/dr-asit-khanna-cardiologist,,,17:53,17:53,,2025-04-15,2025-04-15,,,2025-04-15 17:53:09,2025-04-15 17:53:09
UP029874,"Participated In Several Regional, National And International CMEs On Interventional Cardiology Like CSI, NIC, India Live, ESC, TCT(USA), TCT-Asia Pacific (S.Korea), Euro PCR (Spain & France), Heart Failure Congress(Portugal), Singapore Live (Singapore)",,,India,National,https://www.practo.com/delhi/doctor/dr-asit-khanna-cardiologist,,,17:53,17:53,,2025-04-15,2025-04-15,,,2025-04-15 17:53:09,2025-04-15 17:53:09
UP031587,Congenital cardiac lesions in adults,Bharati Hospital,2008,India,National,https://www.practo.com/noida/doctor/dr-akash-garg-general-physician,,,17:57,17:57,,2025-04-19,2025-04-19,,,2025-04-19 17:57:07,2025-04-19 17:57:07
UP032516,Best Oral Paper Presentation,Diabetes India Conference,2006,India,National,https://www.practo.com/ghaziabad/doctor/faiz-ahmed-1-diabetologist,,,10:53,10:53,,2025-04-20,2025-04-20,,,2025-04-20 10:53:41,2025-04-20 10:53:41
UP032523,Gold Medal for Best Paper Presentation,"APICON, Rajasthan Chapter",1998,India,National,https://www.practo.com/ghaziabad/doctor/dr-ajay-rastogi-clinic-general-physician-1,,,13:20,13:20,,2025-04-16,2025-04-16,,,2025-04-16 13:20:33,2025-04-16 13:20:33
UP033908,Diabetec India Social Awareness Award,Government Of Tamilnadu,2015,India,National,https://www.practo.com/agra/doctor/dr-b-k-agarwal-general-physician-2?specialization=General%20Physician&practice_id=756671,,,10:43,10:43,,2025-04-22,2025-04-22,,,2025-04-22 10:43:56,2025-04-22 10:43:56
UP034017,Fellowship in non-invasive Cardiology,,2004,India,National,https://www.practo.com/noida/doctor/dr-birinder-singh-thind-cardiologist,,,11:25,11:25,,2025-04-19,2025-04-19,,,2025-04-19 11:25:55,2025-04-19 11:25:55
UP034606,"Certified Diabetologist, MV Diabetes Hospital, Chennai",,,India,National,https://www.practo.com/lucknow/doctor/amit-mohan-diabetologist,,,17:03,17:03,,2025-04-19,2025-04-19,,,2025-04-19 17:03:03,2025-04-19 17:03:03
UP034606,"Certified Diabetologist, Public Health Foundation of India, New Delhi",,,India,National,https://www.practo.com/lucknow/doctor/amit-mohan-diabetologist,,,17:03,17:03,,2025-04-19,2025-04-19,,,2025-04-19 17:03:03,2025-04-19 17:03:03
UP034606,Publications in indexed international and national journals of high impact factor,,,India,National,https://www.practo.com/lucknow/doctor/amit-mohan-diabetologist,,,17:03,17:03,,2025-04-19,2025-04-19,,,2025-04-19 17:03:03,2025-04-19 17:03:03
UP035783,Peripheral Doppelr Study In Diabetes,Research Society for the Study of Diabetes in India,2003,India,National,https://www.practo.com/noida/doctor/dr-rakesh-kumar-prasad-bariatric-surgeon,,,18:51:52,18:51:52,,2025-06-13,2025-06-13,,,2025-06-13 18:51:52,2025-06-13 18:51:52
UP035783,Conference: Clinical And Biochemical Profile Of Fibrocalculous Pancreatic Diabetes (FCPD),Endocrine Society of India,2003,India,National,https://www.practo.com/noida/doctor/dr-rakesh-kumar-prasad-bariatric-surgeon,,,18:51:52,18:51:52,,2025-06-13,2025-06-13,,,2025-06-13 18:51:52,2025-06-13 18:51:52
UP035783,Hypoglycemia,The Indian Practitioner,2002,India,National,https://www.practo.com/noida/doctor/dr-rakesh-kumar-prasad-bariatric-surgeon,,,18:51,18:51,,2025-06-13,2025-06-13,,,2025-06-13 18:51:52,2025-06-13 18:51:52
UP046920,Fellowship in Diabetes,,2015,India,National,https://www.practo.com/bangalore/doctor/vijay-yadav-diabetologist,,,15:56,15:56,,2025-04-17,2025-04-17,,,2025-04-17 15:56:24,2025-04-17 15:56:24
UP046920,Hons. in MBBS,,2006,India,National,https://www.practo.com/bangalore/doctor/vijay-yadav-diabetologist,,,15:56,15:56,,2025-04-17,2025-04-17,,,2025-04-17 15:56:24,2025-04-17 15:56:24
UP048530,Performed Angiographies Award,,,India,National,https://www.practo.com/lucknow/doctor/col-ajay-bahadur-cardiologist,,,17:08,17:08,,2025-04-29,2025-04-29,,,2025-04-29 17:08:21,2025-04-29 17:08:21
UP063012,Chancellors Medal In MBBS,,2006,India,National,https://www.practo.com/lucknow/doctor/gautam-swaroop-cardiologist,,,9:01,9:01,,2025-06-10,2025-06-10,,,2025-06-10 09:01:05,2025-06-10 09:01:05
