Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
UP056064,"February, 2025",,,,,100.00%,03-Feb-25,66
JH004883,"February, 2025",100.00%,100.00%,,,,03-Feb-25,23
RJ003493,"February, 2025",80.00%,,,,100.00%,03-Feb-25,51
MH071547,"February, 2025",,100.00%,,,,03-Feb-25,16
AP030431,"February, 2025",,,,,100.00%,03-Feb-25,39
RJ010373,"February, 2025",60.00%,100.00%,,,100.00%,03-Feb-25,30
DL024862,"February, 2025",,,,,100.00%,03-Feb-25,38
HR013093,"February, 2025",,100.00%,,,100.00%,03-Feb-25,32
WB023871,"February, 2025",100.00%,,,,100.00%,03-Feb-25,89
MH016584,"February, 2025",80.00%,,,,100.00%,03-Feb-25,45
TN050217,"February, 2025",,100.00%,,,,03-Feb-25,18
KA020638,"February, 2025",,100.00%,,,100.00%,03-Feb-25,64
AP025607,"February, 2025",,100.00%,,,100.00%,03-Feb-25,32
DL009133,"February, 2025",,,,,,03-Feb-25,15
UP067351,"February, 2025",,,,,50.00%,03-Feb-25,43
MH035053,"February, 2025",,,,,100.00%,03-Feb-25,31
WB019278,"February, 2025",,,,,100.00%,03-Feb-25,35
MP004194,"February, 2025",100.00%,,,,50.00%,03-Feb-25,115
GJ010601,"February, 2025",100.00%,100.00%,,,100.00%,03-Feb-25,45
MH041244,"February, 2025",,,,,,03-Feb-25,22
RJ010990,"February, 2025",100.00%,,,,33.33%,03-Feb-25,210
WB016936,"February, 2025",,,,,100.00%,03-Feb-25,31
MN002643,"February, 2025",100.00%,,,,100.00%,03-Feb-25,112
GJ004376,"February, 2025",,66.67%,,,100.00%,03-Feb-25,42
AP004228,"February, 2025",,,,,100.00%,03-Feb-25,56
UP029741,"February, 2025",,83.33%,,,100.00%,03-Feb-25,33
WB039588,"February, 2025",,80.00%,,,,03-Feb-25,9
TS003636,"February, 2025",100.00%,,,,100.00%,03-Feb-25,30
BR020665,"February, 2025",80.00%,100.00%,,25.00%,100.00%,03-Feb-25,79
UP060877,"February, 2025",,100.00%,,,50.00%,03-Feb-25,54
MH493230,"February, 2025",,100.00%,,,50.00%,03-Feb-25,41
WB003254,"February, 2025",,,,,,03-Feb-25,13
KL006234,"February, 2025",100.00%,,,,,03-Feb-25,19
PB014600,"February, 2025",,100.00%,,,50.00%,03-Feb-25,73
BR012655,"February, 2025",,100.00%,,,33.33%,03-Feb-25,33
TN040401,"February, 2025",,100.00%,,,,03-Feb-25,6
KA007909,"February, 2025",,,,,,03-Feb-25,10
HR008845,"February, 2025",,,,,100.00%,03-Feb-25,42
RJ014303,"February, 2025",100.00%,33.33%,,33.33%,50.00%,03-Feb-25,50
RJ011074,"February, 2025",,,,,100.00%,03-Feb-25,55
UP001150,"February, 2025",80.00%,,,,100.00%,03-Feb-25,34
OD013638,"February, 2025",,33.33%,,,100.00%,03-Feb-25,31
JK000108,"February, 2025",80.00%,100.00%,,,50.00%,03-Feb-25,65
PB007344,"February, 2025",,100.00%,,20.00%,100.00%,03-Feb-25,42
UP035001,"February, 2025",,100.00%,,,100.00%,03-Feb-25,47
MP010528,"February, 2025",100.00%,,,,,03-Feb-25,4
MH009088,"February, 2025",,100.00%,,,100.00%,03-Feb-25,38
JH004699,"February, 2025",,100.00%,,,,03-Feb-25,12
WB017241,"February, 2025",100.00%,66.67%,,33.33%,100.00%,03-Feb-25,89
AP021310,"February, 2025",100.00%,100.00%,,,,03-Feb-25,28
HR005953,"February, 2025",,,,,100.00%,03-Feb-25,37
TN003868,"February, 2025",,100.00%,,,50.00%,03-Feb-25,43
UP028902,"February, 2025",,,,,100.00%,03-Feb-25,71
TN021387,"February, 2025",,,,,,03-Feb-25,16
UP029171,"February, 2025",80.00%,100.00%,,,50.00%,03-Feb-25,54
TN054253,"February, 2025",,75.00%,,,50.00%,03-Feb-25,30
WB019383,"February, 2025",,50.00%,,16.67%,100.00%,03-Feb-25,109
MH036283,"February, 2025",,,,,100.00%,03-Feb-25,33
TN001505,"February, 2025",,100.00%,,,,03-Feb-25,12
KL004222,"February, 2025",,100.00%,,25.00%,,03-Feb-25,17
TS027860,"February, 2025",80.00%,100.00%,,,50.00%,03-Feb-25,44
AP021206,"February, 2025",100.00%,100.00%,,,100.00%,03-Feb-25,35
MH057974,"February, 2025",60.00%,100.00%,,,50.00%,03-Feb-25,38
KA025844,"February, 2025",66.70%,100.00%,,,,03-Feb-25,18
MP013509,"February, 2025",,100.00%,,,100.00%,03-Feb-25,69
TN002576,"February, 2025",,100.00%,,,,03-Feb-25,17
BR006381,"February, 2025",,,,,100.00%,03-Feb-25,77
JH005565,"February, 2025",,,,,100.00%,03-Feb-25,40
UP031893,"February, 2025",100.00%,25.00%,,,50.00%,03-Feb-25,42
TS004145,"February, 2025",,100.00%,,,100.00%,03-Feb-25,89
GJ021311,"February, 2025",,100.00%,,,100.00%,03-Feb-25,71
OD004645,"February, 2025",60.00%,,,,100.00%,03-Feb-25,79
KA032429,"February, 2025",,,,,33.33%,03-Feb-25,45
KL004002,"February, 2025",,,,,100.00%,03-Feb-25,60
KL022983,"February, 2025",,100.00%,,,,03-Feb-25,20
TS006015,"February, 2025",,,,,,03-Feb-25,5
TS018195,"February, 2025",60.00%,100.00%,,,,03-Feb-25,26
WB017887,"February, 2025",,,,,50.00%,03-Feb-25,52
KL012748,"February, 2025",,16.67%,,16.67%,100.00%,03-Feb-25,47
DL000146,"February, 2025",,100.00%,,,,03-Feb-25,18
HR000048,"February, 2025",100.00%,50.00%,,,,03-Feb-25,24
AS002053,"February, 2025",80.00%,,,,50.00%,03-Feb-25,36
KL013482,"February, 2025",,,,,100.00%,03-Feb-25,31
TN036817,"February, 2025",,33.33%,,16.67%,100.00%,03-Feb-25,67
KL018437,"February, 2025",80.00%,100.00%,,,100.00%,03-Feb-25,32
RJ009723,"February, 2025",,,,,,03-Feb-25,6
HR010554,"February, 2025",,100.00%,,,100.00%,03-Feb-25,51
MH037417,"February, 2025",,100.00%,,,50.00%,03-Feb-25,34
AP020256,"February, 2025",,100.00%,,,50.00%,03-Feb-25,133
AP018500,"February, 2025",20.00%,100.00%,,,100.00%,03-Feb-25,75
GJ015755,"February, 2025",,,,,100.00%,03-Feb-25,50
MH031609,"February, 2025",,100.00%,,,100.00%,03-Feb-25,59
CG004077,"February, 2025",,,,,100.00%,03-Feb-25,39
MP012952,"February, 2025",100.00%,,,,,03-Feb-25,1
MH009368,"February, 2025",,100.00%,,,,03-Feb-25,5
TS492146,"February, 2025",,50.00%,,,50.00%,03-Feb-25,104
DL008421,"February, 2025",,,,,100.00%,03-Feb-25,34
RJ010097,"February, 2025",,,,,100.00%,03-Feb-25,33
KL018596,"February, 2025",,100.00%,,,100.00%,03-Feb-25,47
MH098459,"February, 2025",,100.00%,,,33.33%,03-Feb-25,38
AP012901,"February, 2025",,,,,50.00%,03-Feb-25,196
MH040150,"February, 2025",100.00%,100.00%,,,50.00%,03-Feb-25,88
MH098456,"February, 2025",,100.00%,,,33.33%,03-Feb-25,30
MH037987,"February, 2025",60.00%,100.00%,,,100.00%,03-Feb-25,43
KA006979,"February, 2025",80.00%,,,,,03-Feb-25,5
WB024110,"February, 2025",,25.00%,,,100.00%,03-Feb-25,45
TN022541,"February, 2025",,100.00%,,,,03-Feb-25,11
UP030939,"February, 2025",80.00%,,,,100.00%,03-Feb-25,63
PB009119,"February, 2025",,20.00%,,,100.00%,03-Feb-25,56
CH002880,"February, 2025",100.00%,33.33%,,,,03-Feb-25,8
JH003005,"February, 2025",60.00%,,,,100.00%,03-Feb-25,75
MH089855,"February, 2025",,100.00%,,,50.00%,03-Feb-25,53
MP020030,"February, 2025",,100.00%,,,50.00%,03-Feb-25,39
PB012521,"February, 2025",80.00%,50.00%,,,100.00%,03-Feb-25,50
HP000306,"February, 2025",,,,,100.00%,03-Feb-25,71
TN017037,"February, 2025",100.00%,100.00%,,,,03-Feb-25,13
JH000989,"February, 2025",,,,,100.00%,03-Feb-25,52
MH101152,"February, 2025",33.30%,100.00%,,,50.00%,03-Feb-25,31
TN053580,"February, 2025",100.00%,100.00%,,33.33%,50.00%,03-Feb-25,36
UP032750,"February, 2025",,,,,50.00%,03-Feb-25,35
JH005141,"February, 2025",,100.00%,,,,03-Feb-25,20
TR001828,"February, 2025",60.00%,,,,,03-Feb-25,23
MH030532,"February, 2025",,,,,100.00%,03-Feb-25,47
UP006856,"February, 2025",80.00%,100.00%,,,,03-Feb-25,26
WB021592,"February, 2025",100.00%,,,,,03-Feb-25,26
OD006459,"February, 2025",100.00%,100.00%,,33.33%,,03-Feb-25,23
DL020583,"February, 2025",,,,,50.00%,03-Feb-25,30
AP029624,"February, 2025",,100.00%,,,100.00%,03-Feb-25,134
AS007101,"February, 2025",75.00%,100.00%,,,100.00%,03-Feb-25,110
TN043213,"February, 2025",,100.00%,,,,03-Feb-25,8
JK008002,"February, 2025",,,,,,03-Feb-25,8
MH475332,"February, 2025",,,,,50.00%,03-Feb-25,38
MH041239,"February, 2025",,100.00%,,,50.00%,03-Feb-25,35
AP004913,"February, 2025",,100.00%,,,,03-Feb-25,10
MH038403,"February, 2025",33.30%,,,,,03-Feb-25,8
KL014300,"February, 2025",,,,,100.00%,03-Feb-25,39
MH076292,"February, 2025",,,,,,03-Feb-25,1
AP030226,"February, 2025",100.00%,100.00%,,,100.00%,03-Feb-25,39
MH027645,"February, 2025",100.00%,100.00%,,33.33%,,03-Feb-25,7
RJ010399,"February, 2025",,,,,100.00%,03-Feb-25,35
TN041300,"February, 2025",,100.00%,,,100.00%,03-Feb-25,37
TN048254,"February, 2025",,100.00%,,,100.00%,03-Feb-25,84
WB005526,"February, 2025",,100.00%,,,50.00%,03-Feb-25,37
AP018404,"February, 2025",,100.00%,,,,03-Feb-25,21
MH029660,"February, 2025",100.00%,,,,,03-Feb-25,9
MH043485,"February, 2025",,100.00%,,,100.00%,03-Feb-25,55
TS004575,"February, 2025",,,,,,03-Feb-25,15
KA035518,"February, 2025",,100.00%,,,,03-Feb-25,11
MH044354,"February, 2025",,33.33%,,33.33%,,03-Feb-25,9
UP028640,"February, 2025",60.00%,40.00%,,,100.00%,03-Feb-25,84
AP004520,"February, 2025",100.00%,100.00%,,,50.00%,03-Feb-25,50
DL008528,"February, 2025",100.00%,,,,100.00%,03-Feb-25,244
MH008165,"February, 2025",,,,,,03-Feb-25,10
TS028578,"February, 2025",,100.00%,,,,03-Feb-25,16
MH494873,"February, 2025",100.00%,100.00%,,,50.00%,03-Feb-25,54
WB006423,"February, 2025",80.00%,100.00%,,,50.00%,03-Feb-25,34
TN023509,"February, 2025",,100.00%,,,50.00%,03-Feb-25,34
HP023845,"February, 2025",,100.00%,,,50.00%,03-Feb-25,55
TN006040,"February, 2025",,,,,50.00%,03-Feb-25,46
AP024950,"February, 2025",,,,,100.00%,03-Feb-25,33
WB005039,"February, 2025",,,,,100.00%,03-Feb-25,32
MH008357,"February, 2025",,,,,,03-Feb-25,4
AS006264,"February, 2025",,100.00%,,,,03-Feb-25,13
AP024356,"February, 2025",,50.00%,,,,03-Feb-25,4
KL022547,"February, 2025",100.00%,100.00%,,,50.00%,03-Feb-25,155
MP011142,"February, 2025",,100.00%,,,50.00%,03-Feb-25,31
MH039583,"February, 2025",,50.00%,,,50.00%,03-Feb-25,167
BR011221,"February, 2025",,100.00%,,,50.00%,03-Feb-25,34
RJ024205,"February, 2025",,,,,50.00%,03-Feb-25,32
PB008239,"February, 2025",,,,,50.00%,03-Feb-25,35
MH070878,"February, 2025",,,,,100.00%,03-Feb-25,130
TN036481,"February, 2025",,100.00%,,,,03-Feb-25,9
UP029337,"February, 2025",,33.33%,,,100.00%,03-Feb-25,43
UP055483,"February, 2025",,100.00%,,,50.00%,03-Feb-25,35
WB049127,"February, 2025",,,,,,03-Feb-25,15
AP034528,"February, 2025",,100.00%,,,100.00%,03-Feb-25,73
DL018345,"February, 2025",100.00%,,,,100.00%,03-Feb-25,37
WB038440,"February, 2025",,,,,,03-Feb-25,17
MH039611,"February, 2025",,,,,,03-Feb-25,8
MH024399,"February, 2025",,100.00%,,,50.00%,03-Feb-25,33
TN025650,"February, 2025",,100.00%,,,,03-Feb-25,6
KA009519,"February, 2025",,100.00%,,,100.00%,03-Feb-25,57
PB006907,"February, 2025",,,,,100.00%,03-Feb-25,78
HP001149,"February, 2025",80.00%,,,,,03-Feb-25,23
MH041665,"February, 2025",,,,,100.00%,03-Feb-25,32
TN010606,"February, 2025",100.00%,100.00%,,,,03-Feb-25,13
PB006857,"February, 2025",,40.00%,,,66.67%,03-Feb-25,33.5
MH049697,"February, 2025",,50.00%,,,,03-Feb-25,19
GJ016809,"February, 2025",100.00%,33.33%,,,100.00%,03-Feb-25,76
HR000021,"February, 2025",,100.00%,,,100.00%,03-Feb-25,76
MH493537,"February, 2025",,100.00%,,33.33%,33.33%,03-Feb-25,42.5
AP020744,"February, 2025",100.00%,75.00%,,,100.00%,03-Feb-25,30
TN013948,"February, 2025",40.00%,50.00%,,,100.00%,03-Feb-25,80
KL022054,"February, 2025",100.00%,66.67%,,,,03-Feb-25,10
KA018725,"February, 2025",,,,,50.00%,03-Feb-25,125
UP046692,"February, 2025",,,,,100.00%,03-Feb-25,43
KA016846,"February, 2025",100.00%,,,,,03-Feb-25,8
MP012555,"February, 2025",100.00%,,,,,03-Feb-25,8
TS005659,"February, 2025",,100.00%,,,100.00%,03-Feb-25,64
BR014244,"February, 2025",100.00%,,,,100.00%,03-Feb-25,51
KA044773,"February, 2025",66.70%,100.00%,,,,03-Feb-25,14
KL009418,"February, 2025",,,,,100.00%,03-Feb-25,75
TN036929,"February, 2025",100.00%,100.00%,,,33.33%,03-Feb-25,32
GJ010536,"February, 2025",,,,,100.00%,03-Feb-25,114
WB050269,"February, 2025",100.00%,100.00%,,,33.33%,03-Feb-25,65
KA016377,"February, 2025",100.00%,66.67%,,,33.33%,03-Feb-25,33
KA009600,"February, 2025",100.00%,,,,33.33%,03-Feb-25,33
KL014083,"February, 2025",100.00%,,33.33%,,,03-Feb-25,6
WB018057,"February, 2025",100.00%,,,,25.00%,03-Feb-25,33
OD007543,"February, 2025",100.00%,100.00%,,,,03-Feb-25,9
MH065619,"February, 2025",,,,,100.00%,03-Feb-25,38
TN000619,"February, 2025",,100.00%,,,25.00%,03-Feb-25,60
AS006810,"February, 2025",,,,,25.00%,03-Feb-25,31
GJ011538,"February, 2025",,100.00%,,,100.00%,03-Feb-25,70.5
UP029477,"February, 2025",100.00%,100.00%,,,,03-Feb-25,12
MH016816,"February, 2025",40.00%,100.00%,,,100.00%,03-Feb-25,55
AP018777,"February, 2025",,,,,50.00%,03-Feb-25,39
AS006102,"February, 2025",100.00%,100.00%,,,100.00%,03-Feb-25,128
MH038322,"February, 2025",80.00%,25.00%,,,100.00%,03-Feb-25,66.5
AP032493,"February, 2025",100.00%,25.00%,,,,03-Feb-25,19
RJ011448,"February, 2025",80.00%,,,,50.00%,03-Feb-25,32
KL023403,"February, 2025",,,,,,03-Feb-25,21
MH007203,"February, 2025",100.00%,,,,100.00%,03-Feb-25,42
OD014646,"February, 2025",,100.00%,,,50.00%,03-Feb-25,33
KA007230,"February, 2025",,25.00%,,,,03-Feb-25,2
MH039538,"February, 2025",,100.00%,,,100.00%,03-Feb-25,62
MH083000,"February, 2025",,100.00%,,,100.00%,03-Feb-25,71
TN000020,"February, 2025",66.70%,,,,50.00%,03-Feb-25,37
AP021562,"February, 2025",33.30%,,,,,03-Feb-25,8
DL012017,"February, 2025",80.00%,,,,100.00%,03-Feb-25,90
TN045443,"February, 2025",40.00%,,,,100.00%,03-Feb-25,31
MH034394,"February, 2025",100.00%,100.00%,,,66.67%,03-Feb-25,176.5
HP038037,"February, 2025",100.00%,,,,100.00%,03-Feb-25,45
AP015102,"February, 2025",,60.00%,,,,03-Feb-25,2
KA017402,"February, 2025",,,,,100.00%,03-Feb-25,73
KA023086,"February, 2025",,20.00%,,20.00%,100.00%,03-Feb-25,57
BR004969,"February, 2025",,100.00%,,,50.00%,03-Feb-25,454
WB042534,"February, 2025",,100.00%,,,,03-Feb-25,13
GJ007404,"February, 2025",100.00%,25.00%,,,,03-Feb-25,20
UK002233,"February, 2025",,25.00%,,,100.00%,03-Feb-25,111
AP018885,"February, 2025",,100.00%,,,50.00%,03-Feb-25,61
KL015887,"February, 2025",,100.00%,,,100.00%,03-Feb-25,67
AP031022,"February, 2025",,,,,100.00%,03-Feb-25,42
KA021271,"February, 2025",,,,,100.00%,03-Feb-25,121
AP028163,"February, 2025",20.00%,100.00%,,,100.00%,03-Feb-25,43
KL030490,"February, 2025",80.00%,100.00%,,25.00%,100.00%,03-Feb-25,36
OD003676,"February, 2025",80.00%,,,,,04-Feb-25,28
KA029295,"February, 2025",,,,,,04-Feb-25,9
MH037863,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,95
TN023498,"February, 2025",,,,,100.00%,04-Feb-25,47
KL008254,"February, 2025",100.00%,75.00%,,,100.00%,04-Feb-25,67
MH036639,"February, 2025",,66.67%,,,100.00%,04-Feb-25,31
UP029781,"February, 2025",100.00%,,,,100.00%,04-Feb-25,64
WB018866,"February, 2025",100.00%,33.33%,,,100.00%,04-Feb-25,35
MP000773,"February, 2025",100.00%,,,,,04-Feb-25,26
TN020611,"February, 2025",40.00%,,,,100.00%,04-Feb-25,49
UK002517,"February, 2025",,,,,100.00%,04-Feb-25,48
AP024573,"February, 2025",,60.00%,,,100.00%,04-Feb-25,53
HR005357,"February, 2025",,,,,100.00%,04-Feb-25,37
RJ013191,"February, 2025",100.00%,25.00%,,,33.33%,04-Feb-25,75
KL014661,"February, 2025",,100.00%,,,100.00%,04-Feb-25,39
RJ014932,"February, 2025",40.00%,100.00%,,,100.00%,04-Feb-25,53
KA494975,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,46
MH057924,"February, 2025",,100.00%,,,100.00%,04-Feb-25,52
AP005187,"February, 2025",,100.00%,,,100.00%,04-Feb-25,45
TS003954,"February, 2025",,80.00%,,,100.00%,04-Feb-25,73
HR003248,"February, 2025",,,,,100.00%,04-Feb-25,34
KL013412,"February, 2025",,,,,,04-Feb-25,22
TN052386,"February, 2025",,66.67%,,,100.00%,04-Feb-25,79
TS005661,"February, 2025",,,,,100.00%,04-Feb-25,37
WB041020,"February, 2025",100.00%,,,,100.00%,04-Feb-25,73
MH040030,"February, 2025",,33.33%,,,,04-Feb-25,19
MH078624,"February, 2025",,100.00%,,,100.00%,04-Feb-25,42
TS027522,"February, 2025",,100.00%,,,100.00%,04-Feb-25,83
TN008509,"February, 2025",,100.00%,,,100.00%,04-Feb-25,44
GJ013642,"February, 2025",,,,,,04-Feb-25,16
KA040852,"February, 2025",,100.00%,,,100.00%,04-Feb-25,95
KA014884,"February, 2025",100.00%,,,,,04-Feb-25,20
TN020920,"February, 2025",,,,,100.00%,04-Feb-25,48
AP000422,"February, 2025",,50.00%,,,100.00%,04-Feb-25,233
KA038901,"February, 2025",,,,,100.00%,04-Feb-25,46
KL013879,"February, 2025",,100.00%,,,100.00%,04-Feb-25,53
MP008232,"February, 2025",100.00%,100.00%,,,,04-Feb-25,28
TS020537,"February, 2025",,,,,100.00%,04-Feb-25,35
KL013258,"February, 2025",,100.00%,,,100.00%,04-Feb-25,43
KL009627,"February, 2025",,,,,50.00%,04-Feb-25,55
TN021760,"February, 2025",40.00%,80.00%,,,100.00%,04-Feb-25,79
HP001253,"February, 2025",,66.67%,,,100.00%,04-Feb-25,39
KL013799,"February, 2025",,,,,100.00%,04-Feb-25,167
BR019847,"February, 2025",,,,,100.00%,04-Feb-25,46
MH033927,"February, 2025",,,,,100.00%,04-Feb-25,44
TN021261,"February, 2025",,,,,100.00%,04-Feb-25,45
AP000239,"February, 2025",,66.67%,,,100.00%,04-Feb-25,68
AP019659,"February, 2025",,,,,100.00%,04-Feb-25,31
AP021343,"February, 2025",33.30%,,,,,04-Feb-25,19
WB017708,"February, 2025",,,,,,04-Feb-25,17
KL001781,"February, 2025",,75.00%,,,100.00%,04-Feb-25,90
TS005949,"February, 2025",,,,,100.00%,04-Feb-25,48
WB490293,"February, 2025",,,,,,04-Feb-25,20
MH479258,"February, 2025",33.30%,100.00%,,,100.00%,04-Feb-25,76
TN001720,"February, 2025",,66.67%,,,100.00%,04-Feb-25,45
UP067638,"February, 2025",,100.00%,,,,04-Feb-25,8
AS006974,"February, 2025",,100.00%,,,100.00%,04-Feb-25,34
JH004778,"February, 2025",,,,,100.00%,04-Feb-25,34
MH032325,"February, 2025",100.00%,,,,,04-Feb-25,15
MH038384,"February, 2025",,,,,,04-Feb-25,7
MP011827,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,91
DL010200,"February, 2025",,75.00%,,,100.00%,04-Feb-25,39
BR002568,"February, 2025",,,,,100.00%,04-Feb-25,63
AP021766,"February, 2025",,,,,100.00%,04-Feb-25,49
GJ003336,"February, 2025",100.00%,,,,100.00%,04-Feb-25,36
MH039110,"February, 2025",,66.67%,,,100.00%,04-Feb-25,55
AP020304,"February, 2025",,100.00%,,,100.00%,04-Feb-25,100
MP002357,"February, 2025",,,,,,04-Feb-25,8
MH029151,"February, 2025",,,,,,04-Feb-25,22
BR014463,"February, 2025",,100.00%,,,100.00%,04-Feb-25,49
MH069952,"February, 2025",100.00%,75.00%,,,33.33%,04-Feb-25,42
AP011263,"February, 2025",,,,,100.00%,04-Feb-25,43
DL005361,"February, 2025",20.00%,100.00%,,50.00%,100.00%,04-Feb-25,57
RJ016441,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,50
WB045506,"February, 2025",,,,,100.00%,04-Feb-25,43
UP032393,"February, 2025",,,,,100.00%,04-Feb-25,52
MH051573,"February, 2025",,,,,100.00%,04-Feb-25,51
OD006032,"February, 2025",80.00%,20.00%,,,100.00%,04-Feb-25,55
MH000570,"February, 2025",,50.00%,,,100.00%,04-Feb-25,53
HR012255,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,59
RJ010302,"February, 2025",,,,,,04-Feb-25,18
TS008213,"February, 2025",80.00%,,,,50.00%,04-Feb-25,19.5
DL008227,"February, 2025",66.70%,75.00%,,,100.00%,04-Feb-25,50
OD013863,"February, 2025",60.00%,100.00%,,,,04-Feb-25,3
DL002417,"February, 2025",,100.00%,,,100.00%,04-Feb-25,56
TN030934,"February, 2025",,100.00%,,25.00%,100.00%,04-Feb-25,49
TN481816,"February, 2025",,75.00%,,,,04-Feb-25,12
UP020662,"February, 2025",100.00%,75.00%,,,50.00%,04-Feb-25,54
WB009214,"February, 2025",100.00%,,,,100.00%,04-Feb-25,40
KL033336,"February, 2025",,100.00%,,33.33%,100.00%,04-Feb-25,41
KL007516,"February, 2025",100.00%,,,,100.00%,04-Feb-25,34
AP005410,"February, 2025",,83.33%,,,100.00%,04-Feb-25,32
HR004954,"February, 2025",,,,,100.00%,04-Feb-25,43
TN049638,"February, 2025",75.00%,,,,,04-Feb-25,21
DL009244,"February, 2025",,50.00%,,,100.00%,04-Feb-25,37
KA011118,"February, 2025",20.00%,,,,100.00%,04-Feb-25,48
HR005236,"February, 2025",,100.00%,,,,04-Feb-25,23
WB017552,"February, 2025",,,,,100.00%,04-Feb-25,39
PB008266,"February, 2025",,,,,100.00%,04-Feb-25,47
BR026097,"February, 2025",100.00%,75.00%,,,100.00%,04-Feb-25,30
MH073262,"February, 2025",,100.00%,,,100.00%,04-Feb-25,53
WB017602,"February, 2025",66.70%,100.00%,66.67%,66.67%,50.00%,04-Feb-25,50
KL023027,"February, 2025",,,,,100.00%,04-Feb-25,37
OD011822,"February, 2025",,100.00%,,,100.00%,04-Feb-25,103
GJ001652,"February, 2025",,,,,100.00%,04-Feb-25,53
OD005303,"February, 2025",,,,,100.00%,04-Feb-25,47
AP006000,"February, 2025",,66.67%,,,100.00%,04-Feb-25,46
DL000297,"February, 2025",,,,,100.00%,04-Feb-25,48
WB016109,"February, 2025",100.00%,,,,50.00%,04-Feb-25,62
UP028412,"February, 2025",100.00%,100.00%,,,,04-Feb-25,11
HR006036,"February, 2025",,66.67%,,,100.00%,04-Feb-25,56
AP019674,"February, 2025",,100.00%,,,33.33%,04-Feb-25,83.5
UP033414,"February, 2025",,100.00%,,,,04-Feb-25,20
AP024075,"February, 2025",,100.00%,,,,04-Feb-25,15
AP013173,"February, 2025",,,,,,04-Feb-25,17
GJ003334,"February, 2025",33.30%,100.00%,,,100.00%,04-Feb-25,42
MH039393,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,75
MH031658,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,72
KL014202,"February, 2025",,,,,100.00%,04-Feb-25,46
UP030509,"February, 2025",100.00%,,,,100.00%,04-Feb-25,51
TN008030,"February, 2025",,100.00%,,75.00%,50.00%,04-Feb-25,61
KA019791,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,33
KA038171,"February, 2025",,,,,50.00%,04-Feb-25,42
DL008658,"February, 2025",66.70%,33.33%,,33.33%,,04-Feb-25,24
MP005359,"February, 2025",33.30%,100.00%,,,100.00%,04-Feb-25,92
KL008065,"February, 2025",,100.00%,,,100.00%,04-Feb-25,34
CH001007,"February, 2025",,,,,100.00%,04-Feb-25,38
GJ012140,"February, 2025",40.00%,75.00%,,,100.00%,04-Feb-25,61
RJ009395,"February, 2025",,,,,,04-Feb-25,7
JH004757,"February, 2025",,,,,50.00%,04-Feb-25,58
OD008359,"February, 2025",100.00%,,,,,04-Feb-25,4
MH044135,"February, 2025",,100.00%,,,,04-Feb-25,3
WB036344,"February, 2025",,100.00%,,,,04-Feb-25,14
TN009859,"February, 2025",100.00%,100.00%,,,50.00%,04-Feb-25,115
WB016691,"February, 2025",100.00%,100.00%,,,,04-Feb-25,1
AP016545,"February, 2025",,100.00%,,,100.00%,04-Feb-25,51
WB492024,"February, 2025",100.00%,,,,100.00%,04-Feb-25,171
AP021384,"February, 2025",,100.00%,,100.00%,100.00%,04-Feb-25,109
UP027725,"February, 2025",,100.00%,,,100.00%,04-Feb-25,58
MH058409,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,126
UP037046,"February, 2025",,,,,100.00%,04-Feb-25,63
MP022032,"February, 2025",,,,,,04-Feb-25,7
OD006637,"February, 2025",,,,,33.33%,04-Feb-25,34
DL002944,"February, 2025",,,,,,04-Feb-25,21
AP005279,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,107
RJ003258,"February, 2025",,,,,100.00%,04-Feb-25,95
BR019573,"February, 2025",,100.00%,,,,04-Feb-25,11
PB009720,"February, 2025",,,,,100.00%,04-Feb-25,62
DL008072,"February, 2025",,100.00%,,,100.00%,04-Feb-25,57
TN020556,"February, 2025",100.00%,,,,100.00%,04-Feb-25,127
KL013907,"February, 2025",100.00%,100.00%,,50.00%,100.00%,04-Feb-25,90
KA009956,"February, 2025",,,,,100.00%,04-Feb-25,44
TN036617,"February, 2025",,100.00%,,,,04-Feb-25,4
PB016438,"February, 2025",80.00%,100.00%,,,100.00%,04-Feb-25,37
UP029473,"February, 2025",100.00%,100.00%,,25.00%,100.00%,04-Feb-25,144
MH073916,"February, 2025",,100.00%,,,100.00%,04-Feb-25,34
GJ010732,"February, 2025",100.00%,100.00%,,,100.00%,04-Feb-25,51
OD000154,"February, 2025",100.00%,,,,25.00%,04-Feb-25,36
AP021216,"February, 2025",,20.00%,,,100.00%,04-Feb-25,63
PB011922,"February, 2025",,50.00%,,,50.00%,04-Feb-25,63
DL010402,"February, 2025",,,,,100.00%,04-Feb-25,38
MH049352,"February, 2025",60.00%,100.00%,,,,04-Feb-25,28
