Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
KA018930,"June, 2025",,100.00%,,,,,
KA018995,"June, 2025",60.00%,100.00%,,,,,
KA019179,"June, 2025",,100.00%,,,,,
KA019200,"June, 2025",80.00%,100.00%,,,,,
KA019234,"June, 2025",60.00%,50.00%,,,,,
KA019264,"June, 2025",,100.00%,,,,,
KA019284,"June, 2025",,100.00%,,,,,
KA019300,"June, 2025",50.00%,,,,,,
KA019347,"June, 2025",80.00%,100.00%,,,,,
KA019380,"June, 2025",100.00%,,,,,,
KA019459,"June, 2025",60.00%,,,,,,
KA019467,"June, 2025",,100.00%,,,,,
KA019468,"June, 2025",60.00%,100.00%,,,,,
KA019469,"June, 2025",100.00%,50.00%,,,,,
KA019503,"June, 2025",80.00%,100.00%,,,,,
KA019509,"June, 2025",,100.00%,,16.67%,,,
KA019573,"June, 2025",60.00%,100.00%,,,,,
KA019667,"June, 2025",100.00%,,,,,,
KA019676,"June, 2025",60.00%,,,,,,
KA019692,"June, 2025",80.00%,100.00%,,,,,
KA019697,"June, 2025",60.00%,100.00%,,,,,
KA019758,"June, 2025",80.00%,100.00%,,,,,
KA019791,"June, 2025",100.00%,100.00%,,,,,
KA019800,"June, 2025",,100.00%,,25.00%,,,
KA019804,"June, 2025",50.00%,,,,,,
KA019905,"June, 2025",80.00%,100.00%,,,,,
KA019950,"June, 2025",60.00%,100.00%,,,,,
KA020021,"June, 2025",80.00%,,,,,,
KA020035,"June, 2025",60.00%,100.00%,,,,,
KA020062,"June, 2025",,100.00%,,,,,
KA020064,"June, 2025",60.00%,,,,,,
KA020072,"June, 2025",40.00%,,,,,,
KA020192,"June, 2025",,100.00%,,,,,
KA020266,"June, 2025",,100.00%,,,,,
KA020268,"June, 2025",80.00%,,,,,,
KA020272,"June, 2025",100.00%,100.00%,,,,,
KA020275,"June, 2025",,100.00%,,,,,
KA020297,"June, 2025",40.00%,100.00%,,,,,
KA020317,"June, 2025",100.00%,100.00%,,,,,
KA020318,"June, 2025",60.00%,,,,,,
KA020319,"June, 2025",,60.00%,,,,,
KA020321,"June, 2025",,100.00%,,,,,
KA020324,"June, 2025",,100.00%,,,,,
KA020331,"June, 2025",80.00%,100.00%,,,,,
KA020341,"June, 2025",,33.33%,,,,,
KA020345,"June, 2025",40.00%,100.00%,,,,,
KA020360,"June, 2025",,100.00%,,,,,
KA020361,"June, 2025",20.00%,16.67%,,,,,
KA020364,"June, 2025",60.00%,,,,,,
KA020365,"June, 2025",,75.00%,,,,,
KA020370,"June, 2025",80.00%,,,,,,
KA020380,"June, 2025",,100.00%,,,,,
KA020406,"June, 2025",80.00%,,,,,,
KA020420,"June, 2025",60.00%,,,,,,
KA020436,"June, 2025",,100.00%,,,,,
KA020440,"June, 2025",50.00%,100.00%,,,,,
KA020441,"June, 2025",100.00%,100.00%,,,,,
KA020464,"June, 2025",,50.00%,,,,,
KA020467,"June, 2025",,100.00%,,,,,
KA020513,"June, 2025",,100.00%,,,,,
KA020557,"June, 2025",40.00%,,,,,,
KA020610,"June, 2025",,83.33%,,,,,
KA020613,"June, 2025",,100.00%,,,,,
KA020664,"June, 2025",60.00%,75.00%,,,,,
KA020740,"June, 2025",60.00%,100.00%,,,,,
KA020834,"June, 2025",60.00%,75.00%,,,,,
KA020839,"June, 2025",,100.00%,,,,,
KA020920,"June, 2025",,100.00%,,60.00%,,,
KA020945,"June, 2025",80.00%,,,,,,
KA020946,"June, 2025",60.00%,,,,,,
KA020989,"June, 2025",,100.00%,,,,,
KA021115,"June, 2025",,100.00%,,,,,
KA021116,"June, 2025",60.00%,100.00%,,,,,
KA021118,"June, 2025",75.00%,,,,,,
KA021121,"June, 2025",,100.00%,,,,,
KA021127,"June, 2025",60.00%,,,,,,
KA021172,"June, 2025",,100.00%,,,,,
KA021224,"June, 2025",60.00%,83.33%,,,,,
KA021225,"June, 2025",80.00%,,,,,,
KA021273,"June, 2025",60.00%,100.00%,,,,,
KA021422,"June, 2025",60.00%,,,,,,
KA021509,"June, 2025",100.00%,,,,,,
KA021547,"June, 2025",80.00%,100.00%,,,,,
KA021548,"June, 2025",,100.00%,,,,,
KA021652,"June, 2025",,100.00%,,,,,
KA021767,"June, 2025",,100.00%,,,,,
KA021769,"June, 2025",,100.00%,,,,,
KA021795,"June, 2025",60.00%,25.00%,,,,,
KA021828,"June, 2025",80.00%,,,,,,
KA022292,"June, 2025",80.00%,100.00%,,,,,
KA022293,"June, 2025",60.00%,,,,,,
KA022581,"June, 2025",80.00%,,,,,,
KA022988,"June, 2025",60.00%,100.00%,,,,,
KA023053,"June, 2025",80.00%,,,,,,
KA023061,"June, 2025",40.00%,100.00%,,,,,
KA023066,"June, 2025",60.00%,100.00%,,,,,
KA023137,"June, 2025",40.00%,100.00%,,,,,
KA023369,"June, 2025",80.00%,,,,,,
KA023377,"June, 2025",,100.00%,,,,,
KA023437,"June, 2025",80.00%,100.00%,,,,,
KA023985,"June, 2025",,100.00%,,,,,
KA024001,"June, 2025",80.00%,100.00%,,,,,
KA024005,"June, 2025",,80.00%,,,,,
KA024132,"June, 2025",,75.00%,,,,,
KA024148,"June, 2025",40.00%,100.00%,,,,,
KA024202,"June, 2025",,100.00%,,,,,
KA024277,"June, 2025",,100.00%,,,,,
KA024435,"June, 2025",60.00%,,,,,,
KA024454,"June, 2025",100.00%,25.00%,,,,,
KA024753,"June, 2025",80.00%,25.00%,,,,,
KA024764,"June, 2025",80.00%,,20.00%,,,,
KA024782,"June, 2025",80.00%,100.00%,,,,,
KA024801,"June, 2025",80.00%,,,,,,
KA024807,"June, 2025",80.00%,,,,,,
KA024872,"June, 2025",,100.00%,,,,,
KA024995,"June, 2025",60.00%,100.00%,,,,,
KA025047,"June, 2025",40.00%,100.00%,,,,,
KA025105,"June, 2025",,100.00%,,,,,
KA025218,"June, 2025",,60.00%,,,,,
KA025303,"June, 2025",,100.00%,,,,,
KA025393,"June, 2025",80.00%,,,,,,
KA025399,"June, 2025",80.00%,100.00%,,,,,
KA025401,"June, 2025",60.00%,100.00%,,,,,
KA025453,"June, 2025",80.00%,,,,,,
KA025662,"June, 2025",,100.00%,,,,,
KA025883,"June, 2025",,100.00%,,,,,
KA025912,"June, 2025",,100.00%,,,,,
KA025951,"June, 2025",40.00%,,,,,,
KA025973,"June, 2025",100.00%,,,,,,
KA025982,"June, 2025",,100.00%,,,,,
KA025985,"June, 2025",20.00%,100.00%,,,,,
KA025991,"June, 2025",100.00%,50.00%,,,,,
KA026013,"June, 2025",60.00%,,,,,,
KA026166,"June, 2025",,100.00%,,,,,
KA026355,"June, 2025",,100.00%,,,,,
KA026830,"June, 2025",40.00%,100.00%,,,,,
KA027068,"June, 2025",33.30%,100.00%,,,,,
KA027256,"June, 2025",,100.00%,,,,,
KA027332,"June, 2025",40.00%,100.00%,,,,,
KA027363,"June, 2025",,100.00%,,,,,
KA027444,"June, 2025",,100.00%,,,,,
KA027554,"June, 2025",100.00%,,,,,,
KA027730,"June, 2025",80.00%,100.00%,,,,,
KA027752,"June, 2025",60.00%,100.00%,,,,,
KA027773,"June, 2025",100.00%,,,,,,
KA027939,"June, 2025",80.00%,16.67%,,16.67%,,,
KA027941,"June, 2025",100.00%,20.00%,,,,,
KA027944,"June, 2025",,60.00%,,,,,
KA028041,"June, 2025",50.00%,50.00%,,,,,
KA028091,"June, 2025",80.00%,100.00%,,,,,
KA028158,"June, 2025",80.00%,,,,,,
KA028412,"June, 2025",80.00%,100.00%,,16.67%,,,
KA028461,"June, 2025",100.00%,50.00%,,,,,
KA028488,"June, 2025",,100.00%,,,,,
KA028500,"June, 2025",100.00%,,,,,,
KA028529,"June, 2025",80.00%,100.00%,,,,,
KA028544,"June, 2025",60.00%,,,,,,
KA028564,"June, 2025",,100.00%,,,,,
KA028591,"June, 2025",100.00%,,,,,,
KA028593,"June, 2025",100.00%,,,,,,
KA028803,"June, 2025",100.00%,100.00%,,,,,
KA028821,"June, 2025",,80.00%,,,,,
KA028831,"June, 2025",,100.00%,,,,,
KA028863,"June, 2025",60.00%,100.00%,,,,,
KA028927,"June, 2025",100.00%,,,,,,
KA028951,"June, 2025",100.00%,,,,,,
KA028959,"June, 2025",,100.00%,,,,,
KA029043,"June, 2025",60.00%,100.00%,,,,,
KA029057,"June, 2025",100.00%,100.00%,,,,,
KA029061,"June, 2025",,100.00%,,,,,
KA029139,"June, 2025",80.00%,,,,,,
KA029221,"June, 2025",,66.67%,,,,,
KA029295,"June, 2025",,66.67%,,,,,
KA029303,"June, 2025",100.00%,100.00%,,,,,
KA029310,"June, 2025",25.00%,100.00%,,,,,
KA029330,"June, 2025",,25.00%,,,,,
KA029378,"June, 2025",,100.00%,,,,,
KA029422,"June, 2025",80.00%,100.00%,,,,,
KA029438,"June, 2025",80.00%,25.00%,,,,,
KA029439,"June, 2025",,100.00%,,,,,
KA029460,"June, 2025",50.00%,100.00%,,,,,
KA029461,"June, 2025",,100.00%,,,,,
KA029463,"June, 2025",60.00%,,,,,,
KA029470,"June, 2025",100.00%,,,,,,
KA029496,"June, 2025",40.00%,,,,,,
KA029689,"June, 2025",80.00%,66.67%,,,,,
KA029704,"June, 2025",,100.00%,,,,,
KA029705,"June, 2025",60.00%,100.00%,,,,,
KA029727,"June, 2025",60.00%,100.00%,,,,,
KA029770,"June, 2025",100.00%,80.00%,,,,,
KA029785,"June, 2025",,100.00%,,,,,
KA029787,"June, 2025",60.00%,75.00%,,,,,
KA029788,"June, 2025",100.00%,,,,,,
KA029796,"June, 2025",60.00%,100.00%,,,,,
KA029825,"June, 2025",80.00%,,,,,,
KA029844,"June, 2025",,100.00%,,,,,
KA029860,"June, 2025",,100.00%,,,,,
KA030047,"June, 2025",,100.00%,,,,,
KA030062,"June, 2025",100.00%,100.00%,,,,,
KA030585,"June, 2025",100.00%,100.00%,,,,,
KA031153,"June, 2025",100.00%,100.00%,,,,,
KA031545,"June, 2025",,50.00%,,,,,
KA031702,"June, 2025",80.00%,,,,,,
KA031961,"June, 2025",100.00%,,,,,,
KA031982,"June, 2025",60.00%,,,,,,
KA032007,"June, 2025",40.00%,100.00%,,,,,
KA032154,"June, 2025",100.00%,,,,,,
KA032460,"June, 2025",40.00%,,,,,,
KA032502,"June, 2025",,100.00%,,,,,
KA032896,"June, 2025",,100.00%,,,,,
KA032901,"June, 2025",60.00%,,,,,,
KA032910,"June, 2025",60.00%,,,,,,
KA032918,"June, 2025",,50.00%,,,,,
KA032920,"June, 2025",20.00%,,,,,,
KA032951,"June, 2025",,100.00%,,,,,
KA033049,"June, 2025",,100.00%,,,,,
KA033050,"June, 2025",40.00%,100.00%,,,,,
KA033170,"June, 2025",60.00%,,,,,,
KA033185,"June, 2025",,100.00%,,,,,
KA033557,"June, 2025",,100.00%,,,,,
KA033703,"June, 2025",80.00%,,,,,,
KA033737,"June, 2025",80.00%,100.00%,,,,,
KA033775,"June, 2025",,100.00%,,,,,
KA034157,"June, 2025",40.00%,,,,,,
KA034628,"June, 2025",100.00%,100.00%,,,,,
KA034698,"June, 2025",80.00%,100.00%,,20.00%,,,
KA034812,"June, 2025",60.00%,,,,,,
KA034964,"June, 2025",,80.00%,,20.00%,,,
KA035023,"June, 2025",,100.00%,,,,,
KA035060,"June, 2025",80.00%,100.00%,,,,,
KA035084,"June, 2025",60.00%,100.00%,,,,,
KA035110,"June, 2025",,100.00%,,,,,
KA035122,"June, 2025",,100.00%,,,,,
KA035151,"June, 2025",80.00%,,,,,,
KA035154,"June, 2025",,100.00%,,,,,
KA035167,"June, 2025",,100.00%,,,,,
KA035380,"June, 2025",80.00%,100.00%,,,,,
KA035517,"June, 2025",100.00%,100.00%,,,,,
KA035748,"June, 2025",80.00%,100.00%,,,,,
KA035768,"June, 2025",80.00%,100.00%,,,,,
KA035773,"June, 2025",60.00%,100.00%,,,,,
KA035783,"June, 2025",60.00%,,,,,,
KA035832,"June, 2025",,100.00%,,,,,
KA035895,"June, 2025",,100.00%,,,,,
KA036093,"June, 2025",25.00%,100.00%,,,,,
KA036107,"June, 2025",,100.00%,,,,,
KA036162,"June, 2025",60.00%,100.00%,,,,,
KA036339,"June, 2025",80.00%,,,,,,
KA036373,"June, 2025",80.00%,100.00%,,,,,
KA036403,"June, 2025",60.00%,100.00%,,,,,
KA036404,"June, 2025",80.00%,100.00%,,,,,
KA036479,"June, 2025",60.00%,,,,,,
KA036514,"June, 2025",80.00%,,,,,,
KA036549,"June, 2025",,100.00%,,,,,
KA036648,"June, 2025",,50.00%,,,,,
KA036811,"June, 2025",,100.00%,,,,,
KA036929,"June, 2025",60.00%,50.00%,,,,,
KA037022,"June, 2025",100.00%,,,,,,
KA037044,"June, 2025",,100.00%,,,,,
KA037187,"June, 2025",,100.00%,,25.00%,,,
KA037371,"June, 2025",80.00%,100.00%,,,,,
KA037451,"June, 2025",100.00%,100.00%,,,,,
KA037547,"June, 2025",50.00%,100.00%,,,,,
KA037552,"June, 2025",100.00%,,,,,,
KA037617,"June, 2025",50.00%,,,,,,
KA037625,"June, 2025",60.00%,100.00%,,,,,
KA037678,"June, 2025",,100.00%,,,,,
KA037707,"June, 2025",60.00%,100.00%,,,,,
KA037888,"June, 2025",100.00%,,,,,,
KA037903,"June, 2025",100.00%,100.00%,,,,,
KA037946,"June, 2025",,100.00%,,,,,
KA038041,"June, 2025",100.00%,,,,,,
KA038043,"June, 2025",50.00%,,,,,,
KA038049,"June, 2025",80.00%,,,,,,
KA038052,"June, 2025",,100.00%,,,,,
KA038067,"June, 2025",80.00%,100.00%,,,,,
KA038082,"June, 2025",60.00%,,,,,,
KA038100,"June, 2025",,100.00%,,,,,
KA038171,"June, 2025",,100.00%,,,,,
KA038213,"June, 2025",100.00%,100.00%,,,,,
KA038223,"June, 2025",100.00%,,,,,,
KA038287,"June, 2025",80.00%,100.00%,,,,,
KA038387,"June, 2025",100.00%,50.00%,,,,,
KA038425,"June, 2025",,100.00%,,,,,
KA038620,"June, 2025",60.00%,100.00%,,,,,
KA038685,"June, 2025",80.00%,100.00%,,,,,
KA038687,"June, 2025",,100.00%,,,,,
KA038695,"June, 2025",80.00%,100.00%,,,,,
KA038795,"June, 2025",,100.00%,,,,,
KA038796,"June, 2025",50.00%,,,,,,
KA038816,"June, 2025",,25.00%,,,,,
KA038851,"June, 2025",60.00%,,,,,,
KA038860,"June, 2025",,100.00%,,,,,
KA038872,"June, 2025",,100.00%,,,,,
KA038876,"June, 2025",80.00%,50.00%,,,,,
KA038879,"June, 2025",,100.00%,,20.00%,,,
KA038904,"June, 2025",,100.00%,,16.67%,,,
KA038909,"June, 2025",60.00%,,,,,,
KA038918,"June, 2025",,100.00%,,,,,
KA039281,"June, 2025",80.00%,100.00%,,,,,
KA039284,"June, 2025",80.00%,,,,,,
KA039367,"June, 2025",,83.33%,,,,,
KA039368,"June, 2025",40.00%,,,,,,
KA039387,"June, 2025",,25.00%,,,,,
KA039469,"June, 2025",,100.00%,,,,,
KA039493,"June, 2025",,100.00%,,,,,
KA039494,"June, 2025",100.00%,60.00%,,,,,
KA039564,"June, 2025",,25.00%,,,,,
KA039690,"June, 2025",,100.00%,,,,,
KA039706,"June, 2025",80.00%,,,,,,
KA039771,"June, 2025",60.00%,,,,,,
KA039772,"June, 2025",,50.00%,,,,,
KA039830,"June, 2025",80.00%,20.00%,,,,,
KA039962,"June, 2025",,100.00%,,,,,
KA040195,"June, 2025",,100.00%,,,,,
KA040203,"June, 2025",80.00%,,,,,,
KA040466,"June, 2025",100.00%,100.00%,,,,,
KA040467,"June, 2025",60.00%,100.00%,,,,,
KA040482,"June, 2025",40.00%,,,,,,
KA040535,"June, 2025",100.00%,,,,,,
KA040559,"June, 2025",,100.00%,,,,,
KA040674,"June, 2025",50.00%,100.00%,,,,,
KA040852,"June, 2025",,100.00%,,,,,
KA040881,"June, 2025",60.00%,,,,,,
KA040993,"June, 2025",80.00%,100.00%,,,,,
KA040995,"June, 2025",100.00%,,,,,,
KA041030,"June, 2025",,100.00%,,,,,
KA041071,"June, 2025",,16.67%,,,,,
KA041073,"June, 2025",80.00%,50.00%,,25.00%,,,
KA041121,"June, 2025",40.00%,25.00%,,,,,
KA041183,"June, 2025",,100.00%,,,,,
KA041209,"June, 2025",80.00%,100.00%,,,,,
KA041220,"June, 2025",80.00%,,,,,,
KA041273,"June, 2025",80.00%,,,,,,
KA041333,"June, 2025",,25.00%,,,,,
KA041355,"June, 2025",,100.00%,,,,,
KA041381,"June, 2025",80.00%,100.00%,,,,,
KA041465,"June, 2025",80.00%,,,,,,
KA041473,"June, 2025",60.00%,,,,,,
KA041482,"June, 2025",,100.00%,,,,,
KA041599,"June, 2025",,100.00%,,,,,
KA041616,"June, 2025",100.00%,,,,,,
KA041649,"June, 2025",,100.00%,,,,,
KA041650,"June, 2025",,80.00%,,20.00%,,,
KA041839,"June, 2025",,100.00%,,20.00%,,,
KA041949,"June, 2025",80.00%,,,,,,
KA042205,"June, 2025",80.00%,,,,,,
KA042245,"June, 2025",80.00%,,,,,,
KA042248,"June, 2025",66.70%,100.00%,,,,,
KA042353,"June, 2025",,100.00%,,,,,
KA042368,"June, 2025",80.00%,,,,,,
KA042527,"June, 2025",,100.00%,,,,,
KA042742,"June, 2025",,100.00%,,,,,
KA042999,"June, 2025",,100.00%,,,,,
KA043050,"June, 2025",80.00%,100.00%,,,,,
KA043052,"June, 2025",80.00%,100.00%,,,,,
KA043054,"June, 2025",,100.00%,,,,,
KA043055,"June, 2025",80.00%,100.00%,,,,,
KA043057,"June, 2025",60.00%,100.00%,,,,,
KA043067,"June, 2025",60.00%,100.00%,,,,,
KA043071,"June, 2025",60.00%,,,,,,
KA043072,"June, 2025",,100.00%,,,,,
KA043073,"June, 2025",60.00%,100.00%,,,,,
KA043075,"June, 2025",,100.00%,,,,,
KA043079,"June, 2025",80.00%,100.00%,,,,,
KA043082,"June, 2025",80.00%,,,,,,
KA043096,"June, 2025",,80.00%,,20.00%,,,
KA043113,"June, 2025",60.00%,25.00%,,,,,
KA043135,"June, 2025",40.00%,25.00%,,,,,
KA043136,"June, 2025",100.00%,,,,,,
KA043163,"June, 2025",80.00%,,,,,,
KA043331,"June, 2025",,100.00%,,,,,
KA043361,"June, 2025",,100.00%,,,,,
KA043405,"June, 2025",80.00%,20.00%,20.00%,,,,
KA043587,"June, 2025",,100.00%,,,,,
KA043660,"June, 2025",40.00%,100.00%,,,,,
KA043749,"June, 2025",80.00%,100.00%,,,,,
KA043752,"June, 2025",,100.00%,,,,,
KA043843,"June, 2025",50.00%,100.00%,,,,,
KA043877,"June, 2025",,100.00%,,,,,
KA043885,"June, 2025",60.00%,100.00%,,,,,
KA043945,"June, 2025",60.00%,100.00%,,,,,
KA044257,"June, 2025",,100.00%,,25.00%,,,
KA044258,"June, 2025",80.00%,100.00%,,,,,
KA044262,"June, 2025",80.00%,100.00%,,,,,
KA044435,"June, 2025",,100.00%,,,,,
KA044436,"June, 2025",80.00%,50.00%,,,,,
KA044441,"June, 2025",60.00%,,,,,,
KA044445,"June, 2025",80.00%,100.00%,,,,,
KA044446,"June, 2025",60.00%,100.00%,,,,,
KA044455,"June, 2025",40.00%,33.33%,,,,,
KA044461,"June, 2025",40.00%,100.00%,,16.67%,,,
KA044468,"June, 2025",80.00%,100.00%,,,,,
KA044501,"June, 2025",20.00%,,,,,,
KA044502,"June, 2025",60.00%,100.00%,,,,,
KA044668,"June, 2025",,75.00%,,,,,
KA044669,"June, 2025",,100.00%,,,,,
KA044671,"June, 2025",,100.00%,,,,,
KA044675,"June, 2025",,100.00%,,,,,
KA044685,"June, 2025",,80.00%,,,,,
KA044695,"June, 2025",,100.00%,,,,,
KA044716,"June, 2025",60.00%,75.00%,,,,,
KA044723,"June, 2025",80.00%,,,,,,
KA044775,"June, 2025",80.00%,40.00%,,,,,
KA044777,"June, 2025",40.00%,100.00%,,,,,
KA044882,"June, 2025",,100.00%,,,,,
KA480858,"June, 2025",80.00%,100.00%,,,,,
KA482013,"June, 2025",60.00%,100.00%,,,,,
KA487380,"June, 2025",80.00%,100.00%,,,,,
KA487496,"June, 2025",,100.00%,,,,,
KA488058,"June, 2025",80.00%,100.00%,,,,,
KA489320,"June, 2025",100.00%,100.00%,,,,,
KA490200,"June, 2025",,100.00%,,,,,
KA494236,"June, 2025",100.00%,,,,,,
KA495890,"June, 2025",100.00%,100.00%,,,,,
KA496627,"June, 2025",80.00%,80.00%,,,,,
KL000080,"June, 2025",,100.00%,,,,,
KL000159,"June, 2025",,25.00%,,,,,
KL000173,"June, 2025",,100.00%,,,,,
KL000180,"June, 2025",100.00%,100.00%,,,,,
KL000246,"June, 2025",,100.00%,,,,,
KL000252,"June, 2025",,100.00%,,,,,
KL000332,"June, 2025",60.00%,100.00%,,,,,
KL000379,"June, 2025",20.00%,100.00%,,,,,
KL000384,"June, 2025",100.00%,,,,,,
KL000397,"June, 2025",,50.00%,,,,,
KL000403,"June, 2025",,100.00%,,,,,
KL000436,"June, 2025",,100.00%,,,,,
KL000498,"June, 2025",,100.00%,,,,,
KL000590,"June, 2025",,100.00%,,,,,
KL000604,"June, 2025",60.00%,100.00%,,,,,
KL000785,"June, 2025",100.00%,,,,,,
KL000893,"June, 2025",,100.00%,,,,,
KL000907,"June, 2025",,40.00%,,,,,
KL000957,"June, 2025",,100.00%,,,,,
KL000978,"June, 2025",,100.00%,,25.00%,,,
KL001009,"June, 2025",60.00%,100.00%,,20.00%,,,
KL001104,"June, 2025",,75.00%,,,,,
KL001146,"June, 2025",50.00%,,,,,,
KL001256,"June, 2025",100.00%,100.00%,,,,,
KL001658,"June, 2025",100.00%,,,,,,
KL001742,"June, 2025",40.00%,100.00%,,,,,
KL001782,"June, 2025",40.00%,,,,,,
KL002457,"June, 2025",,50.00%,,,,,
KL002966,"June, 2025",50.00%,100.00%,,,,,
KL003349,"June, 2025",80.00%,,,,,,
KL003353,"June, 2025",40.00%,,,,,,
KL003417,"June, 2025",,100.00%,,,,,
KL003451,"June, 2025",80.00%,,,,,,
KL003467,"June, 2025",80.00%,,,,,,
KL003510,"June, 2025",,100.00%,,,,,
KL003539,"June, 2025",60.00%,100.00%,,,,,
KL003615,"June, 2025",60.00%,,,,,,
KL003650,"June, 2025",60.00%,100.00%,,,,,
KL003710,"June, 2025",100.00%,,,,,,
KL003733,"June, 2025",80.00%,100.00%,,,,,
KL003814,"June, 2025",80.00%,100.00%,,,,,
KL003815,"June, 2025",,100.00%,,,,,
KL003817,"June, 2025",100.00%,75.00%,,,,,
KL003832,"June, 2025",,50.00%,,16.67%,,,
KL003854,"June, 2025",100.00%,,,,,,
KL003921,"June, 2025",100.00%,100.00%,,,,,
KL003936,"June, 2025",40.00%,,,,,,
KL003938,"June, 2025",80.00%,100.00%,,,,,
KL003982,"June, 2025",60.00%,100.00%,,,,,
KL003983,"June, 2025",80.00%,,,,,,
KL004002,"June, 2025",100.00%,,,,,,
KL004118,"June, 2025",,100.00%,,,,,
KL004176,"June, 2025",40.00%,,,,,,
KL004222,"June, 2025",,100.00%,,,,,
KL004226,"June, 2025",100.00%,100.00%,,,,,
KL004236,"June, 2025",60.00%,,,,,,
KL004275,"June, 2025",40.00%,100.00%,,,,,
KL004306,"June, 2025",100.00%,50.00%,,,,,
KL004429,"June, 2025",,100.00%,,,,,
KL004438,"June, 2025",80.00%,100.00%,,20.00%,,,
KL004455,"June, 2025",,50.00%,,,,,
KL004499,"June, 2025",60.00%,100.00%,,,,,
KL004552,"June, 2025",100.00%,,,,,,
KL004557,"June, 2025",100.00%,100.00%,,,,,
KL004591,"June, 2025",,100.00%,,,,,
KL004644,"June, 2025",,25.00%,,,,,
KL004648,"June, 2025",,100.00%,,,,,
KL004842,"June, 2025",40.00%,,,,,,
KL005045,"June, 2025",100.00%,,,,,,
KL005078,"June, 2025",80.00%,100.00%,,,,,
KL005082,"June, 2025",100.00%,,,,,,
KL005129,"June, 2025",60.00%,,,,,,
KL005448,"June, 2025",100.00%,100.00%,,,,,
KL005720,"June, 2025",100.00%,100.00%,,,,,
KL005747,"June, 2025",80.00%,,,,,,
KL005753,"June, 2025",100.00%,,,,,,
KL006165,"June, 2025",,16.67%,,,,,
KL006179,"June, 2025",20.00%,,,,,,
KL006198,"June, 2025",,100.00%,,,,,
KL006368,"June, 2025",,66.67%,,,,,
KL006468,"June, 2025",100.00%,,,,,,
KL006547,"June, 2025",60.00%,100.00%,,,,,
KL006608,"June, 2025",,100.00%,,,,,
KL006610,"June, 2025",40.00%,50.00%,,,,,
KL006644,"June, 2025",100.00%,,,,,,
KL006650,"June, 2025",80.00%,100.00%,,,,,
KL006706,"June, 2025",100.00%,100.00%,,,,,
KL006713,"June, 2025",60.00%,100.00%,,40.00%,,,
KL006770,"June, 2025",100.00%,100.00%,,,,,
KL006868,"June, 2025",100.00%,,,,,,
KL006885,"June, 2025",80.00%,100.00%,,,,,
KL006896,"June, 2025",,50.00%,,,,,
KL006900,"June, 2025",50.00%,50.00%,,,,,
KL006904,"June, 2025",80.00%,100.00%,,,,,
KL006920,"June, 2025",60.00%,16.67%,,,,,
KL006940,"June, 2025",100.00%,,,,,,
KL006985,"June, 2025",80.00%,,,,,,
KL007001,"June, 2025",,100.00%,,,,,
KL007021,"June, 2025",80.00%,,,,,,
KL007024,"June, 2025",60.00%,100.00%,,,,,
KL007203,"June, 2025",,100.00%,,40.00%,,,
KL007273,"June, 2025",80.00%,100.00%,,,,,
KL007482,"June, 2025",,100.00%,,,,,
KL007619,"June, 2025",,100.00%,,,,,
KL007685,"June, 2025",80.00%,100.00%,,,,,
KL007693,"June, 2025",,50.00%,,,,,
KL007694,"June, 2025",,100.00%,,,,,
KL007704,"June, 2025",50.00%,,,,,,
KL007706,"June, 2025",,100.00%,,,,,
KL007778,"June, 2025",,100.00%,,,,,
KL007832,"June, 2025",,100.00%,,,,,
KL007847,"June, 2025",,100.00%,,,,,
KL008008,"June, 2025",60.00%,,,,,,
KL008025,"June, 2025",,100.00%,,,,,
KL008054,"June, 2025",60.00%,66.67%,,,,,
KL008062,"June, 2025",60.00%,100.00%,,,,,
KL008081,"June, 2025",,100.00%,,,,,
KL008091,"June, 2025",,100.00%,,,,,
KL008119,"June, 2025",80.00%,40.00%,,,,,
KL008211,"June, 2025",100.00%,50.00%,,,,,
KL008254,"June, 2025",100.00%,,,,,,
KL008260,"June, 2025",,100.00%,,,,,
KL008302,"June, 2025",100.00%,,,,,,
KL008326,"June, 2025",60.00%,,,,,,
KL008367,"June, 2025",60.00%,,,,,,
KL008432,"June, 2025",80.00%,,,,,,
KL008442,"June, 2025",60.00%,,,,,,
KL008476,"June, 2025",,100.00%,,,,,
KL008484,"June, 2025",80.00%,,,,,,
KL008526,"June, 2025",50.00%,100.00%,,,,,
KL008535,"June, 2025",80.00%,100.00%,,,,,
KL008542,"June, 2025",,25.00%,,,,,
KL008704,"June, 2025",100.00%,100.00%,,,,,
KL008746,"June, 2025",60.00%,,,,,,
KL008802,"June, 2025",80.00%,100.00%,,,,,
KL009103,"June, 2025",80.00%,,,,,,
KL009347,"June, 2025",60.00%,,,,,,
KL009452,"June, 2025",,80.00%,,,,,
KL009525,"June, 2025",100.00%,,,,,,
KL009659,"June, 2025",,100.00%,,,,,
KL009768,"June, 2025",,100.00%,,,,,
KL009836,"June, 2025",50.00%,,,,,,
KL009841,"June, 2025",40.00%,33.33%,,,,,
KL009858,"June, 2025",40.00%,100.00%,,,,,
KL009925,"June, 2025",,75.00%,,,,,
KL009983,"June, 2025",80.00%,,,,,,
KL010419,"June, 2025",60.00%,50.00%,,25.00%,,,
