Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
MH029016,"May, 2025",100.0%,100.00%,,,,,
MH029035,"May, 2025",,100.00%,,,,,
MH029045,"May, 2025",75.0%,75.00%,,,,,
MH029056,"May, 2025",50.0%,100.00%,,,,,
MH029069,"May, 2025",,75.00%,,,,,
MH029101,"May, 2025",,50.00%,,,,,
MH029158,"May, 2025",75.0%,,,,,,
MH029172,"May, 2025",25.0%,100.00%,,,,,
MH029196,"May, 2025",100.0%,75.00%,,,,,
MH029209,"May, 2025",50.0%,50.00%,,,,,
MH029215,"May, 2025",,75.00%,,,,,
MH029228,"May, 2025",75.0%,100.00%,,,,,
MH029230,"May, 2025",100.0%,,,,,,
MH029274,"May, 2025",100.0%,,,,,,
MH029336,"May, 2025",33.3%,,,,,,
MH029342,"May, 2025",75.0%,,,,,,
MH029402,"May, 2025",75.0%,,,,,,
MH029410,"May, 2025",,100.00%,,,,,
MH029431,"May, 2025",75.0%,100.00%,,,,,
MH029432,"May, 2025",75.0%,,,,,,
MH029441,"May, 2025",,100.00%,,,,,
MH029516,"May, 2025",50.0%,,,,,,
MH029518,"May, 2025",75.0%,100.00%,,,,,
MH029523,"May, 2025",50.0%,25.00%,,,,,
MH029526,"May, 2025",75.0%,75.00%,,,,,
MH029535,"May, 2025",100.0%,,,,,,
MH029560,"May, 2025",,100.00%,,,,,
MH029607,"May, 2025",,100.00%,,,,,
MH029616,"May, 2025",,100.00%,,,,,
MH029630,"May, 2025",100.0%,,,,,,
MH029683,"May, 2025",75.0%,25.00%,,,,,
MH029703,"May, 2025",100.0%,,,,,,
MH029733,"May, 2025",100.0%,,,,,,
MH029758,"May, 2025",,100.00%,,25.00%,,,
MH029759,"May, 2025",100.0%,,,,,,
MH029780,"May, 2025",100.0%,,,,,,
MH029791,"May, 2025",,100.00%,,25.00%,,,
MH029792,"May, 2025",,100.00%,,,,,
MH029843,"May, 2025",,66.67%,,,,,
MH029871,"May, 2025",,100.00%,,,,,
MH029905,"May, 2025",100.0%,100.00%,,,,,
MH029939,"May, 2025",,100.00%,,,,,
MH029955,"May, 2025",100.0%,100.00%,,,,,
MH029967,"May, 2025",,100.00%,,,,,
MH030041,"May, 2025",100.0%,,,,,,
MH030114,"May, 2025",100.0%,100.00%,,25.00%,,,
MH030122,"May, 2025",50.0%,,,,,,
MH030133,"May, 2025",100.0%,,,,,,
MH030147,"May, 2025",75.0%,,,,,,
MH030149,"May, 2025",75.0%,100.00%,,,,,
MH030177,"May, 2025",75.0%,100.00%,,,,,
MH030199,"May, 2025",50.0%,,,,,,
MH030201,"May, 2025",,100.00%,,,,,
MH030202,"May, 2025",,100.00%,,,,,
MH030340,"May, 2025",75.0%,100.00%,,25.00%,,,
MH030368,"May, 2025",100.0%,100.00%,,,,,
MH030374,"May, 2025",,100.00%,,,,,
MH030380,"May, 2025",,100.00%,,,,,
MH030410,"May, 2025",,100.00%,,,,,
MH030494,"May, 2025",50.0%,,,,,,
MH030531,"May, 2025",,100.00%,,,,,
MH030534,"May, 2025",100.0%,100.00%,,,,,
MH030635,"May, 2025",50.0%,,,,,,
MH030638,"May, 2025",50.0%,,,,,,
MH030639,"May, 2025",100.0%,,,,,,
MH030729,"May, 2025",,25.00%,,,,,
MH030731,"May, 2025",,25.00%,,,,,
MH030733,"May, 2025",50.0%,,,,,,
MH030775,"May, 2025",75.0%,,,,,,
MH030776,"May, 2025",100.0%,,,,,,
MH030823,"May, 2025",,100.00%,,,,,
MH030858,"May, 2025",,100.00%,,,,,
MH030882,"May, 2025",75.0%,75.00%,,,,,
MH030888,"May, 2025",33.3%,100.00%,,,,,
MH030904,"May, 2025",100.0%,75.00%,,,,,
MH030983,"May, 2025",100.0%,100.00%,,,,,
MH031057,"May, 2025",75.0%,100.00%,,,,,
MH031059,"May, 2025",100.0%,,,,,,
MH031081,"May, 2025",75.0%,25.00%,,,,,
MH031163,"May, 2025",100.0%,,,,,,
MH031180,"May, 2025",75.0%,50.00%,,,,,
MH031192,"May, 2025",100.0%,100.00%,,,,,
MH031193,"May, 2025",100.0%,,,,,,
MH031218,"May, 2025",,100.00%,,50.00%,,,
MH031259,"May, 2025",,100.00%,,,,,
MH031269,"May, 2025",75.0%,,,,,,
MH031350,"May, 2025",100.0%,100.00%,,,,,
MH031356,"May, 2025",,75.00%,,25.00%,,,
MH031427,"May, 2025",100.0%,,,,,,
MH031432,"May, 2025",75.0%,50.00%,,,,,
MH031438,"May, 2025",,100.00%,,,,,
MH031448,"May, 2025",,100.00%,,,,,
MH031517,"May, 2025",,75.00%,,,,,
MH031531,"May, 2025",50.0%,100.00%,,,,,
MH031550,"May, 2025",,100.00%,,,,,
MH031590,"May, 2025",75.0%,100.00%,,,,,
MH031609,"May, 2025",,100.00%,,,,,
MH031658,"May, 2025",100.0%,100.00%,,,,,
MH031659,"May, 2025",75.0%,100.00%,,,,,
MH031661,"May, 2025",50.0%,75.00%,,,,,
MH031662,"May, 2025",100.0%,,,,,,
MH031746,"May, 2025",75.0%,,,,,,
MH031817,"May, 2025",50.0%,100.00%,,,,,
MH031825,"May, 2025",75.0%,100.00%,,,,,
MH031858,"May, 2025",,25.00%,,,,,
MH031930,"May, 2025",50.0%,50.00%,,50.00%,,,
MH031971,"May, 2025",100.0%,,,,,,
MH032086,"May, 2025",,100.00%,,,,,
MH032123,"May, 2025",100.0%,25.00%,,,,,
MH032164,"May, 2025",100.0%,,,,,,
MH032301,"May, 2025",75.0%,50.00%,,,,,
MH032313,"May, 2025",50.0%,,,,,,
MH032325,"May, 2025",50.0%,75.00%,,,,,
MH032370,"May, 2025",,100.00%,,,,,
MH032445,"May, 2025",100.0%,,,,,,
MH032455,"May, 2025",50.0%,100.00%,,,,,
MH032512,"May, 2025",100.0%,100.00%,,25.00%,,,
MH032549,"May, 2025",,50.00%,,,,,
MH032570,"May, 2025",,25.00%,,,,,
MH032579,"May, 2025",100.0%,100.00%,,,,,
MH032583,"May, 2025",,100.00%,,,,,
MH032645,"May, 2025",100.0%,100.00%,,,,,
MH032654,"May, 2025",75.0%,100.00%,,,,,
MH032658,"May, 2025",,50.00%,,50.00%,,,
MH032695,"May, 2025",75.0%,100.00%,,,,,
MH032696,"May, 2025",50.0%,,,,,,
MH032702,"May, 2025",,75.00%,,,,,
MH032707,"May, 2025",,100.00%,,,,,
MH032777,"May, 2025",,100.00%,,,,,
MH032803,"May, 2025",50.0%,75.00%,,,,,
MH032954,"May, 2025",33.3%,100.00%,,,,,
MH032956,"May, 2025",75.0%,50.00%,,,,,
MH033057,"May, 2025",75.0%,,,,,,
MH033078,"May, 2025",,100.00%,,,,,
MH033094,"May, 2025",50.0%,,,,,,
MH033107,"May, 2025",100.0%,,,,,,
MH033109,"May, 2025",,25.00%,,,,,
MH033121,"May, 2025",100.0%,,,,,,
MH033152,"May, 2025",50.0%,100.00%,,,,,
MH033256,"May, 2025",,100.00%,,,,,
MH033271,"May, 2025",,75.00%,,,,,
MH033306,"May, 2025",50.0%,,,,,,
MH033310,"May, 2025",100.0%,100.00%,,,,,
MH033312,"May, 2025",100.0%,,,,,,
MH033398,"May, 2025",100.0%,75.00%,,,,,
MH033410,"May, 2025",100.0%,100.00%,,,,,
MH033424,"May, 2025",75.0%,,,,,,
MH033488,"May, 2025",75.0%,100.00%,,,,,
MH033563,"May, 2025",75.0%,50.00%,,,,,
MH033606,"May, 2025",75.0%,,,,,,
MH033665,"May, 2025",100.0%,50.00%,,,,,
MH033694,"May, 2025",100.0%,100.00%,,,,,
MH033715,"May, 2025",75.0%,,,,,,
MH033750,"May, 2025",100.0%,,,,,,
MH033786,"May, 2025",50.0%,100.00%,,,,,
MH033879,"May, 2025",75.0%,,,,,,
MH033900,"May, 2025",100.0%,,,,,,
MH033914,"May, 2025",75.0%,75.00%,,,,,
MH034001,"May, 2025",75.0%,100.00%,,,,,
MH034007,"May, 2025",,100.00%,,,,,
MH034016,"May, 2025",,100.00%,,,,,
MH034028,"May, 2025",,100.00%,,,,,
MH034041,"May, 2025",75.0%,100.00%,,,,,
MH034064,"May, 2025",75.0%,50.00%,,,,,
MH034090,"May, 2025",,100.00%,,,,,
MH034091,"May, 2025",100.0%,,,,,,
MH034109,"May, 2025",75.0%,,,,,,
MH034138,"May, 2025",100.0%,75.00%,,,,,
MH034199,"May, 2025",50.0%,100.00%,,,,,
MH034221,"May, 2025",,100.00%,,,,,
MH034228,"May, 2025",25.0%,,,,,,
MH034229,"May, 2025",25.0%,50.00%,,,,,
MH034241,"May, 2025",33.3%,,,,,,
MH034247,"May, 2025",,25.00%,,25.00%,,,
MH034287,"May, 2025",66.7%,100.00%,,,,,
MH034333,"May, 2025",75.0%,,,,,,
MH034354,"May, 2025",75.0%,,,,,,
MH034372,"May, 2025",,100.00%,,,,,
MH034394,"May, 2025",100.0%,25.00%,,,,,
MH034400,"May, 2025",,100.00%,,,,,
MH034434,"May, 2025",75.0%,100.00%,,,,,
MH034444,"May, 2025",,100.00%,,,,,
MH034450,"May, 2025",25.0%,100.00%,,,,,
MH034453,"May, 2025",,100.00%,,,,,
MH034638,"May, 2025",,50.00%,,,,,
MH034667,"May, 2025",75.0%,100.00%,,,,,
MH034670,"May, 2025",33.3%,,,,,,
MH034742,"May, 2025",100.0%,100.00%,,,,,
MH034774,"May, 2025",75.0%,,,,,,
MH034823,"May, 2025",100.0%,100.00%,,,,,
MH034826,"May, 2025",100.0%,,,,,,
MH034831,"May, 2025",100.0%,,,,,,
MH034846,"May, 2025",66.7%,100.00%,,25.00%,,,
MH034891,"May, 2025",75.0%,100.00%,,,,,
MH034894,"May, 2025",100.0%,,,,,,
MH034951,"May, 2025",75.0%,,,,,,
MH034961,"May, 2025",,100.00%,,,,,
MH034972,"May, 2025",,100.00%,,25.00%,,,
MH034978,"May, 2025",100.0%,,,,,,
MH035075,"May, 2025",,100.00%,,,,,
MH035089,"May, 2025",,100.00%,,,,,
MH035092,"May, 2025",50.0%,,,,,,
MH035108,"May, 2025",100.0%,,,,,,
MH035158,"May, 2025",100.0%,,,,,,
MH035191,"May, 2025",25.0%,,,,,,
MH035296,"May, 2025",,25.00%,,,,,
MH035337,"May, 2025",,75.00%,,,,,
MH035404,"May, 2025",,50.00%,,,,,
MH035430,"May, 2025",50.0%,50.00%,,,,,
MH035476,"May, 2025",100.0%,,,,,,
MH035484,"May, 2025",,100.00%,,25.00%,,,
MH035507,"May, 2025",,100.00%,,,,,
MH035513,"May, 2025",,50.00%,,,,,
MH035516,"May, 2025",50.0%,,,,,,
MH035558,"May, 2025",50.0%,100.00%,,,,,
MH035585,"May, 2025",50.0%,100.00%,,,,,
MH035597,"May, 2025",75.0%,100.00%,,,,,
MH035632,"May, 2025",,100.00%,,,,,
MH035639,"May, 2025",100.0%,,100.00%,,,,
MH035648,"May, 2025",,25.00%,,,,,
MH035650,"May, 2025",50.0%,,,,,,
MH035682,"May, 2025",50.0%,75.00%,,,,,
MH035740,"May, 2025",75.0%,,,,,,
MH035880,"May, 2025",75.0%,100.00%,,,,,
MH035882,"May, 2025",100.0%,,,,,,
MH035951,"May, 2025",,100.00%,,,,,
MH035974,"May, 2025",,100.00%,,,,,
MH036077,"May, 2025",75.0%,100.00%,,,,,
MH036085,"May, 2025",100.0%,,,,,,
MH036091,"May, 2025",,25.00%,,,,,
MH036139,"May, 2025",100.0%,,,,,,
MH036162,"May, 2025",75.0%,100.00%,,,,,
MH036173,"May, 2025",100.0%,,,,,,
MH036184,"May, 2025",100.0%,,,,,,
MH036196,"May, 2025",50.0%,100.00%,,,,,
MH036198,"May, 2025",,100.00%,,,,,
MH036278,"May, 2025",100.0%,100.00%,,,,,
MH036401,"May, 2025",75.0%,,,,,,
MH036499,"May, 2025",,100.00%,,,,,
MH036597,"May, 2025",100.0%,,,,,,
MH036607,"May, 2025",,100.00%,,,,,
MH036694,"May, 2025",,100.00%,,,,,
MH036696,"May, 2025",75.0%,100.00%,,,,,
MH036701,"May, 2025",,100.00%,,,,,
MH036709,"May, 2025",100.0%,,,,,,
MH036739,"May, 2025",,25.00%,,,,,
MH036744,"May, 2025",,100.00%,,,,,
MH036787,"May, 2025",100.0%,,,,,,
MH036797,"May, 2025",66.7%,,,,,,
MH036871,"May, 2025",,100.00%,,,,,
MH036889,"May, 2025",75.0%,75.00%,,,,,
MH036897,"May, 2025",25.0%,,,,,,
MH036915,"May, 2025",75.0%,,,,,,
MH036919,"May, 2025",,100.00%,,,,,
MH036951,"May, 2025",100.0%,100.00%,,,,,
MH036972,"May, 2025",75.0%,,,,,,
MH036998,"May, 2025",75.0%,100.00%,,,,,
MH037029,"May, 2025",75.0%,100.00%,,,,,
MH037083,"May, 2025",100.0%,,,,,,
MH037105,"May, 2025",100.0%,,,,,,
MH037107,"May, 2025",66.7%,75.00%,66.67%,,,,
MH037110,"May, 2025",100.0%,75.00%,,,,,
MH037126,"May, 2025",50.0%,,,,,,
MH037138,"May, 2025",50.0%,50.00%,,,,,
MH037162,"May, 2025",50.0%,,,,,,
MH037176,"May, 2025",,75.00%,,,,,
MH037200,"May, 2025",75.0%,75.00%,,,,,
MH037202,"May, 2025",100.0%,100.00%,,,,,
MH037242,"May, 2025",50.0%,100.00%,,,,,
MH037268,"May, 2025",100.0%,,50.00%,,,,
MH037280,"May, 2025",,100.00%,,,,,
MH037354,"May, 2025",,100.00%,,,,,
MH037372,"May, 2025",,100.00%,,,,,
MH037380,"May, 2025",100.0%,,,,,,
MH037417,"May, 2025",,75.00%,,,,,
MH037431,"May, 2025",100.0%,,,,,,
MH037471,"May, 2025",75.0%,100.00%,,,,,
MH037506,"May, 2025",,100.00%,,,,,
MH037540,"May, 2025",75.0%,100.00%,,,,,
MH037548,"May, 2025",75.0%,,,,,,
MH037567,"May, 2025",33.3%,,,,,,
MH037603,"May, 2025",50.0%,,,,,,
MH037604,"May, 2025",100.0%,,,,,,
MH037612,"May, 2025",,100.00%,,,,,
MH037644,"May, 2025",,100.00%,,,,,
MH037687,"May, 2025",,100.00%,,,,,
MH037762,"May, 2025",100.0%,50.00%,,,,,
MH037778,"May, 2025",,50.00%,,,,,
MH037790,"May, 2025",25.0%,100.00%,,,,,
MH037823,"May, 2025",75.0%,100.00%,,,,,
MH037824,"May, 2025",,75.00%,,,,,
MH037838,"May, 2025",75.0%,,,,,,
MH037845,"May, 2025",,75.00%,,,,,
MH037863,"May, 2025",100.0%,,,,,,
MH037866,"May, 2025",100.0%,100.00%,,,,,
MH037873,"May, 2025",100.0%,75.00%,,,,,
MH037987,"May, 2025",100.0%,,,,,,
MH037989,"May, 2025",75.0%,75.00%,,,,,
MH038030,"May, 2025",75.0%,100.00%,,,,,
MH038056,"May, 2025",50.0%,100.00%,,,,,
MH038058,"May, 2025",100.0%,75.00%,,,,,
MH038064,"May, 2025",100.0%,100.00%,,,,,
MH038116,"May, 2025",100.0%,100.00%,,,,,
MH038119,"May, 2025",75.0%,,,,,,
MH038140,"May, 2025",100.0%,50.00%,,,,,
MH038164,"May, 2025",,25.00%,,,,,
MH038193,"May, 2025",75.0%,100.00%,,,,,
MH038200,"May, 2025",,50.00%,,,,,
MH038213,"May, 2025",75.0%,100.00%,,,,,
MH038236,"May, 2025",100.0%,,,,,,
MH038245,"May, 2025",,100.00%,,,,,
MH038249,"May, 2025",,100.00%,,,,,
MH038262,"May, 2025",100.0%,50.00%,,,,,
MH038264,"May, 2025",100.0%,100.00%,,,,,
MH038312,"May, 2025",50.0%,100.00%,,,,,
MH038322,"May, 2025",75.0%,50.00%,,,,,
MH038376,"May, 2025",100.0%,100.00%,,,,,
MH038379,"May, 2025",75.0%,,,,,,
MH038412,"May, 2025",,75.00%,,,,,
MH038420,"May, 2025",,25.00%,,,,,
MH038422,"May, 2025",100.0%,100.00%,,,,,
MH038448,"May, 2025",,100.00%,,,,,
MH038452,"May, 2025",75.0%,,,,,,
MH038501,"May, 2025",100.0%,100.00%,,,,,
MH038531,"May, 2025",75.0%,100.00%,,,,,
MH038547,"May, 2025",75.0%,100.00%,,,,,
MH038548,"May, 2025",50.0%,100.00%,,,,,
MH038563,"May, 2025",,100.00%,,,,,
MH038573,"May, 2025",,100.00%,,,,,
MH038609,"May, 2025",33.3%,,,,,,
MH038611,"May, 2025",50.0%,50.00%,,25.00%,,,
MH038613,"May, 2025",,100.00%,,,,,
MH038626,"May, 2025",75.0%,100.00%,,,,,
MH038627,"May, 2025",100.0%,100.00%,,,,,
MH038640,"May, 2025",25.0%,100.00%,,,,,
MH038647,"May, 2025",,100.00%,,,,,
MH038657,"May, 2025",50.0%,100.00%,,,,,
MH038662,"May, 2025",,100.00%,,,,,
MH038668,"May, 2025",75.0%,,,,,,
MH038679,"May, 2025",75.0%,100.00%,,,,,
MH038681,"May, 2025",75.0%,,,,,,
MH038705,"May, 2025",75.0%,,,,,,
MH038710,"May, 2025",,100.00%,,,,,
MH038736,"May, 2025",100.0%,,,,,,
MH038749,"May, 2025",75.0%,100.00%,,,,,
MH038809,"May, 2025",25.0%,50.00%,,,,,
MH038819,"May, 2025",100.0%,100.00%,,,,,
MH038824,"May, 2025",100.0%,100.00%,,,,,
MH038831,"May, 2025",,75.00%,,,,,
MH038871,"May, 2025",75.0%,,,,,,
MH038920,"May, 2025",50.0%,100.00%,,,,,
MH038928,"May, 2025",100.0%,100.00%,,,,,
MH038934,"May, 2025",75.0%,100.00%,,,,,
MH038947,"May, 2025",,100.00%,,,,,
MH038976,"May, 2025",100.0%,100.00%,,,,,
MH038981,"May, 2025",75.0%,,,,,,
MH038998,"May, 2025",75.0%,,,,,,
MH039003,"May, 2025",100.0%,100.00%,,,,,
MH039005,"May, 2025",75.0%,100.00%,,,,,
MH039054,"May, 2025",,75.00%,,,,,
MH039101,"May, 2025",,100.00%,,,,,
MH039129,"May, 2025",75.0%,,,,,,
MH039151,"May, 2025",100.0%,100.00%,,25.00%,,,
MH039155,"May, 2025",75.0%,,,,,,
MH039167,"May, 2025",50.0%,25.00%,,,,,
MH039173,"May, 2025",,100.00%,,,,,
MH039300,"May, 2025",50.0%,,,,,,
MH039306,"May, 2025",,75.00%,,,,,
MH039320,"May, 2025",100.0%,100.00%,,,,,
MH039327,"May, 2025",,100.00%,,,,,
MH039347,"May, 2025",50.0%,,,,,,
MH039356,"May, 2025",100.0%,25.00%,,,,,
MH039372,"May, 2025",75.0%,100.00%,,,,,
MH039389,"May, 2025",75.0%,100.00%,,,,,
MH039393,"May, 2025",50.0%,100.00%,,25.00%,,,
MH039407,"May, 2025",75.0%,75.00%,,,,,
MH039410,"May, 2025",100.0%,,,,,,
MH039421,"May, 2025",100.0%,,,,,,
MH039427,"May, 2025",,100.00%,,,,,
MH039428,"May, 2025",,100.00%,,,,,
MH039433,"May, 2025",,75.00%,,,,,
MH039493,"May, 2025",75.0%,75.00%,,,,,
MH039500,"May, 2025",75.0%,100.00%,,,,,
MH039504,"May, 2025",,100.00%,,,,,
MH039506,"May, 2025",100.0%,75.00%,,,,,
MH039541,"May, 2025",33.3%,,,,,,
MH039545,"May, 2025",,100.00%,,,,,
MH039554,"May, 2025",75.0%,,,,,,
MH039568,"May, 2025",,100.00%,,,,,
MH039583,"May, 2025",75.0%,100.00%,,,,,
MH039620,"May, 2025",75.0%,,,,,,
MH039645,"May, 2025",,100.00%,,,,,
MH039646,"May, 2025",100.0%,,,,,,
MH039663,"May, 2025",,100.00%,,,,,
MH039671,"May, 2025",100.0%,,,,,,
MH039699,"May, 2025",50.0%,,,,,,
MH039707,"May, 2025",,100.00%,,,,,
MH039709,"May, 2025",,25.00%,,,,,
MH039710,"May, 2025",75.0%,100.00%,,,,,
MH039742,"May, 2025",75.0%,100.00%,,,,,
MH039743,"May, 2025",,100.00%,,,,,
MH039746,"May, 2025",50.0%,50.00%,,,,,
MH039765,"May, 2025",,100.00%,,,,,
MH039766,"May, 2025",100.0%,,,,,,
MH039778,"May, 2025",75.0%,100.00%,,,,,
MH039785,"May, 2025",,100.00%,,75.00%,,,
MH039857,"May, 2025",,100.00%,,,,,
MH039868,"May, 2025",,100.00%,,,,,
MH039889,"May, 2025",,100.00%,,,,,
MH039898,"May, 2025",75.0%,100.00%,,,,,
MH039907,"May, 2025",,100.00%,,,,,
MH039925,"May, 2025",50.0%,,,,,,
MH039931,"May, 2025",,75.00%,,,,,
MH039997,"May, 2025",,100.00%,,,,,
MH040003,"May, 2025",,100.00%,,,,,
MH040008,"May, 2025",25.0%,100.00%,,,,,
MH040040,"May, 2025",,100.00%,,,,,
MH040059,"May, 2025",,100.00%,,,,,
MH040108,"May, 2025",100.0%,100.00%,,,,,
MH040184,"May, 2025",,50.00%,,,,,
MH040188,"May, 2025",75.0%,,,,,,
MH040254,"May, 2025",75.0%,,,,,,
MH040269,"May, 2025",75.0%,,,,,,
MH040315,"May, 2025",,100.00%,,,,,
MH040353,"May, 2025",75.0%,75.00%,,,,,
MH040357,"May, 2025",,100.00%,,25.00%,,,
MH040494,"May, 2025",50.0%,,,,,,
MH040712,"May, 2025",,100.00%,,,,,
MH040785,"May, 2025",,100.00%,,,,,
MH040833,"May, 2025",,100.00%,,,,,
MH040911,"May, 2025",100.0%,100.00%,,,,,
MH040916,"May, 2025",100.0%,100.00%,,,,,
MH040928,"May, 2025",,50.00%,,,,,
MH040980,"May, 2025",100.0%,100.00%,,,,,
MH041017,"May, 2025",75.0%,100.00%,,,,,
MH041040,"May, 2025",100.0%,25.00%,,,,,
MH041072,"May, 2025",,100.00%,,,,,
MH041086,"May, 2025",100.0%,25.00%,,,,,
MH041091,"May, 2025",100.0%,,,,,,
MH041172,"May, 2025",25.0%,75.00%,,,,,
MH041195,"May, 2025",,75.00%,,,,,
MH041212,"May, 2025",75.0%,100.00%,,,,,
MH041257,"May, 2025",50.0%,100.00%,,,,,
MH041265,"May, 2025",100.0%,100.00%,,,,,
MH041317,"May, 2025",25.0%,,,,,,
MH041336,"May, 2025",100.0%,75.00%,,,,,
MH041366,"May, 2025",75.0%,100.00%,,,,,
MH041373,"May, 2025",100.0%,,,,,,
MH041375,"May, 2025",,50.00%,,,,,
MH041392,"May, 2025",75.0%,100.00%,,,,,
MH041393,"May, 2025",50.0%,100.00%,,,,,
MH041406,"May, 2025",50.0%,,,,,,
MH041438,"May, 2025",75.0%,,,,,,
MH041457,"May, 2025",,25.00%,,25.00%,,,
MH041520,"May, 2025",100.0%,100.00%,,,,,
MH041616,"May, 2025",75.0%,100.00%,,,,,
MH041665,"May, 2025",,100.00%,,,,,
MH041686,"May, 2025",,100.00%,,,,,
MH041695,"May, 2025",,100.00%,,,,,
MH041755,"May, 2025",100.0%,,,,,,
MH041937,"May, 2025",,100.00%,,,,,
MH041946,"May, 2025",,100.00%,,,,,
MH041989,"May, 2025",,25.00%,,,,,
MH042047,"May, 2025",,100.00%,,50.00%,,,
MH042075,"May, 2025",75.0%,100.00%,,,,,
MH042331,"May, 2025",25.0%,100.00%,,,,,
MH042382,"May, 2025",100.0%,,,,,,
MH042615,"May, 2025",,75.00%,,,,,
MH042826,"May, 2025",100.0%,,,,,,
MH042898,"May, 2025",,100.00%,,,,,
MH043004,"May, 2025",,25.00%,,,,,
MH043082,"May, 2025",100.0%,50.00%,,,,,
MH043100,"May, 2025",100.0%,,,,,,
MH043144,"May, 2025",75.0%,,,,,,
MH043146,"May, 2025",100.0%,100.00%,,,,,
MH043147,"May, 2025",,75.00%,,,,,
MH043148,"May, 2025",75.0%,,,,,,
MH043198,"May, 2025",75.0%,,,,,,
MH043210,"May, 2025",,100.00%,,,,,
MH043375,"May, 2025",100.0%,100.00%,,,,,
MH043424,"May, 2025",100.0%,100.00%,,,,,
MH043491,"May, 2025",75.0%,100.00%,,,,,
MH043503,"May, 2025",,100.00%,,,,,
MH043522,"May, 2025",,75.00%,,,,,
MH043596,"May, 2025",,100.00%,,,,,
MH043745,"May, 2025",,100.00%,,,,,
MH043907,"May, 2025",75.0%,,,,,,
MH044079,"May, 2025",,100.00%,,,,,
MH044135,"May, 2025",,100.00%,,,,,
MH044149,"May, 2025",100.0%,,,,,,
MH044161,"May, 2025",100.0%,100.00%,,,,,
MH044180,"May, 2025",,100.00%,,,,,
MH044233,"May, 2025",,100.00%,,,,,
MH044335,"May, 2025",75.0%,,,,,,
MH044427,"May, 2025",100.0%,100.00%,,,,,
MH044436,"May, 2025",25.0%,,,,,,
MH044636,"May, 2025",50.0%,25.00%,,,,,
MH044647,"May, 2025",,100.00%,,,,,
MH044979,"May, 2025",,100.00%,,,,,
MH045159,"May, 2025",75.0%,100.00%,,,,,
MH045241,"May, 2025",100.0%,25.00%,,,,,
MH045246,"May, 2025",100.0%,,,,,,
MH045573,"May, 2025",,100.00%,,,,,
MH046505,"May, 2025",,100.00%,,,,,
MH046516,"May, 2025",,100.00%,,,,,
MH046643,"May, 2025",100.0%,,,,,,
MH047017,"May, 2025",100.0%,,,,,,
MH047348,"May, 2025",50.0%,,,,,,
MH047773,"May, 2025",,100.00%,,,,,
MH047822,"May, 2025",,100.00%,,,,,
MH047841,"May, 2025",66.7%,,,,,,
MH048075,"May, 2025",,100.00%,,,,,
MH048178,"May, 2025",75.0%,,,,,,
MH048200,"May, 2025",100.0%,75.00%,,,,,
MH048209,"May, 2025",,100.00%,,,,,
MH048216,"May, 2025",100.0%,100.00%,,,,,
MH048280,"May, 2025",100.0%,100.00%,,,,,
MH048335,"May, 2025",100.0%,,,,,,
MH048610,"May, 2025",,100.00%,,,,,
MH048790,"May, 2025",50.0%,,,,,,
MH049060,"May, 2025",,100.00%,,,,,
MH049088,"May, 2025",100.0%,100.00%,,,,,
MH049139,"May, 2025",,50.00%,,,,,
MH049153,"May, 2025",50.0%,,,,,,
MH049154,"May, 2025",100.0%,,,,,,
MH049179,"May, 2025",,100.00%,,,,,
MH049214,"May, 2025",100.0%,100.00%,,,,,
MH049231,"May, 2025",,100.00%,,,,,
MH049268,"May, 2025",75.0%,100.00%,,,,,
MH049270,"May, 2025",25.0%,25.00%,,,,,
MH049272,"May, 2025",100.0%,100.00%,,,,,
MH049275,"May, 2025",75.0%,,,,,,
MH049290,"May, 2025",75.0%,,,,,,
MH049352,"May, 2025",100.0%,,,,,,
MH049515,"May, 2025",100.0%,,,,,,
MH049590,"May, 2025",50.0%,100.00%,,,,,
MH049697,"May, 2025",75.0%,50.00%,,,,,
MH049701,"May, 2025",,100.00%,,,,,
MH049707,"May, 2025",100.0%,,,,,,
MH049746,"May, 2025",,100.00%,,,,,
MH049748,"May, 2025",100.0%,,,,,,
MH050103,"May, 2025",50.0%,100.00%,,,,,
MH050104,"May, 2025",100.0%,100.00%,,,,,
MH050119,"May, 2025",66.7%,,,,,,
MH050133,"May, 2025",50.0%,,,,,,
MH050145,"May, 2025",75.0%,100.00%,,,,,
MH050198,"May, 2025",,100.00%,,,,,
MH050248,"May, 2025",100.0%,,,,,,
MH050540,"May, 2025",100.0%,100.00%,,,,,
MH050550,"May, 2025",75.0%,,,,,,
MH050712,"May, 2025",100.0%,,,,,,
MH050832,"May, 2025",100.0%,50.00%,,,,,
MH051106,"May, 2025",,100.00%,,,,,
MH051107,"May, 2025",25.0%,,,,,,
MH051230,"May, 2025",33.3%,100.00%,,,,,
MH051255,"May, 2025",,100.00%,,,,,
MH051320,"May, 2025",75.0%,,,,,,
MH051580,"May, 2025",,100.00%,,,,,
MH051594,"May, 2025",100.0%,25.00%,,,,,
MH051621,"May, 2025",100.0%,100.00%,,,,,
MH051639,"May, 2025",100.0%,100.00%,,,,,
MH051653,"May, 2025",,100.00%,,,,,
MH051654,"May, 2025",,100.00%,,,,,
MH051775,"May, 2025",,66.67%,,,,,
