Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
PB007289,"March, 2025",100.0%,,,,,,
PB007313,"March, 2025",85.7%,42.86%,,,,,
PB007334,"March, 2025",,71.43%,,14.29%,,,
PB007374,"March, 2025",57.1%,,,,,,
PB007400,"March, 2025",100.0%,,,,,,
PB007428,"March, 2025",100.0%,,,,,,
PB007502,"March, 2025",100.0%,100.00%,,,,,
PB007515,"March, 2025",42.9%,14.29%,,,,,
PB007531,"March, 2025",42.9%,,,,,,
PB007555,"March, 2025",14.3%,85.71%,,,,,
PB007576,"March, 2025",85.7%,57.14%,,,,,
PB007579,"March, 2025",57.1%,,,,,,
PB007591,"March, 2025",,71.43%,,,,,
PB007637,"March, 2025",,71.43%,,,,,
PB007650,"March, 2025",85.7%,,,,,,
PB007692,"March, 2025",100.0%,71.43%,,,,,
PB007724,"March, 2025",,100.00%,,,,,
PB007736,"March, 2025",,100.00%,,14.29%,,,
PB007748,"March, 2025",71.4%,,,,,,
PB007770,"March, 2025",100.0%,100.00%,,,,,
PB007772,"March, 2025",,100.00%,,,,,
PB007806,"March, 2025",100.0%,100.00%,,,,,
PB007868,"March, 2025",,33.33%,,,,,
PB007967,"March, 2025",,100.00%,,,,,
PB008079,"March, 2025",71.4%,,,,,,
PB008132,"March, 2025",100.0%,,,,,,
PB008148,"March, 2025",57.1%,,,,,,
PB008156,"March, 2025",100.0%,100.00%,,,,,
PB008191,"March, 2025",,100.00%,,,,,
PB008202,"March, 2025",57.1%,85.71%,,,,,
PB008239,"March, 2025",14.3%,,,,,,
PB008246,"March, 2025",71.4%,57.14%,,,,,
PB008363,"March, 2025",85.7%,57.14%,,,,,
PB008440,"March, 2025",71.4%,,,,,,
PB008483,"March, 2025",,42.86%,,,,,
PB008603,"March, 2025",,85.71%,,,,,
PB008693,"March, 2025",,100.00%,,,,,
PB008700,"March, 2025",100.0%,100.00%,,,,,
PB008819,"March, 2025",,33.33%,,,,,
PB008840,"March, 2025",100.0%,,,,,,
PB008928,"March, 2025",100.0%,,,,,,
PB008944,"March, 2025",100.0%,100.00%,,,,,
PB009003,"March, 2025",57.1%,100.00%,,,,,
PB009119,"March, 2025",,14.29%,,,,,
PB009389,"March, 2025",,100.00%,,,,,
PB009642,"March, 2025",,85.71%,,,,,
PB009906,"March, 2025",,100.00%,,,,,
PB009908,"March, 2025",,14.29%,,14.29%,,,
PB009962,"March, 2025",100.0%,100.00%,,,,,
PB010047,"March, 2025",57.1%,,,,,,
PB010342,"March, 2025",57.1%,100.00%,,,,,
PB010718,"March, 2025",57.1%,,,,,,
PB010753,"March, 2025",85.7%,100.00%,,14.29%,,,
PB010758,"March, 2025",,100.00%,,,,,
PB010821,"March, 2025",42.9%,100.00%,,,,,
PB010917,"March, 2025",100.0%,,,,,,
PB010993,"March, 2025",71.4%,,,,,,
PB011871,"March, 2025",100.0%,,,,,,
PB011903,"March, 2025",57.1%,,,,,,
PB012206,"March, 2025",,75.00%,,,,,
PB012596,"March, 2025",,100.00%,,,,,
PB012706,"March, 2025",28.6%,100.00%,,100.00%,,,
PB013230,"March, 2025",85.7%,100.00%,,,,,
PB013730,"March, 2025",100.0%,,,,,,
PB013899,"March, 2025",100.0%,50.00%,,,,,
PB013939,"March, 2025",71.4%,,,,,,
PB015137,"March, 2025",57.1%,,,,,,
PB015292,"March, 2025",57.1%,100.00%,,,,,
PB015450,"March, 2025",85.7%,100.00%,,,,,
PB015772,"March, 2025",100.0%,14.29%,,,,,
PB015838,"March, 2025",,100.00%,,,,,
PB015934,"March, 2025",100.0%,100.00%,,,,,
PB015965,"March, 2025",,100.00%,,,,,
PB016003,"March, 2025",,100.00%,,,,,
PB016029,"March, 2025",85.7%,85.71%,,,,,
PB016068,"March, 2025",,100.00%,,,,,
PB016105,"March, 2025",42.9%,,,,,,
PB016166,"March, 2025",,100.00%,,,,,
PB016347,"March, 2025",85.7%,71.43%,,,,,
PB016352,"March, 2025",,71.43%,,,,,
PB016377,"March, 2025",28.6%,,,,,,
PB016411,"March, 2025",,42.86%,,,,,
PB016438,"March, 2025",57.1%,100.00%,,,,,
PB016480,"March, 2025",,100.00%,,,,,
PB016484,"March, 2025",85.7%,100.00%,,,,,
PB016641,"March, 2025",71.4%,100.00%,,,,,
PB016682,"March, 2025",100.0%,14.29%,,,,,
PB016820,"March, 2025",100.0%,100.00%,,,,,
PB016907,"March, 2025",100.0%,100.00%,,33.33%,,,
PB017146,"March, 2025",,100.00%,,,,,
PB017236,"March, 2025",,100.00%,,,,,
PB017238,"March, 2025",,100.00%,,,,,
PB017743,"March, 2025",100.0%,50.00%,,,,,
PB018102,"March, 2025",85.7%,,,,,,
PB020371,"March, 2025",100.0%,100.00%,,,,,
PB021789,"March, 2025",100.0%,100.00%,,,,,
PB022754,"March, 2025",57.1%,14.29%,,,,,
PB025757,"March, 2025",42.9%,100.00%,,,,,
PB027206,"March, 2025",100.0%,100.00%,,,,,
PB027556,"March, 2025",85.7%,,,,,,
PB027559,"March, 2025",42.9%,,,,,,
PB029130,"March, 2025",85.7%,42.86%,28.57%,,,,
PB033163,"March, 2025",71.4%,100.00%,,,,,
PB492093,"March, 2025",71.4%,,,,,,
PB497570,"March, 2025",14.3%,100.00%,,,,,
PC000005,"March, 2025",,66.67%,,,,,
PC000023,"March, 2025",,14.29%,,,,,
PC000106,"March, 2025",,100.00%,,,,,
PC000219,"March, 2025",71.4%,,,,,,
PC000239,"March, 2025",100.0%,100.00%,,,,,
PC000283,"March, 2025",71.4%,,,,,,
PC000347,"March, 2025",42.9%,14.29%,,,,,
PC000355,"March, 2025",42.9%,,,,,,
PC000368,"March, 2025",100.0%,100.00%,,,,,
PC000385,"March, 2025",100.0%,,,,,,
PC000460,"March, 2025",42.9%,42.86%,,,,,
PC000461,"March, 2025",28.6%,100.00%,,,,,
PC000551,"March, 2025",100.0%,,,,,,
PC000745,"March, 2025",,100.00%,,,,,
PC000787,"March, 2025",42.9%,100.00%,,,,,
PC000810,"March, 2025",100.0%,100.00%,,,,,
PC000820,"March, 2025",28.6%,85.71%,,,,,
PC000826,"March, 2025",100.0%,100.00%,,,,,
PC000828,"March, 2025",,100.00%,,,,,
PC000871,"March, 2025",57.1%,,,,,,
PC000884,"March, 2025",28.6%,,,,,,
PC000925,"March, 2025",100.0%,14.29%,,,,,
PC001025,"March, 2025",28.6%,,,,,,
PC001080,"March, 2025",42.9%,,,,,,
PC001103,"March, 2025",14.3%,100.00%,,,,,
PC001200,"March, 2025",,25.00%,,,,,
PC001206,"March, 2025",85.7%,,,,,,
PC001389,"March, 2025",100.0%,100.00%,,,,,
PC001398,"March, 2025",42.9%,83.33%,,,,,
PC001492,"March, 2025",,100.00%,,,,,
PC001495,"March, 2025",42.9%,,,,,,
PC001636,"March, 2025",,100.00%,,,,,
PC001649,"March, 2025",85.7%,40.00%,,,,,
PC001703,"March, 2025",,14.29%,,,,,
PC001704,"March, 2025",,100.00%,,,,,
PC001757,"March, 2025",100.0%,100.00%,,,,,
RJ000210,"March, 2025",71.4%,,,,,,
RJ000300,"March, 2025",42.9%,14.29%,,,,,
RJ001337,"March, 2025",,71.43%,,,,,
RJ001744,"March, 2025",100.0%,,,,,,
RJ001905,"March, 2025",71.4%,,,,,,
RJ002786,"March, 2025",85.7%,100.00%,,,,,
RJ003173,"March, 2025",85.7%,,,,,,
RJ003174,"March, 2025",71.4%,42.86%,,,,,
RJ003215,"March, 2025",,100.00%,,,,,
RJ003278,"March, 2025",,100.00%,,,,,
RJ003354,"March, 2025",,100.00%,,,,,
RJ004069,"March, 2025",,100.00%,,,,,
RJ004165,"March, 2025",42.9%,,,,,,
RJ004168,"March, 2025",,28.57%,,,,,
RJ004193,"March, 2025",100.0%,100.00%,,,,,
RJ004257,"March, 2025",,100.00%,,,,,
RJ004330,"March, 2025",85.7%,14.29%,,,,,
RJ004441,"March, 2025",71.4%,100.00%,,,,,
RJ004476,"March, 2025",85.7%,100.00%,,,,,
RJ004538,"March, 2025",28.6%,100.00%,,,,,
RJ004606,"March, 2025",,28.57%,,,,,
RJ004672,"March, 2025",,100.00%,,,,,
RJ004692,"March, 2025",,100.00%,,,,,
RJ004859,"March, 2025",85.7%,,,,,,
RJ004998,"March, 2025",,100.00%,,,,,
RJ005087,"March, 2025",66.7%,100.00%,,,,,
RJ005235,"March, 2025",85.7%,,,,,,
RJ005612,"March, 2025",,100.00%,,,,,
RJ005758,"March, 2025",28.6%,,,,,,
RJ006017,"March, 2025",100.0%,,,,,,
RJ006018,"March, 2025",,100.00%,,,,,
RJ006393,"March, 2025",71.4%,,,,,,
RJ006977,"March, 2025",85.7%,100.00%,,,,,
RJ007407,"March, 2025",85.7%,14.29%,,,,,
RJ007750,"March, 2025",,62.50%,,,,,
RJ008091,"March, 2025",,71.43%,,,,,
RJ008257,"March, 2025",57.1%,,,,,,
RJ009135,"March, 2025",100.0%,100.00%,,,,,
RJ009165,"March, 2025",85.7%,14.29%,,,,,
RJ009273,"March, 2025",85.7%,100.00%,,,,,
RJ009360,"March, 2025",100.0%,,,,,,
RJ009485,"March, 2025",,100.00%,,,,,
RJ009575,"March, 2025",57.1%,,,,,,
RJ009586,"March, 2025",,100.00%,,,,,
RJ009644,"March, 2025",,71.43%,,,,,
RJ009649,"March, 2025",,100.00%,,,,,
RJ009652,"March, 2025",71.4%,14.29%,,,,,
RJ009669,"March, 2025",71.4%,,,,,,
RJ009722,"March, 2025",100.0%,100.00%,,,,,
RJ009829,"March, 2025",100.0%,66.67%,,,,,
RJ009908,"March, 2025",,83.33%,,,,,
RJ009929,"March, 2025",57.1%,100.00%,,,,,
RJ009965,"March, 2025",57.1%,,,,,,
RJ009987,"March, 2025",,66.67%,,,,,
RJ010097,"March, 2025",28.6%,16.67%,,,,,
RJ010127,"March, 2025",85.7%,,,,,,
RJ010143,"March, 2025",100.0%,,,,,,
RJ010258,"March, 2025",28.6%,,,,,,
RJ010309,"March, 2025",,50.00%,,,,,
RJ010415,"March, 2025",28.6%,100.00%,,,,,
RJ010503,"March, 2025",57.1%,57.14%,,,,,
RJ010555,"March, 2025",80.0%,85.71%,,,,,
RJ010569,"March, 2025",,42.86%,,,,,
RJ010846,"March, 2025",85.7%,,,,,,
RJ010889,"March, 2025",14.3%,57.14%,,,,,
RJ010990,"March, 2025",100.0%,,,,,,
RJ011073,"March, 2025",85.7%,,,,,,
RJ011076,"March, 2025",,100.00%,,,,,
RJ011107,"March, 2025",,100.00%,,,,,
RJ011134,"March, 2025",,28.57%,,,,,
RJ011180,"March, 2025",71.4%,100.00%,,,,,
RJ011205,"March, 2025",100.0%,,,,,,
RJ011213,"March, 2025",,14.29%,,,,,
RJ011214,"March, 2025",71.4%,,,,,,
RJ011224,"March, 2025",42.9%,16.67%,,,,,
RJ011225,"March, 2025",57.1%,,,,,,
RJ011306,"March, 2025",100.0%,100.00%,,,,,
RJ011527,"March, 2025",42.9%,,,,,,
RJ011560,"March, 2025",71.4%,,,,,,
RJ011593,"March, 2025",100.0%,50.00%,,,,,
RJ011607,"March, 2025",100.0%,28.57%,,14.29%,,,
RJ011612,"March, 2025",100.0%,100.00%,,,,,
RJ011650,"March, 2025",85.7%,,,,,,
RJ011694,"March, 2025",100.0%,100.00%,,,,,
RJ011739,"March, 2025",71.4%,14.29%,,,,,
RJ011759,"March, 2025",28.6%,,,,,,
RJ011768,"March, 2025",,75.00%,,,,,
RJ011799,"March, 2025",,100.00%,,,,,
RJ011808,"March, 2025",,100.00%,,,,,
RJ011847,"March, 2025",66.7%,100.00%,,,,,
RJ012030,"March, 2025",85.7%,,,,,,
RJ012033,"March, 2025",,75.00%,,,,,
RJ012137,"March, 2025",50.0%,85.71%,,,,,
RJ012150,"March, 2025",,85.71%,,,,,
RJ012163,"March, 2025",100.0%,,,,,,
RJ012221,"March, 2025",85.7%,,,,,,
RJ012303,"March, 2025",71.4%,,,,,,
RJ012371,"March, 2025",28.6%,14.29%,,,,,
RJ012401,"March, 2025",85.7%,42.86%,,,,,
RJ012444,"March, 2025",85.7%,,,,,,
RJ012491,"March, 2025",85.7%,,,,,,
RJ012501,"March, 2025",,14.29%,,,,,
RJ012538,"March, 2025",66.7%,42.86%,,,,,
RJ012546,"March, 2025",28.6%,,,,,,
RJ012561,"March, 2025",,85.71%,,,,,
RJ012581,"March, 2025",71.4%,100.00%,,,,,
RJ012590,"March, 2025",66.7%,50.00%,,,,,
RJ012607,"March, 2025",,100.00%,,,,,
RJ012611,"March, 2025",57.1%,14.29%,,,,,
RJ012614,"March, 2025",71.4%,,,,,,
RJ012633,"March, 2025",100.0%,,,,,,
RJ012634,"March, 2025",100.0%,28.57%,,,,,
RJ012686,"March, 2025",100.0%,85.71%,,,,,
RJ012696,"March, 2025",100.0%,100.00%,,,,,
RJ012698,"March, 2025",,57.14%,,,,,
RJ012728,"March, 2025",57.1%,100.00%,,,,,
RJ012759,"March, 2025",100.0%,100.00%,,,,,
RJ012762,"March, 2025",85.7%,,,,,,
RJ012775,"March, 2025",57.1%,,,,,,
RJ012796,"March, 2025",14.3%,,,,,,
RJ012837,"March, 2025",14.3%,,,,,,
RJ013034,"March, 2025",28.6%,14.29%,,,,,
RJ013193,"March, 2025",71.4%,,,,,,
RJ013200,"March, 2025",85.7%,,,,,,
RJ013203,"March, 2025",,71.43%,,,,,
RJ013209,"March, 2025",28.6%,,,,,,
RJ013388,"March, 2025",,100.00%,,,,,
RJ013398,"March, 2025",71.4%,100.00%,,,,,
RJ013409,"March, 2025",,100.00%,,,,,
RJ013411,"March, 2025",57.1%,,,,,,
RJ013414,"March, 2025",42.9%,100.00%,,,,,
RJ013418,"March, 2025",,100.00%,,,,,
RJ013421,"March, 2025",,50.00%,,,,,
RJ013629,"March, 2025",100.0%,100.00%,,,,,
RJ013742,"March, 2025",28.6%,71.43%,,,,,
RJ013765,"March, 2025",28.6%,,,,,,
RJ014303,"March, 2025",100.0%,,,,,,
RJ014307,"March, 2025",100.0%,100.00%,,,,,
RJ014319,"March, 2025",,83.33%,,,,,
RJ014526,"March, 2025",85.7%,100.00%,,,,,
RJ014781,"March, 2025",71.4%,100.00%,,,,,
RJ014800,"March, 2025",57.1%,42.86%,,,,,
RJ014905,"March, 2025",100.0%,57.14%,,,,,
RJ015062,"March, 2025",,83.33%,,,,,
RJ015785,"March, 2025",42.9%,,,,,,
RJ015956,"March, 2025",71.4%,100.00%,,,,,
RJ016151,"March, 2025",,100.00%,,,,,
RJ016247,"March, 2025",100.0%,85.71%,,14.29%,,,
RJ016332,"March, 2025",57.1%,85.71%,,,,,
RJ016758,"March, 2025",28.6%,,,,,,
RJ017013,"March, 2025",,100.00%,,,,,
RJ017066,"March, 2025",85.7%,100.00%,,,,,
RJ017068,"March, 2025",,100.00%,,,,,
RJ017470,"March, 2025",42.9%,100.00%,,,,,
RJ017708,"March, 2025",42.9%,,,,,,
RJ017798,"March, 2025",85.7%,100.00%,,,,,
RJ017842,"March, 2025",57.1%,100.00%,,,,,
RJ017862,"March, 2025",57.1%,,,,,,
RJ018073,"March, 2025",14.3%,,,,,,
RJ018130,"March, 2025",57.1%,71.43%,,,,,
RJ018178,"March, 2025",,100.00%,,14.29%,,,
RJ018180,"March, 2025",,100.00%,,,,,
RJ018222,"March, 2025",,42.86%,,,,,
RJ018325,"March, 2025",100.0%,,,,,,
RJ018903,"March, 2025",42.9%,100.00%,,,,,
RJ019276,"March, 2025",28.6%,100.00%,,,,,
RJ019393,"March, 2025",42.9%,100.00%,,,,,
RJ019574,"March, 2025",,71.43%,,,,,
RJ020052,"March, 2025",100.0%,100.00%,,,,,
RJ020350,"March, 2025",,100.00%,,,,,
RJ020442,"March, 2025",42.9%,100.00%,,,,,
RJ020667,"March, 2025",100.0%,100.00%,,,,,
RJ021033,"March, 2025",57.1%,100.00%,,,,,
RJ021058,"March, 2025",85.7%,42.86%,,,,,
RJ021571,"March, 2025",57.1%,100.00%,,,,,
RJ021579,"March, 2025",,100.00%,,,,,
RJ021687,"March, 2025",,14.29%,,,,,
RJ021785,"March, 2025",71.4%,100.00%,,,,,
RJ021797,"March, 2025",,100.00%,,,,,
RJ021884,"March, 2025",85.7%,85.71%,,,,,
RJ021947,"March, 2025",85.7%,57.14%,,,,,
RJ021948,"March, 2025",,100.00%,,,,,
RJ021952,"March, 2025",57.1%,,,,,,
RJ021956,"March, 2025",100.0%,,100.00%,,,,
RJ021974,"March, 2025",85.7%,,,,,,
RJ021986,"March, 2025",71.4%,,,,,,
RJ021988,"March, 2025",57.1%,100.00%,,,,,
RJ022051,"March, 2025",100.0%,83.33%,,,,,
RJ022064,"March, 2025",,100.00%,,,,,
RJ022100,"March, 2025",100.0%,,,,,,
RJ022240,"March, 2025",85.7%,,,,,,
RJ022386,"March, 2025",,57.14%,,,,,
RJ022658,"March, 2025",57.1%,100.00%,,,,,
RJ022664,"March, 2025",,100.00%,,33.33%,,,
RJ022944,"March, 2025",85.7%,100.00%,,,,,
RJ023564,"March, 2025",100.0%,71.43%,,,,,
RJ023988,"March, 2025",,85.71%,,,,,
RJ024202,"March, 2025",,100.00%,,,,,
RJ024205,"March, 2025",,16.67%,,,,,
RJ024228,"March, 2025",42.9%,100.00%,,,,,
RJ024239,"March, 2025",71.4%,14.29%,,,,,
RJ024335,"March, 2025",85.7%,100.00%,,,,,
RJ024336,"March, 2025",,100.00%,,,,,
RJ024342,"March, 2025",57.1%,57.14%,,,,,
RJ024452,"March, 2025",,100.00%,,,,,
RJ024563,"March, 2025",42.9%,,,,,,
RJ024569,"March, 2025",42.9%,85.71%,,,,,
RJ024584,"March, 2025",57.1%,100.00%,,,,,
RJ024687,"March, 2025",71.4%,,,,,,
RJ024831,"March, 2025",,100.00%,,,,,
RJ024926,"March, 2025",85.7%,,,,,,
RJ025396,"March, 2025",71.4%,85.71%,,,,,
RJ025397,"March, 2025",42.9%,,,,,,
RJ025399,"March, 2025",85.7%,,,,,,
RJ025400,"March, 2025",85.7%,100.00%,,,,,
RJ025402,"March, 2025",,42.86%,,,,,
RJ025414,"March, 2025",100.0%,100.00%,,,,,
RJ025460,"March, 2025",85.7%,,,,,,
RJ025478,"March, 2025",100.0%,100.00%,,,,,
RJ025964,"March, 2025",,100.00%,,,,,
RJ026095,"March, 2025",,33.33%,,,,,
RJ026259,"March, 2025",100.0%,100.00%,,,,,
RJ026294,"March, 2025",,100.00%,,,,,
RJ026555,"March, 2025",25.0%,100.00%,,,,,
RJ027027,"March, 2025",42.9%,100.00%,,,,,
RJ027244,"March, 2025",71.4%,100.00%,,,,,
RJ030403,"March, 2025",57.1%,,,,,,
RJ030800,"March, 2025",,100.00%,,,,,
RJ031105,"March, 2025",85.7%,85.71%,,,,,
RJ031201,"March, 2025",,33.33%,,,,,
RJ031658,"March, 2025",66.7%,100.00%,,,,,
RJ487771,"March, 2025",28.6%,,,,,,
RJ492770,"March, 2025",,28.57%,,,,,
RJ494687,"March, 2025",42.9%,,,,,,
RJ495834,"March, 2025",71.4%,,,,,,
SK000009,"March, 2025",,100.00%,,,,,
SK000199,"March, 2025",71.4%,100.00%,,,,,
SK000222,"March, 2025",,100.00%,,,,,
TN000012,"March, 2025",42.9%,66.67%,,,,,
TN000020,"March, 2025",100.0%,,,,,,
TN000029,"March, 2025",,100.00%,,14.29%,,,
TN000042,"March, 2025",,83.33%,,,,,
TN000049,"March, 2025",,100.00%,,,,,
TN000091,"March, 2025",14.3%,71.43%,,14.29%,,,
TN000112,"March, 2025",,50.00%,,,,,
TN000116,"March, 2025",71.4%,,,,,,
TN000132,"March, 2025",42.9%,100.00%,,,,,
TN000139,"March, 2025",,16.67%,,,,,
TN000172,"March, 2025",85.7%,,,,,,
TN000180,"March, 2025",,71.43%,,,,,
TN000230,"March, 2025",71.4%,,,,,,
TN000313,"March, 2025",42.9%,33.33%,,,,,
TN000350,"March, 2025",,100.00%,,,,,
TN000523,"March, 2025",,100.00%,,,,,
TN000538,"March, 2025",42.9%,28.57%,,,,,
TN000570,"March, 2025",,100.00%,,,,,
TN000616,"March, 2025",,16.67%,,,,,
TN000619,"March, 2025",,33.33%,,,,,
TN000704,"March, 2025",42.9%,100.00%,,,,,
TN000736,"March, 2025",57.1%,,,,,,
TN000871,"March, 2025",,50.00%,,,,,
TN000911,"March, 2025",42.9%,,,,,,
TN000922,"March, 2025",28.6%,100.00%,,,,,
TN000938,"March, 2025",,42.86%,,,,,
TN000976,"March, 2025",28.6%,100.00%,,,,,
TN000991,"March, 2025",,100.00%,,,,,
TN000997,"March, 2025",,66.67%,,,,,
TN001019,"March, 2025",42.9%,,,,,,
TN001026,"March, 2025",100.0%,100.00%,,,,,
TN001052,"March, 2025",,33.33%,,,,,
TN001107,"March, 2025",,83.33%,,,,,
TN001144,"March, 2025",42.9%,83.33%,,,,,
TN001218,"March, 2025",14.3%,,,,,,
TN001267,"March, 2025",85.7%,,,,,,
TN001394,"March, 2025",57.1%,100.00%,,,,,
TN001461,"March, 2025",,28.57%,,14.29%,,,
TN001505,"March, 2025",,57.14%,,,,,
TN001537,"March, 2025",100.0%,,,,,,
TN001548,"March, 2025",28.6%,100.00%,,,,,
TN001758,"March, 2025",,50.00%,,,,,
TN001774,"March, 2025",100.0%,,,,,,
TN001780,"March, 2025",,14.29%,,,,,
TN001839,"March, 2025",100.0%,100.00%,,,,,
TN001848,"March, 2025",14.3%,66.67%,,,,,
TN001902,"March, 2025",57.1%,,,,,,
TN001938,"March, 2025",28.6%,50.00%,,,,,
TN001970,"March, 2025",,100.00%,,,,,
TN002018,"March, 2025",,100.00%,,,,,
TN002135,"March, 2025",,100.00%,,,,,
TN002446,"March, 2025",,100.00%,,,,,
TN002450,"March, 2025",,100.00%,,,,,
TN002486,"March, 2025",42.9%,,,,,,
TN002643,"March, 2025",100.0%,66.67%,,16.67%,,,
TN002661,"March, 2025",85.7%,100.00%,,14.29%,,,
TN003037,"March, 2025",,100.00%,,,,,
TN003133,"March, 2025",,100.00%,,,,,
TN003275,"March, 2025",,80.00%,,,,,
TN003576,"March, 2025",85.7%,,,,,,
TN003582,"March, 2025",100.0%,,,,,,
TN003725,"March, 2025",100.0%,100.00%,,,,,
TN003729,"March, 2025",42.9%,66.67%,,,,,
TN003742,"March, 2025",,100.00%,,,,,
TN003769,"March, 2025",71.4%,28.57%,,,,,
TN003773,"March, 2025",57.1%,,,,,,
TN003787,"March, 2025",85.7%,,,,,,
TN003802,"March, 2025",57.1%,,,,,,
TN003806,"March, 2025",85.7%,,,,,,
TN003816,"March, 2025",42.9%,71.43%,,,,,
TN003817,"March, 2025",,42.86%,,,,,
TN003840,"March, 2025",100.0%,100.00%,,,,,
TN003845,"March, 2025",,100.00%,,,,,
TN003849,"March, 2025",57.1%,14.29%,,,,,
TN003868,"March, 2025",,100.00%,,,,,
TN003877,"March, 2025",,16.67%,,,,,
TN003888,"March, 2025",85.7%,,,,,,
TN003937,"March, 2025",42.9%,14.29%,,,,,
TN003945,"March, 2025",71.4%,14.29%,,,,,
TN003946,"March, 2025",57.1%,100.00%,,,,,
TN003961,"March, 2025",85.7%,,,,,,
TN003970,"March, 2025",100.0%,,,,,,
TN004001,"March, 2025",71.4%,14.29%,,,,,
TN004046,"March, 2025",,50.00%,,,,,
TN004128,"March, 2025",,66.67%,,,,,
TN004252,"March, 2025",42.9%,100.00%,,,,,
TN004359,"March, 2025",42.9%,100.00%,,,,,
TN004369,"March, 2025",,100.00%,,,,,
TN004399,"March, 2025",,100.00%,,,,,
TN004413,"March, 2025",71.4%,,,,,,
TN004481,"March, 2025",100.0%,85.71%,,,,,
TN004744,"March, 2025",,100.00%,,14.29%,,,
TN004841,"March, 2025",,100.00%,,,,,
TN004852,"March, 2025",,100.00%,,,,,
TN004958,"March, 2025",42.9%,,,,,,
TN005123,"March, 2025",57.1%,100.00%,,,,,
TN005370,"March, 2025",57.1%,14.29%,,,,,
TN005515,"March, 2025",,100.00%,,,,,
TN005523,"March, 2025",,100.00%,,,,,
TN005536,"March, 2025",,100.00%,,,,,
TN005554,"March, 2025",,100.00%,,,,,
TN005590,"March, 2025",42.9%,85.71%,,,,,
TN005596,"March, 2025",28.6%,71.43%,,,,,
TN005623,"March, 2025",85.7%,14.29%,,,,,
TN005690,"March, 2025",100.0%,100.00%,,,,,
TN005703,"March, 2025",71.4%,,,,,,
TN005809,"March, 2025",57.1%,100.00%,,,,,
TN005907,"March, 2025",,14.29%,,,,,
TN005967,"March, 2025",14.3%,,,,,,
TN005971,"March, 2025",28.6%,,,,,,
TN006143,"March, 2025",42.9%,100.00%,,,,,
TN006202,"March, 2025",57.1%,100.00%,,,,,
TN006218,"March, 2025",100.0%,100.00%,,,,,
TN006251,"March, 2025",,100.00%,,,,,
TN006265,"March, 2025",,100.00%,,,,,
TN006296,"March, 2025",57.1%,,,,,,
TN006330,"March, 2025",85.7%,,,,,,
TN006332,"March, 2025",14.3%,,,,,,
TN006334,"March, 2025",42.9%,100.00%,,,,,
TN006352,"March, 2025",42.9%,,,,,,
TN006396,"March, 2025",28.6%,57.14%,,,,,
TN006429,"March, 2025",66.7%,33.33%,,,,,
TN006443,"March, 2025",71.4%,14.29%,,,,,
TN006494,"March, 2025",,100.00%,,,,,
TN006622,"March, 2025",42.9%,100.00%,,,,,
TN006672,"March, 2025",,100.00%,,,,,
TN006713,"March, 2025",100.0%,100.00%,,,,,
TN006716,"March, 2025",100.0%,66.67%,,,,,
TN006737,"March, 2025",25.0%,,,,,,
TN006745,"March, 2025",,100.00%,,,,,
TN006753,"March, 2025",,100.00%,,,,,
TN006784,"March, 2025",85.7%,,,,,,
TN006815,"March, 2025",,66.67%,,,,,
TN006904,"March, 2025",100.0%,100.00%,,,,,
TN006967,"March, 2025",42.9%,85.71%,,,,,
TN007059,"March, 2025",57.1%,100.00%,,,,,
TN007327,"March, 2025",42.9%,,,,,,
TN007384,"March, 2025",85.7%,100.00%,,14.29%,,,
TN007421,"March, 2025",,100.00%,,,,,
TN007448,"March, 2025",100.0%,100.00%,,,,,
TN007643,"March, 2025",71.4%,,,,,,
TN007742,"March, 2025",,14.29%,,,,,
TN007755,"March, 2025",,85.71%,,,,,
TN007808,"March, 2025",28.6%,16.67%,,,,,
TN007827,"March, 2025",42.9%,100.00%,,,,,
TN007854,"March, 2025",,100.00%,,,,,
TN008030,"March, 2025",,100.00%,,14.29%,,,
TN008343,"March, 2025",85.7%,85.71%,,,,,
TN008417,"March, 2025",57.1%,,,,,,
TN008626,"March, 2025",14.3%,,,,,,
TN008649,"March, 2025",28.6%,50.00%,,,,,
TN008666,"March, 2025",,85.71%,,,,,
TN008695,"March, 2025",28.6%,50.00%,,,,,
TN008800,"March, 2025",85.7%,,,,,,
TN008815,"March, 2025",,100.00%,,,,,
TN008837,"March, 2025",71.4%,71.43%,,,,,
TN009061,"March, 2025",85.7%,,,,,,
TN009062,"March, 2025",,33.33%,,,,,
TN009100,"March, 2025",42.9%,,,,,,
TN009159,"March, 2025",71.4%,57.14%,,,,,
TN009245,"March, 2025",,50.00%,,,,,
TN009382,"March, 2025",100.0%,50.00%,,,,,
TN009414,"March, 2025",57.1%,,,,,,
TN009608,"March, 2025",85.7%,,,,,,
TN009859,"March, 2025",28.6%,100.00%,,,,,
TN009886,"March, 2025",,100.00%,,,,,
TN009902,"March, 2025",57.1%,,,,,,
TN009940,"March, 2025",,100.00%,,,,,
TN009990,"March, 2025",,100.00%,,,,,
TN010223,"March, 2025",42.9%,71.43%,,14.29%,,,
TN010260,"March, 2025",100.0%,100.00%,,,,,
TN010375,"March, 2025",85.7%,14.29%,,,,,
